locus_tag	common gene name	strand	start	end	25C
SL1344_3505	glgB	-	3727418	3729604	13
STnc4010		+	3729767	3729899	3
SL1344_3506	asd	-	3729951	3731057	29
SL1344_3507	gntU	-	3731481	3732821	11
SL1344_3508	gntK	-	3732818	3733351	9
SL1344_3509	gntR	-	3733490	3734485	43
SL1344_3510	yhhW	-	3734615	3735310	6
SL1344_3511	yhhX	-	3735434	3736471	9
RyhB-1		-	3736818	3736723	64
SL1344_3512	yhhY	+	3736940	3737428	8
SL1344_3513		+	3737960	3738907	1
SL1344_3514		+	3738923	3739684	2
SL1344_3515		+	3739738	3740709	1
STnc1830		-	3739898	3739679	6
SL1344_3516		+	3740706	3741740	2
SL1344_3517	ggt	-	3741785	3743527	3
SL1344_3518	yhhA	+	3743653	3744069	5
SL1344_3519	ugpQ	-	3744082	3744822	28
SL1344_3520	ugpC	-	3744819	3745889	4
SL1344_3521	ugpE	-	3745891	3746736	3
SL1344_3522	ugpA	-	3746733	3747620	4
SL1344_3523	ugpB	-	3747684	3748976	8
SL1344_3524	kil	-	3749259	3749627	8
SL1344_3525	phd	-	3749624	3749851	36
SL1344_3526	livF	-	3749977	3750690	4
SL1344_3527	livG	-	3750692	3751459	4
SL1344_3528	livM	-	3751456	3752733	4
SL1344_3529	livH	-	3752730	3753656	5
SL1344_3530	livK	-	3753716	3754825	6
sRNA12		-	3755125	3755045	7
SL1344_3531	yhhK	+	3755247	3755630	155
SL1344_3532	livJ	-	3755825	3756928	12
SL1344_3533	rpoH	-	3757250	3758104	126
SL1344_3534	ftsX	-	3758350	3759405	75
SL1344_3535	ftsE	-	3759398	3760066	82
SL1344_3536	ftsY	-	3760069	3761544	65
SL1344_3537	rsmD	+	3761670	3762266	14
SL1344_3538	yhhL	+	3762253	3762525	23
SL1344_3539	yhhM	-	3762547	3762789	6
SL1344_3540	yhhN	+	3763060	3763686	22
SL1344_3541	zntA	+	3763767	3765965	17
SL1344_3542	tcp	+	3766165	3767808	22
SL1344_3543	yhhP	-	3767832	3768077	80
SL1344_3544	yhhQ	+	3768247	3768912	48
SL1344_3545		+	3768985	3769542	137
SL1344_3546	yhhS	-	3769546	3770763	15
SL1344_3547	yhhT	+	3770895	3771944	4
SL1344_3548	acpT	+	3771996	3772574	66
SL1344_3549	nikR	+	3772666	3773067	61
SL1344_3550	yhhJ	-	3773157	3774281	5
SL1344_3551	yhiH	-	3774281	3777022	3
SL1344_3552	yhiI	-	3777019	3778086	7
STnc770		-	3778333	3778181	147
SL1344_3553	yhiN	-	3778392	3779588	47
SL1344_3554	pitA	+	3779942	3781315	169
SL1344_3555	uspB	-	3781455	3781790	48
SL1344_3556	uspA	+	3782178	3782612	115
STnc350		-	3782857	3782696	94
SL1344_3557	yhiP	+	3782937	3784409	18
SL1344_3558	yhiQ	-	3784501	3785259	14
SL1344_3559	prlC	-	3785266	3787308	12
SL1344_3560		-	3787490	3788761	12
SL1344_3561	yhiR	+	3788972	3789814	52
SL1344_3562	gor	+	3789919	3791271	70
SL1344_3563		-	3791318	3792361	8
SL1344_3564		-	3792420	3793739	6
SL1344_3565		-	3793793	3794638	1
SL1344_3566		-	3794702	3795679	11
SL1344_3567		-	3795855	3796574	34
SL1344_3568	treF	+	3796900	3798549	8
SL1344_3569		-	3798562	3800151	14
SL1344_3570		+	3800432	3800788	5
SL1344_3571	yhjB	-	3800794	3801396	4
STnc4020		+	3801175	3801266	79
SL1344_3572	yhjC	+	3802027	3802926	6
SL1344_3573	yhjD	+	3802999	3804027	6
SL1344_3574	yhjE	+	3804378	3805700	6
SL1344_3575	yhjG	-	3805740	3807800	23
SL1344_3576	yhjH	-	3807910	3808677	78
SL1344_3577	kdgK	+	3808906	3809835	23
SL1344_3578	yhjJ	-	3809889	3811376	43
SL1344_3579	dctA	-	3811596	3812882	131
SL1344_3580	yhjK	-	3813040	3814959	22
SL1344_3581	yhjL	-	3815220	3818762	24
SL1344_3582	bcsC	-	3818744	3819853	27
SL1344_3583	yhjN	-	3819857	3822157	22
SL1344_3584	bcsA	-	3822168	3824792	19
SL1344_3585	yhjQ	-	3824789	3825541	37
SL1344_3586	yhjR	-	3825542	3825745	69
SL1344_3587	yhjS	+	3825990	3827561	36
SL1344_3588	yhjT	+	3827558	3827749	13
SL1344_3589	yhjU	+	3827746	3829425	31
STnc710		+	3829661	3829728	9728
STnc1430		-	3829797	3829428	140
SL1344_3590		+	3829889	3830139	72
SL1344_3591	yhjV	+	3830257	3831555	18
SL1344_3592	dppF	-	3831656	3832669	3
SL1344_3593	dppD	-	3832666	3833649	6
SL1344_3594	dppC	-	3833660	3834562	4
SL1344_3595	dppB	-	3834572	3835591	5
SL1344_3596	dppA	-	3835748	3837304	14
SL1344_3597		-	3837911	3839236	1
SL1344_3598		-	3839294	3840418	3
SL1344_3599		+	3840568	3841575	13
SL1344_3600	yhjW	-	3841902	3843593	21
SL1344_3601	lpfE	-	3843811	3844338	4
SL1344_3602	lpfD	-	3844344	3845413	5
SL1344_3604	lpfC	-	3845431	3847959	1
SL1344_3605	lpfB	-	3847982	3848680	1
SL1344_3606	lpfA	-	3848765	3849301	2
SL1344_3607	yhjY	-	3849807	3850511	2
SL1344_3608	tag	+	3850668	3851249	12
SL1344_3609	yiaC	+	3851227	3851667	19
SL1344_3610	bisC	-	3851636	3853969	23
SL1344_3611	yiaD	+	3854155	3854784	10
SL1344_3612	yiaE	+	3855003	3855977	20
SL1344_3613	yiaF	-	3856027	3856737	259
SL1344_3614	yiaG	+	3857176	3857466	44
SL1344_3615	cspA	+	3857767	3857967	5824
SL1344_3616		+	3858264	3858680	7
STnc780		-	3858993	3858666	233
SL1344_3617		-	3859052	3859537	32
SL1344_3618		-	3859525	3859812	70
SL1344_3619	yafP	-	3859990	3860457	17
SL1344_3620	glyS	-	3861086	3863155	100
SL1344_3621	glyQ	-	3863165	3864076	95
SL1344_3622		-	3864215	3864517	18
SL1344_3623	yiaH	+	3864683	3865678	8
SL1344_3624	yiaB	-	3865701	3866054	3
SL1344_3625	xylB	-	3866229	3867683	5
SL1344_3626	xylA	-	3867783	3869105	5
SL1344_3627	xylR	+	3869468	3870646	4
SL1344_3628	bax	-	3870707	3871531	131
SL1344_3629	malS	+	3871847	3873874	4
SL1344_3630	avtA	+	3874048	3875298	31
SL1344_3631	ysaA	-	3875335	3875808	14
SL1344_3632	yiaJ	-	3875925	3876725	23
SL1344_3633	yiaK	+	3876955	3877953	1
SL1344_3634	yiaL	+	3877965	3878429	2
SL1344_3635		+	3878453	3879385	1
SL1344_3636	yiaM	+	3879524	3879997	1
SL1344_3637	yiaN	+	3880000	3881277	0
SL1344_3638	yiaO	+	3881289	3882275	0
SL1344_3639	lyxK	+	3882279	3883775	1
SL1344_3640	sgbH	+	3883772	3884434	0
SL1344_3641	sgbU	+	3884427	3885287	0
SL1344_3642	sgbE	+	3885305	3885976	1
SL1344_3643		-	3886137	3886952	6
SL1344_3644		+	3887216	3889171	2
SL1344_3645	aldB	-	3889289	3890827	3
SL1344_3646		+	3890996	3891877	4
SL1344_3647	selB	-	3892162	3894012	14
SL1344_3648	selA	-	3894009	3895400	14
SL1344_3649	yibF	-	3895499	3896107	19
SL1344_3650	mtlA	+	3896583	3898499	10
SL1344_3651	mtlD	+	3898720	3899868	39
SL1344_3652	mtlR	+	3899865	3900455	31
SL1344_3653		-	3900465	3900674	19
SL1344_3654	yibL	+	3900965	3901327	146
SL1344_3655		+	3901817	3902500	0
SL1344_3656	sadA	+	3902544	3906929	1
STnc380		-	3907052	3906945	27
SL1344_3657	lctP	+	3907228	3908883	6
SL1344_3658	lctR	+	3908880	3909656	2
SL1344_3659	lctD	+	3909653	3910843	3
SL1344_3660	yibK	+	3910907	3911380	33
SL1344_3661		-	3911448	3912452	36
SL1344_3662		+	3912771	3913967	1
SL1344_3663		+	3914041	3915219	5
SL1344_3664		+	3915216	3915350	15
SL1344_3665	cysE	-	3915433	3916254	62
SL1344_3666	gpsA	-	3916332	3917351	259
SL1344_3667	secB	-	3917351	3917818	399
SL1344_3668	grxC	-	3917862	3918113	505
SL1344_3669	yibN	-	3918200	3918631	480
SL1344_3670	pmgI	+	3918879	3920423	11
SL1344_3671	yibP	+	3920433	3921716	191
SL1344_3672	yigQ	+	3921720	3922682	46
SL1344_3673	yibD	-	3922669	3923703	7
SL1344_3673A		-	3923989	3924108	109
SL1344_3674	tdh	-	3924197	3925222	121
SL1344_3675	kbl	-	3925232	3926428	70
SL1344_3676	rfaD	+	3926631	3927563	111
SL1344_3677	rfaF	+	3927566	3928612	74
SL1344_3678	rfaC	+	3928612	3929565	89
SL1344_3679	rfaL	+	3929605	3930819	164
SL1344_3680	rfaK	-	3930876	3931739	102
SL1344_3681	rfaZ	-	3932122	3932931	209
SL1344_3682	rfaY	-	3933081	3933635	214
SL1344_3683	rfaJ	-	3933802	3934812	217
SL1344_3684	rfaI	-	3934830	3935843	254
SL1344_3685	rfaB	-	3935849	3936928	169
SL1344_3686	yibR	-	3936998	3937231	210
SL1344_3687	rfaP	-	3937263	3938060	110
SL1344_3688	rfaG	-	3938053	3939177	85
SL1344_3689	rfaQ	-	3939174	3940208	71
SL1344_3690	kdtA	+	3940719	3941930	134
SL1344_3691	coaD	+	3941939	3942418	85
SL1344_3692	mutM	-	3942446	3943255	10
SL1344_3693	rpmG	-	3943353	3943520	7703
SL1344_3694	rpmB	-	3943541	3943777	9874
SL1344_3695	radC	-	3943995	3944660	53
SL1344_3696	dfp	+	3944833	3946056	81
SL1344_3697	dut	+	3946037	3946492	99
SL1344_3698	slmA	+	3946600	3947196	69
SL1344_3699	pyrE	-	3947274	3947915	48
SL1344_3700	rph	-	3947994	3948710	171
SL1344_3701	yicC	+	3948836	3949699	112
SL1344_3702		-	3949749	3950606	10
SL1344_3703		+	3950725	3951606	5
SL1344_3704		+	3951857	3952474	54
SL1344_3705	ligB	-	3952471	3954156	2
SL1344_3706	gmk	+	3954413	3955036	251
SL1344_3707	rpoZ	+	3955091	3955366	627
SL1344_3708	spoT	+	3955385	3957496	257
SL1344_3709	spoU	+	3957501	3958190	143
SL1344_3710	recG	+	3958196	3960277	77
SL1344_3711		-	3960280	3961131	32
SL1344_3712	gltS	-	3961134	3962339	32
SL1344_3713	yicE	+	3962567	3963958	10
SL1344_3714	yicH	+	3964079	3965788	26
SL1344_3715	yicI	-	3965891	3968209	1
SL1344_3716	yicJ	-	3968221	3969603	4
SL1344_3717		-	3970302	3970670	9
SL1344_3718	sugR	+	3971324	3972861	33
SL1344_3720	rhuM	+	3973048	3974085	28
SL1344_3722	rmbA	+	3975384	3976001	1
SL1344_3723	misL	+	3976076	3978943	7
SL1344_3724	fidL	-	3979038	3979520	14
SL1344_3725	marT	-	3979513	3980301	8
SL1344_3726	slsA	+	3981154	3981834	6
SL1344_3727	cigR	-	3982063	3982542	36
SL1344_3727A	mgtR	-	3982743	3982835	12
SL1344_3728	mgtB	-	3982857	3985583	7
AmgR		+	3985660	3986859	2
SL1344_3729	mgtC	-	3985803	3986498	8
SL1344_3730	yicL	+	3987007	3987909	21
SL1344_3731		-	3987952	3988893	9
SL1344_3732		-	3989129	3989872	3
SL1344_3733		-	3989859	3990968	2
SL1344_3734		-	3990972	3991829	2
SL1344_3735		-	3991829	3992578	3
SL1344_3736		-	3992724	3993209	1
SL1344_3737		-	3993220	3993645	1
SL1344_3738		-	3993864	3996662	13
STnc4040		-	3993945	3993822	29
SL1344_3739		+	3996859	3997152	4
SL1344_3740		+	3997258	3998640	5
SL1344_3741	nepI	-	3998700	3999892	20
SL1344_3743		+	4000108	4000467	30
SL1344_3744		+	4000451	4000774	16
SL1344_3745		-	4000865	4001134	7
SL1344_3746		-	4001144	4002004	1
SL1344_3747		-	4002067	4003551	3
SL1344_3748		-	4003544	4004902	2
SL1344_3749		-	4004978	4005265	18
SL1344_3750		-	4005262	4005735	12
SL1344_3751		-	4005753	4006496	15
SL1344_3752	yicN	-	4006849	4007301	40
SL1344_3753	uhpT	-	4007493	4008884	4
SL1344_3754	uhpC	-	4009027	4010355	8
SL1344_3755	uhpB	-	4010365	4011867	14
SL1344_3756	uhpA	-	4011867	4012457	18
SL1344_3757		-	4012532	4013545	4
SL1344_3758		-	4013557	4014873	5
SL1344_3759		-	4014904	4015824	4
SL1344_3760		+	4016149	4016934	9
SL1344_3761	ilvN	-	4016936	4017226	13
SL1344_3762	ilvB	-	4017230	4018918	9
SL1344_3763	ivbL	-	4019025	4019123	1148
IstR-1,2		-	4019460	4019329	213
SL1344_3765		+	4020012	4020800	4
SL1344_3766	emrD	+	4021003	4022187	26
SL1344_3767		-	4022114	4023199	32
SL1344_3768	dsdC	-	4023263	4024186	11
SL1344_3769	dsdX	+	4024412	4025749	14
SL1344_3770	dsdA	+	4025767	4027089	12
SL1344_3771	yidF	-	4027171	4027701	32
SL1344_3772	yidG	-	4027698	4028060	17
SL1344_3773	yidH	-	4028050	4028397	30
SL1344_3774	yidE	-	4028841	4030502	9
SL1344_3775	hslS	-	4030692	4031126	37
STnc2110		-	4030702	4030646	52
SL1344_3776	hslT	-	4031230	4031649	107
SL1344_3777	yidQ	+	4031950	4032285	30
SL1344_3778	yidR	-	4032287	4033513	14
SL1344_3779	ccmH1	-	4033635	4034678	1
SL1344_3780	ccmG1	-	4034675	4035232	0
SL1344_3781	ccmF1	-	4035229	4037160	0
SL1344_3782	ccmE1	-	4037157	4037636	0
SL1344_3782A	ccmD1	-	4037633	4037845	0
SL1344_3783	ccmC1	-	4037842	4038579	0
SL1344_3784	ccmB1	-	4038631	4039287	0
SL1344_3785	ccmA1	-	4039287	4039913	0
SL1344_3786	yhjA	-	4039910	4041310	2
SL1344_3787	torD	-	4041500	4042132	3
SL1344_3788	torA	-	4042125	4044677	1
SL1344_3789	torC	-	4044667	4045851	1
SL1344_3790	torR	+	4045981	4046673	22
SL1344_3791	torT	-	4046646	4047686	3
SL1344_3792	torS	+	4047766	4050501	7
SL1344_3793	dgoT	-	4050527	4051864	2
SL1344_3794	dgoD	-	4051949	4053097	1
SL1344_3795	dgoA	-	4053094	4053711	1
SL1344_3796	dgoK	-	4053695	4054573	5
SL1344_3797	dgoR	-	4054570	4055259	10
SL1344_3798	yidA	-	4055520	4056365	28
SL1344_3799		+	4056671	4057933	1
SL1344_3800		+	4057947	4059140	1
SL1344_3801		+	4059255	4060151	8
SL1344_3802	gyrB	-	4060170	4062584	125
SL1344_3803	recF	-	4062613	4063686	65
SL1344_3804	dnaN	-	4063834	4064934	67
SL1344_3805	dnaA	-	4064939	4066339	97
SL1344_3806	rpmH	+	4067000	4067140	14532
RNaseP		+	4067156	4067515	523
SL1344_3807	rnpA	+	4067157	4067516	0
SL1344_3808		+	4067480	4067737	187
SL1344_3809	yidC	+	4067740	4069386	186
STnc4250		+	4069297	4069429	414
SL1344_3810	thdF	+	4069516	4070892	19
STnc3170		-	4071038	4070923	6
SL1344_3811	intA	+	4071148	4072365	1
STnc400		+	4072457	4072530	97360
SL1344_3812		+	4072690	4073652	202
SL1344_3813		+	4073652	4074587	144
SL1344_3814	yidY	+	4075389	4076576	4
SL1344_3815	yidZ	+	4076545	4077504	6
SL1344_3816	yieE	+	4077662	4078417	61
SL1344_3817	yieF	+	4078417	4079001	80
SL1344_3818	yieG	-	4079046	4080383	38
SL1344_3819	yieH	+	4080552	4081217	41
STnc1860		-	4081303	4081219	375
SL1344_3820	phoU	-	4081312	4082037	29
SL1344_3821	pstB	-	4082052	4082825	33
SL1344_3822	pstA	-	4082912	4083802	17
SL1344_3823	pstC	-	4083802	4084761	20
SL1344_3824	pstS	-	4084897	4085937	27
SL1344_3825		-	4086104	4087477	6
SL1344_3826		-	4087526	4088344	1
SL1344_3827		+	4088439	4090196	9
SL1344_3828	glmS	-	4090347	4092176	129
SL1344_3829	glmU	-	4092365	4093735	745
SL1344_3830		-	4094055	4094753	22
SL1344_3831	atpC	-	4094983	4095402	888
SL1344_3832	atpD	-	4095423	4096805	542
SL1344_3833	atpG	-	4096832	4097695	646
SL1344_3834	atpA	-	4097746	4099287	763
SL1344_3835	atpH	-	4099300	4099833	1051
SL1344_3836	atpF	-	4099848	4100318	1944
SL1344_3837	atpE	-	4100378	4100617	2172
SL1344_3838	atpB	-	4100664	4101479	1114
SL1344_3839	atpI	-	4101488	4101868	832
SL1344_3840	gidB	-	4102484	4103113	63
SL1344_3841	gidA	-	4103210	4105099	74
SL1344_3842	mioC	-	4105478	4105921	569
SL1344_3843	asnCb	-	4106011	4106469	28
SL1344_3844	asnA	+	4106620	4107612	9
SL1344_3845	yieM	-	4107617	4109017	17
SL1344_3846	yieN	-	4109062	4110558	19
SL1344_3847	kup	+	4110906	4112774	43
SL1344_3848	rbsD	+	4112971	4113390	27
SL1344_3849	rbsA	+	4113398	4114903	5
SL1344_3850	rbsC	+	4114909	4115874	12
SL1344_3851	rbsB	+	4115899	4116789	94
SL1344_3852	rbsK	+	4116923	4117852	16
SL1344_3853	rbsR	+	4117856	4118854	15
SL1344_3854	yieO	-	4118820	4120243	13
SL1344_3857	yieP	-	4120255	4120959	22
SL1344_3858	yifA	-	4127091	4127939	29
SL1344_3859	yifE	+	4128046	4128384	2705
SL1344_3860	comM	-	4128409	4129929	3
SL1344_3860A	ilvX	+	4130466	4130516	25
SL1344_3861	ilvG	+	4130519	4132165	3
SL1344_3862	ilvM	+	4132165	4132425	18
SL1344_3863	ilvE	+	4132443	4133372	10
SL1344_3864	ilvD	+	4133533	4135383	9
SL1344_3865	ilvA	+	4135386	4136930	27
SL1344_3866		+	4137214	4137531	44
SL1344_3867		+	4137528	4137869	45
SL1344_3868	ilvY	-	4137872	4138759	18
SL1344_3869	ilvC	+	4138923	4140398	19
SL1344_3870	ppiC	-	4140490	4140771	1188
SL1344_3870A		+	4140776	4141081	11
SL1344_3871		+	4141099	4141209	5
SL1344_3872	rep	+	4141309	4143333	34
SL1344_3873	gppA	-	4143373	4144854	100
SL1344_3874	rhlB	-	4144973	4146238	210
SL1344_3875	trxA	+	4146382	4146711	1596
SL1344_3876	rho	+	4147130	4148389	252
SL1344_3877	rfe	+	4148619	4149722	134
SL1344_3878	wzzE	+	4149734	4150780	154
SL1344_3879	rffE	+	4150836	4151966	88
SL1344_3880	rffD	+	4151963	4153225	75
SL1344_3881	rffG	+	4153240	4154292	52
SL1344_3882	rffH	+	4154325	4154549	70
SL1344_3883	rffC	+	4154656	4155204	46
SL1344_3884	rffA	+	4155209	4156339	66
SL1344_3885	wzxE	+	4156341	4157591	43
SL1344_3886		+	4157588	4158667	43
SL1344_3887	rffT	+	4158664	4160022	35
SL1344_3888	rffM	+	4160019	4160759	31
SL1344_3889	yifK	+	4160966	4162351	63
GlmZ		+	4163193	4163400	3127
SL1344_3890	hemY	-	4163468	4164607	51
SL1344_3891	hemX	-	4164667	4165836	55
SL1344_3892	hemD	-	4165858	4166598	62
SL1344_3893	hemC	-	4166595	4167551	101
SL1344_3894	cyaA	+	4167913	4170459	90
SL1344_3895		+	4170567	4170920	10
SL1344_3896		+	4171106	4171648	6
SL1344_3897		+	4171660	4172022	9
SL1344_3898	cyaY	-	4172093	4172413	129
SL1344_3899		-	4172483	4172872	1
SL1344_3899A		-	4172860	4173382	0
SL1344_3900	yifL	+	4173568	4173771	83
SL1344_3901	dapF	+	4173805	4174632	78
SL1344_3902	yigA	+	4174629	4175336	46
SL1344_3903	xerC	+	4175333	4176235	37
SL1344_3904	yigB	+	4176235	4176951	27
SL1344_3905	uvrD	+	4177087	4179249	37
SL1344_3906	corA	+	4179721	4180671	60
SL1344_3907	yigF	-	4180720	4181100	11
SL1344_3908	yigG	-	4181116	4181574	4
SL1344_3909	rarD	-	4181609	4182493	49
SL1344_3910	yigI	-	4182537	4183022	1
SL1344_3911	pldA	+	4183292	4184038	75
SL1344_3912	recQ	+	4184104	4185951	65
SL1344_3913	rhtC	+	4186015	4186635	26
SL1344_3914	rhtB	-	4186675	4187295	3
SL1344_3915	pldB	+	4187406	4188422	71
SL1344_3916	yigL	+	4188438	4189238	40
SL1344_3917	yigM	+	4189319	4190218	17
SL1344_3918	metR	-	4190106	4191059	7
SL1344_3919	metE	+	4191308	4193572	4
SL1344_3920		+	4193916	4195259	4
SL1344_3921	dlhH	-	4195339	4196151	9
SL1344_3922	udp	+	4196410	4197171	191
SL1344_3923	yigN	+	4197311	4198741	28
SL1344_3924	ubiE	+	4198837	4199592	198
SL1344_3925	yigP	+	4199602	4200207	100
SL1344_3926	aarF	+	4200204	4201844	84
SL1344_3927	tatA	+	4202050	4202304	1477
SL1344_3928	tatB	+	4202308	4202856	241
SL1344_3929	tatC	+	4202859	4203638	166
SL1344_3930	tatD	+	4203668	4204462	20
SL1344_3931	rfaH	-	4204470	4204958	244
SL1344_3932	yigC	+	4205144	4206622	237
SL1344_3933	fre	+	4206708	4207409	179
SL1344_3934		+	4207663	4209486	9
STnc790		-	4209681	4209486	10
SL1344_3935	fadA	-	4209683	4210846	2
SL1344_3936	fadB	-	4210856	4213045	1
SL1344_3937	pepQ	+	4213235	4214566	58
SL1344_3938	yigZ	+	4214566	4215180	39
SL1344_3939	trkH	+	4215219	4216670	48
SL1344_3940	hemG	+	4216682	4217227	59
SL1344_3941	mobB	-	4223123	4223638	16
SL1344_3942	mobA	-	4223635	4224219	17
SL1344_3943	yihD	+	4224289	4224558	78
SL1344_3944	rodA	+	4224635	4225621	138
SL1344_3945	dsbA	+	4225638	4226261	155
SL1344_3946	yihG	-	4226274	4227182	44
SL1344_3947	polA	+	4227570	4230356	33
Spf		+	4230505	4230614	25254
SL1344_3948	engB	-	4230691	4231290	64
CsrC		+	4231596	4231839	2632
SL1344_3950	yihI	+	4231906	4232421	230
SL1344_3951	hemN	+	4232610	4233983	44
SL1344_3951A	yshB	-	4234073	4234183	354
SL1344_3952	glnG	-	4234296	4235705	29
SL1344_3953	glnL	-	4235714	4236763	53
STnc800		-	4237036	4236852	925
SL1344_3954	glnA	-	4237038	4238447	111
SL1344_3955	typA	+	4238823	4240646	304
SL1344_3956		-	4240701	4241435	7
SL1344_3957		-	4241420	4242298	2
SL1344_3958		-	4242295	4243536	2
SL1344_3959		-	4243538	4244401	2
SL1344_3960		-	4244406	4245431	2
SL1344_3961		-	4245444	4246292	3
SL1344_3962	ompL	-	4246449	4247141	0
SL1344_3963	yihO	-	4247209	4248630	3
SL1344_3964	yihP	-	4248676	4250058	4
STnc3120		+	4249943	4250101	15
SL1344_3965	yihQ	-	4250104	4252140	1
SL1344_3966	yihR	-	4252184	4253035	1
SL1344_3967	yihS	-	4253045	4254286	1
SL1344_3968	yihT	-	4254302	4255180	0
SL1344_3969	yihU	-	4255203	4256099	0
SL1344_3970	yihV	+	4256258	4257160	2
SL1344_3971	yihW	+	4257194	4257997	33
SL1344_3972	yihX	+	4258188	4258787	49
SL1344_3973	rbn	+	4258781	4259653	43
SL1344_3974	yihZ	+	4259650	4260087	44
SL1344_3975	yiiD	+	4260084	4261073	33
SL1344_3976		-	4261088	4261516	20
SL1344_3977		-	4261531	4261842	23
SL1344_3978		-	4261928	4262857	3
SL1344_3979		+	4263075	4263386	47
SL1344_3980		+	4263387	4263677	17
SL1344_3981	fdhE	-	4263724	4264653	108
SL1344_3982	fdoI	-	4264650	4265285	138
SL1344_3983	fdoH	-	4265282	4266184	126
SL1344_3984	fdoG	-	4266197	4269247	165
SL1344_3986	fdhD	+	4269442	4270278	15
SL1344_3987		-	4270546	4271523	9
SL1344_3988	yiiG	+	4271802	4272860	1
SL1344_3989		-	4273215	4273538	16
SL1344_3990		-	4273538	4274197	23
SL1344_3991		+	4274280	4274846	54
SL1344_3992	yiiL	-	4274935	4275249	8
SL1344_3993		-	4275246	4276394	2
SL1344_3994	rhaD	-	4276521	4277348	1
SL1344_3995	rhaA	-	4277491	4278750	1
SL1344_3996	rhaB	-	4278747	4280216	1
SL1344_3997	rhaS	+	4280504	4281340	3
SL1344_3998	rhaR	+	4281493	4282341	2
SL1344_3999	rhaT	-	4282338	4283372	4
SL1344_4000		+	4283991	4284674	1
SL1344_4001		-	4284832	4286139	4
SL1344_4002		-	4286132	4286647	1
SL1344_4003		-	4286666	4287649	1
SL1344_4004	sodA	+	4287978	4288598	232
SL1344_4005	yiiM	+	4288668	4289357	20
SL1344_4006		+	4289369	4289764	30
SL1344_4007	cpxA	-	4289815	4291188	45
SL1344_4008	cpxR	-	4291185	4291883	51
SL1344_4009	cpxP	+	4292034	4292534	162
STnc870		+	4292541	4292598	997
SL1344_4010	fieF	+	4292682	4293584	93
SL1344_4011	pfkA	+	4293769	4294731	73
SL1344_4012	sbp	+	4294935	4295924	3
SL1344_4013	cdh-a	+	4296025	4296780	67
SL1344_4014		+	4297043	4298377	2
SL1344_4015		+	4298388	4299347	3
SL1344_4016		+	4299357	4300397	63
SL1344_4017		+	4300460	4301182	33
SL1344_4018		+	4301280	4301444	6
SL1344_4019	cdh-b	+	4301460	4301591	1
SL1344_4020		-	4301681	4301947	4
SL1344_4021	ydeV	-	4302045	4303637	6
SL1344_4022	ydeW	-	4303725	4304684	23
SL1344_4023	ego	+	4304940	4306475	1
SL1344_4024	ydeY	+	4306469	4307512	2
SL1344_4025	ydeZ	+	4307509	4308510	2
SL1344_4026	yneA	+	4308539	4309561	2
SL1344_4027	yneB	+	4309590	4310465	2
SL1344_4028	yneC	+	4310545	4310838	3
SL1344_4029		+	4310848	4311612	9
SL1344_4030	tpiA	-	4311704	4312471	152
SL1344_4031	yiiQ	-	4312584	4313180	21
SL1344_4032	yiiR	+	4313281	4313709	32
SL1344_4033	fpr	-	4313816	4314562	45
SL1344_4034	glpX	-	4314659	4315669	63
SL1344_4035	glpK	-	4315781	4317289	204
SL1344_4036	glpF	-	4317310	4318155	255
SL1344_4037	yiiU	+	4318554	4318793	929
SL1344_4038	menG	-	4319015	4319500	128
SL1344_4039	menA	-	4319593	4320522	24
SL1344_4040	hslU	-	4320589	4321920	77
SL1344_4041	hslV	-	4321930	4322460	88
SL1344_4042	ftsN	-	4322552	4323526	135
SL1344_4043	cytR	-	4323620	4324645	45
SL1344_4044	priA	-	4324800	4326998	52
SL1344_4045	rpmE	+	4327202	4327414	1163
SL1344_4046		-	4327460	4328122	9
IsrP		+	4328158	4328305	53
SL1344_4047		-	4328323	4330113	4
SL1344_4048	metJ	-	4330570	4330887	174
SL1344_4049	metB	+	4331152	4332312	30
SL1344_4050	metL	+	4332315	4334747	25
STnc4070		-	4334856	4334758	24
SL1344_4051		-	4335001	4335720	1
SL1344_4052		-	4335723	4336721	1
SL1344_4053		-	4336956	4338080	7
SL1344_4054		+	4338216	4339772	4
STnc4080		-	4339930	4339806	12
SL1344_4055	metF	+	4339967	4340857	10
SL1344_4056	katG	+	4341022	4343202	7
SL1344_4057	yijF	-	4343260	4343883	3
SL1344_4058	gldA	-	4344142	4345245	8
SL1344_4059	talC	-	4345257	4345919	6
SL1344_4060	ptsA	-	4345930	4348431	4
SL1344_4061	frwC	+	4348740	4349819	2
SL1344_4062	frwB	+	4349834	4350154	7
SL1344_4063	pflD	+	4350253	4352550	5
SL1344_4064	pflC	+	4352516	4353394	16
SL1344_4065	frwD	+	4353396	4353749	4
SL1344_4066	yijO	-	4353736	4354587	53
SL1344_4068	yijP	-	4354748	4356481	57
STnc1600		+	4356617	4356687	51
SL1344_4069	ppc	-	4356692	4359343	19
SL1344_4070	argE	-	4359712	4360863	17
SL1344_4071	argC	+	4360952	4361956	4
SL1344_4072	argB	+	4361964	4362740	7
SL1344_4073	argH	+	4362858	4364234	7
OxyS		-	4364424	4364306	52
SL1344_4074	oxyR	+	4364519	4365436	60
SL1344_4075	udhA	-	4365419	4366819	41
SL1344_4076	yijC	+	4367018	4367653	79
SL1344_4077	yijD	+	4367669	4368028	57
