locus_tag	common gene name	strand	start	end	NonSPI2	InSPI2 (biological replicate 1)	InSPI2 (biological replicate 2)	InSPI2 average (biological replicate 1 and 2)	InSPI2 LowMg2+	Peroxide shock (InSPI2)	Nitric oxide shock (InSPI2)
SL1344_2516	hcaT	-	2690063	2691202	28	19	25	22	14	5	6
SL1344_2517	glyA	-	2691398	2692651	457	347	343	345	119	75	88
SL1344_2518	hmpA	+	2692976	2694166	10	13	13	13	4	5	287
SL1344_2519	cadC	+	2694348	2695892	37	27	28	28	34	8	27
SL1344_2520	cadB	+	2696253	2697584	1	1	1	1	1	0	1
SL1344_2521	cadA	+	2697730	2699811	7	32	24	28	24	9	9
SL1344_2522	yjdL	+	2699867	2701327	6	14	11	12	14	3	6
SL1344_2523	glnB	-	2701376	2701714	234	210	179	194	115	55	140
SL1344_2524	yfhA	-	2701791	2703128	46	36	33	34	31	4	29
SL1344_2525	yfhG	-	2703125	2703889	53	43	39	41	53	13	49
SL1344_2526	yfhK	-	2703891	2705333	37	27	28	27	37	14	35
GlmY		-	2705564	2705381	6169	7589	8508	8048	3973	3200	1660
SL1344_2527	purG	-	2705971	2709858	93	72	67	70	32	17	5
SL1344_2529	yfhD	+	2710114	2711658	28	25	22	24	27	3	12
SL1344_2530	yfhC	-	2711709	2712260	42	33	30	31	54	7	35
SL1344_2531	yfhB	-	2712285	2712920	28	39	37	38	54	19	33
SL1344_2532		-	2712924	2714285	8	6	6	6	8	3	7
SL1344_2533	murQ	-	2714296	2715189	9	5	4	5	3	2	3
SL1344_2534	yfhH	+	2715305	2716153	8	8	6	7	6	3	5
SL1344_2535		-	2716192	2717058	14	7	8	7	7	4	10
SL1344_2536		-	2717131	2718327	1	1	1	1	2	1	1
SL1344_2537		+	2718443	2719369	2	1	1	1	1	2	2
SL1344_2538	yfhL	+	2719407	2719667	64	60	50	55	36	3	19
SL1344_2539	acpS	-	2719779	2720159	69	66	71	68	23	13	22
SL1344_2540	pdxJ	-	2720159	2720890	41	41	39	40	21	13	19
SL1344_2541	recO	-	2720902	2721630	74	50	54	52	42	10	26
SL1344_2542	era	-	2721642	2722547	116	58	56	57	51	8	32
SL1344_2543	rnc	-	2722544	2723146	147	86	81	84	110	26	72
SL1344_2544	lepB	-	2723498	2724472	132	112	112	112	98	22	49
SL1344_2545	lepA	-	2724489	2726288	123	95	83	89	71	12	31
SL1344_2546	gogB	+	2726744	2728186	46	75	72	73	71	8	73
SL1344_2547		+	2729142	2729588	20	579	405	492	2360	14	31
STnc1380		-	2729701	2729634	523	729	446	587	323	608	565
SL1344_2548		-	2730253	2730318	8	14	10	12	6	1	15
SL1344_2549		+	2730700	2730927	7	85	68	76	183	23	24
SL1344_2550		-	2731024	2731602	1	0	1	1	1	1	2
SL1344_2551		-	2731592	2732416	1	1	1	1	2	1	4
SL1344_2552		-	2732413	2734785	1	1	1	1	2	0	2
SL1344_2552A		-	2734839	2735081	3	1	2	1	2	1	11
SL1344_2553		-	2735120	2738482	1	1	1	1	1	0	3
SL1344_2554		-	2738544	2739191	2	1	2	1	1	0	2
SL1344_2555		-	2739089	2739826	2	2	3	2	3	2	4
SL1344_2556		-	2739833	2740534	7	4	5	5	5	1	6
SL1344_2557		-	2740541	2740870	8	6	10	8	5	6	10
SL1344_2558		-	2740873	2743968	3	3	2	3	2	2	3
STnc3770		+	2743288	2743373	88	92	64	78	72	69	143
SL1344_2559		-	2743940	2744257	0	2	1	1	1	0	3
SL1344_2560		-	2744275	2744670	1	1	1	1	1	1	4
SL1344_2561		-	2744721	2745467	6	7	7	7	9	5	10
SL1344_2562		-	2745475	2745876	7	5	3	4	6	3	9
SL1344_2563	gipA	+	2745865	2747115	340	460	339	400	281	434	590
SL1344_2564		-	2747164	2747742	4	5	3	4	4	2	5
SL1344_2565		-	2747770	2748153	9	10	9	9	10	5	12
SL1344_2566		-	2748164	2748523	6	4	3	3	5	2	6
SL1344_2567		-	2748581	2749609	5	6	4	5	6	4	12
SL1344_2568		-	2749664	2750011	3	6	4	5	5	4	14
SL1344_2569		-	2750024	2751472	2	2	1	2	3	1	6
SL1344_2570		-	2751510	2753090	3	3	3	3	4	2	5
SL1344_2571		-	2753087	2753290	2	2	1	1	5	0	3
SL1344_2572		-	2753274	2755205	2	2	2	2	2	1	3
SL1344_2573		-	2755177	2755722	1	0	1	0	1	2	4
SL1344_2574		+	2756009	2756410	25	14	15	15	18	18	27
STnc1920		+	2756549	2756646	189	140	138	139	193	112	270
SL1344_2575		-	2756646	2757119	1	1	1	1	2	1	3
SL1344_2576		-	2757116	2757568	2	2	1	1	2	1	2
SL1344_2577		+	2758157	2758843	29	19	12	16	13	5	51
IsrI		-	2759265	2759018	16	26	36	31	78	22	67
STnc2080		-	2759518	2759410	832	2084	2081	2083	4278	1735	1989
IsrJ		-	2759717	2759646	503	642	491	566	845	1396	975
SL1344_2578		-	2759753	2760316	16	9	9	9	6	2	11
STnc1160		-	2760451	2760372	9955	13123	13195	13159	7689	9444	7014
IsrK		-	2760556	2760480	736	1789	1468	1629	608	368	727
SL1344_2579		-	2760589	2761266	2	1	1	1	1	0	2
SL1344_2580		-	2761263	2761403	0	0	0	0	0	0	1
SL1344_2581		-	2761400	2762011	0	0	0	0	0	0	0
SL1344_2582		-	2762220	2762822	30	17	22	20	40	90	66
SL1344_2583		-	2762857	2763105	56	41	37	39	39	1245	311
SL1344_2584		-	2763222	2763455	79	37	39	38	50	3166	566
SL1344_2585		-	2763714	2763905	140	99	72	86	145	127	278
SL1344_2586		-	2764017	2764298	5	8	6	7	6	2	11
SL1344_2587		-	2764291	2764944	5	3	4	3	3	1	6
SL1344_2588		-	2764947	2765417	2	3	1	2	1	0	3
SL1344_2589		-	2765419	2766084	1	1	1	1	1	1	1
SL1344_2590	gpP	-	2766099	2766791	1	2	1	1	1	0	1
SL1344_2591	gpO	-	2766788	2767693	3	2	1	2	2	4	5
STnc1390		+	2767704	2767767	2231	2037	1604	1821	1651	4303	3447
SL1344_2592	cIIa	-	2767785	2768207	1	1	1	1	2	2	2
SL1344_2593		+	2768450	2768833	357	219	238	229	211	433	444
SL1344_2594		+	2768985	2770070	514	254	259	257	230	83	717
SL1344_2595		-	2770178	2770384	25	29	29	29	58	114	37
SL1344_2596		+	2770636	2770791	2	1	2	1	4	5	10
STnc1400		-	2771060	2770951	966	1085	1314	1199	1012	1279	907
SL1344_2597	recEb	+	2771095	2774295	1	0	1	1	1	1	2
SL1344_2597A		+	2774306	2775415	1	0	0	0	0	1	1
SL1344_2598		+	2775458	2775697	0	0	0	0	0	0	1
SL1344_2599		+	2775738	2776022	3	1	3	2	2	2	5
SL1344_2600		-	2776000	2777229	11	8	9	8	7	3	6
SL1344_2601	rseC	-	2777727	2778206	33	38	33	36	88	5	23
SL1344_2602	rseB	-	2778203	2779159	68	62	56	59	169	15	43
SL1344_2603	rseA	-	2779159	2779809	83	110	98	104	305	31	62
SL1344_2604	rpoE	-	2779841	2780416	123	142	118	130	551	69	100
SL1344_2605	nadB	+	2780841	2782463	30	38	31	34	8	6	22
SL1344_2606	yfiC	-	2782448	2783185	40	26	28	27	19	4	13
SL1344_2607	srmB	+	2783316	2784650	55	34	33	33	22	10	15
SL1344_2608	yfiE	-	2784668	2785567	10	7	9	8	10	28	19
SL1344_2609	yfiK	+	2785670	2786257	6	8	6	7	11	6	7
SL1344_2610	yfiD	-	2786319	2786702	14	43	63	53	41	9	21
SL1344_2611	ung	+	2787021	2787710	71	67	63	65	87	45	73
SL1344_2612	yfiF	-	2787826	2788863	37	33	25	29	23	3	18
SL1344_2613	trxC	+	2789067	2789486	120	120	168	144	116	2645	183
SL1344_2614	yfiP	+	2789559	2790239	31	23	24	24	20	21	13
SL1344_2615	yfiQ	+	2790293	2792953	17	15	14	15	24	5	13
SL1344_2616	pssA	+	2793068	2794423	97	62	67	64	49	9	31
SL1344_2617	yfiM	+	2794468	2794791	19	14	17	15	10	0	6
SL1344_2618	kgtP	-	2794788	2796089	11	9	8	8	22	7	23
SL1344_2619		-	2796193	2796648	4	15	11	13	32	3	13
SL1344_2620	clpB	-	2802529	2805102	479	636	840	738	1072	1517	797
SL1344_2621	yfiH	-	2805232	2805963	86	123	113	118	139	33	60
SL1344_2622	rluD	-	2805960	2806940	90	218	221	219	213	88	45
SL1344_2623	yfiO	+	2807072	2807809	120	100	104	102	64	19	46
STnc3160		-	2807900	2807810	75	122	81	102	73	31	191
SL1344_2624	yfiA	+	2808081	2808419	179	230	165	198	246	5115	645
STnc2090		+	2808306	2808464	216	390	377	383	641	4074	1365
sRNA3		+	2808504	2808645	919	699	860	780	849	930	2081
SL1344_2625	pheA	+	2808670	2809830	55	23	25	24	14	28	33
SL1344_2626		-	2809791	2810699	10	18	18	18	41	6	10
STnc3790		+	2810663	2810737	19	16	20	18	26	101	77
SL1344_2627	tyrA	-	2810757	2811824	172	202	182	192	72	147	53
SL1344_2628	aroF	-	2811888	2812958	197	259	295	277	101	308	53
SL1344_2629	yfiR	+	2813398	2813916	13	18	28	23	19	11	15
SL1344_2630	yfiN	+	2813909	2815129	9	10	11	10	10	2	8
SL1344_2631	int	-	2815382	2816431	85	62	60	61	40	11	59
SL1344_2632		-	2816456	2816794	132	106	92	99	47	14	113
SL1344_2633		-	2816803	2817648	75	51	48	49	25	6	45
SL1344_2634		+	2817762	2818115	0	0	0	0	1	0	0
SL1344_2635	cIIb	+	2818166	2818675	0	1	0	1	1	0	0
SL1344_2636		+	2818683	2818883	1	1	0	1	1	0	0
SL1344_2637		+	2818847	2819185	1	0	0	0	0	0	0
SL1344_2638		+	2819253	2819480	0	1	0	0	0	0	0
SL1344_2639		+	2819480	2819704	0	0	0	0	0	0	1
SL1344_2640		+	2819701	2820222	0	1	0	1	1	0	1
SL1344_2641		+	2820291	2823074	1	1	1	1	1	0	1
SL1344_2642	gpF	+	2823088	2823573	5	24	33	29	46	2	6
SL1344_2643	gpD	+	2823570	2824736	4	7	6	7	7	1	4
SL1344_2644		+	2824931	2825620	40	27	19	23	13	18	26
STnc3800		-	2825000	2824672	103	164	146	155	276	340	265
SL1344_2645	gpB	+	2825697	2825915	55	38	37	37	44	43	81
SL1344_2646	rpl19	-	2826061	2826408	1577	1128	1071	1099	256	400	104
SL1344_2647	trmD	-	2826449	2827216	871	563	415	489	74	28	19
SL1344_2648	rimM	-	2827261	2827809	1423	782	664	723	109	29	36
SL1344_2649	rps16	-	2827828	2828076	1193	847	1021	934	208	79	43
SL1344_2650	ffh	-	2828390	2829751	76	56	50	53	48	31	32
SL1344_2651	corE	+	2829917	2830708	75	48	56	52	37	8	32
SL1344_2652	corB	+	2830773	2832014	41	32	34	33	18	4	21
STnc4230		+	2831934	2832038	204	177	190	184	146	71	200
SL1344_2653		+	2832135	2832740	20	25	17	21	32	13	33
SL1344_2654	grpE	-	2832775	2833365	323	390	328	359	221	92	229
SL1344_2655	ppnK	+	2833488	2834366	24	22	18	20	28	11	25
SL1344_2656	recN	+	2834452	2836113	25	19	19	19	19	433	99
SL1344_2657	smpA	+	2836262	2836600	225	161	191	176	162	208	166
SL1344_2658	rnfH	-	2836766	2837056	86	65	56	61	65	46	58
SL1344_2659	yfjG	-	2837046	2837501	146	110	96	103	102	155	110
SL1344_2660	smpB	+	2837672	2838154	146	102	105	104	61	35	94
SL1344_2661	bapA	+	2838768	2850242	1	3	2	2	5	1	2
SL1344_2662		+	2850307	2851716	1	2	1	1	2	0	1
IsrL		-	2850588	2850244	17	13	13	13	10	8	17
STnc3070		-	2851225	2851166	173	154	183	168	317	737	575
SL1344_2663		+	2851713	2853893	1	2	2	2	2	0	1
SL1344_2664		+	2853901	2855064	2	3	3	3	4	1	2
SL1344_2665		-	2855616	2855834	6	11	7	9	18	10	13
SL1344_2666		-	2855903	2857003	1	2	1	2	2	0	2
SL1344_2667	gpU	-	2857000	2857485	1	1	1	1	1	0	2
SL1344_2668		-	2857482	2860289	1	1	1	1	1	0	1
SL1344_2669	gpE'	-	2860282	2860401	1	0	4	2	1	0	1
SL1344_2670	gpE	-	2860416	2860718	1	0	2	1	3	2	3
SL1344_2671		-	2860773	2861288	1	1	0	1	0	0	0
SL1344_2672		-	2861298	2862470	1	1	1	1	0	0	1
SL1344_2673		-	2862587	2862790	2	3	2	2	2	0	1
SL1344_2674	sopE	+	2863004	2863726	58	3	3	3	16	6	53
SL1344_2675		-	2863923	2864330	5	4	6	5	5	1	4
SL1344_2676		-	2864337	2865956	1	1	2	2	1	1	1
SL1344_2677	gpI	-	2865953	2866558	1	2	1	1	1	0	1
SL1344_2678	gpJ	-	2866551	2867459	1	1	0	0	1	0	0
SL1344_2679	gpW	-	2867446	2867805	0	0	0	0	0	0	0
SL1344_2680		-	2867802	2868380	0	0	0	0	0	0	0
SL1344_2681		-	2868449	2868895	0	1	0	1	0	0	0
SL1344_2682		-	2868888	2869319	0	0	0	0	0	0	0
SL1344_2683		-	2869282	2869485	1	0	0	0	0	0	0
SL1344_2684		-	2869415	2869843	0	1	0	0	1	0	1
SL1344_2685		-	2869840	2870214	1	1	0	1	1	1	1
SL1344_2686	nucD2	-	2870219	2870689	1	0	0	0	0	0	0
SL1344_2687	nucE2	-	2870709	2870924	0	0	0	0	0	0	0
SL1344_2688		-	2870928	2871131	0	0	0	0	0	0	0
SL1344_2689		-	2871131	2871595	0	0	0	0	0	0	0
SL1344_2690		-	2871689	2872342	0	1	0	1	0	0	0
SL1344_2691		-	2872346	2873428	0	0	0	0	0	0	0
SL1344_2692		-	2873445	2874278	0	0	0	0	0	0	0
SL1344_2693		+	2874421	2876187	0	0	0	0	0	0	0
SL1344_2694		+	2876187	2877218	0	0	1	1	2	0	0
SL1344_2695		-	2877245	2878222	51	21	21	21	13	10	46
SL1344_2696		-	2878212	2878793	104	44	36	40	27	36	91
SL1344_2697		-	2879070	2879447	329	189	164	176	171	48	429
SL1344_2698		-	2879425	2880480	191	99	83	91	76	76	328
SL1344_2699		-	2880640	2880873	26	12	12	12	9	301	72
SL1344_2700		-	2880885	2881073	24	12	14	13	13	611	112
SL1344_2701		-	2881397	2883640	2	2	1	2	2	1	3
SL1344_2702		-	2883631	2884488	2	2	1	2	2	1	3
SL1344_2703		-	2884485	2884712	1	1	0	0	0	0	0
SL1344_2704		-	2885007	2885348	1	0	1	0	1	0	1
SL1344_2705		-	2885312	2885608	4	24	15	19	8	2	6
SL1344_2706	cIIc	-	2885953	2886462	1	1	1	1	1	1	1
SL1344_2707	apl	-	2886495	2886743	1	1	1	1	1	1	2
SL1344_2708	cI	+	2886920	2887495	60	40	45	43	20	7	21
SL1344_2709		+	2887497	2888522	23	20	14	17	13	2	9
SL1344_2710		+	2888519	2889730	23	27	20	23	17	2	19
SL1344_2712		+	2890073	2891269	10	9	8	8	13	6	14
SL1344_2713		-	2891273	2892970	96	35	27	31	33	9	80
SL1344_2714		-	2892957	2893190	86	34	33	33	26	2	92
SL1344_2715		-	2893177	2893725	111	36	29	33	36	12	158
SL1344_2716		-	2894442	2895008	0	1	0	0	1	0	1
SL1344_2717		-	2895025	2895267	2	6	2	4	2	2	2
SL1344_2718		-	2895264	2896067	1	3	1	2	2	1	1
SL1344_2719		+	2896802	2897353	2757	2368	2264	2316	650	1259	1503
SL1344_2720		+	2897350	2897577	3	1	0	1	1	0	1
SL1344_2721		+	2897574	2897894	2	1	1	1	0	0	1
SL1344_2722		+	2897858	2900242	3	2	2	2	2	1	2
SL1344_2723		+	2900734	2901979	3	1	1	1	1	5	1
SL1344_2725		+	2901981	2902619	0	1	1	1	0	0	0
SL1344_2726		+	2903009	2904202	49	31	25	28	15	3	38
SL1344_2727		-	2904537	2905364	93	43	41	42	46	19	193
SL1344_2728		+	2905815	2906030	2	4	1	3	4	3	2
SL1344_2729		+	2906066	2908135	0	0	1	1	0	0	0
SL1344_2730		+	2908638	2909921	162	110	70	90	133	43	214
SL1344_2731		+	2909966	2910784	59	47	37	42	50	4	74
SL1344_2732		-	2910939	2911229	134	119	125	122	144	195	145
SL1344_2733		+	2911390	2911674	5	4	5	4	3	4	6
SL1344_2734		+	2911787	2912308	1	1	1	1	2	1	1
SL1344_2735		+	2912305	2912679	1	1	0	1	2	2	2
SL1344_2736		+	2912676	2913656	0	1	1	1	1	0	1
SL1344_2737		+	2913667	2914680	1	1	2	2	1	1	1
SL1344_2738		+	2914975	2916177	20	10	8	9	6	2	11
SL1344_2739	hxlA	-	2916251	2916886	1	1	2	2	2	2	1
SL1344_2740	hxlB	-	2916910	2917473	0	1	1	1	1	0	1
SL1344_2741		-	2917473	2918315	1	1	1	1	1	0	1
SL1344_2742		-	2918445	2919986	1	1	1	1	1	0	0
SL1344_2743		+	2920209	2921888	0	1	1	1	0	0	0
SL1344_2744		+	2923005	2923880	1	1	1	1	2	1	1
SL1344_2745		+	2924046	2925920	12	9	6	7	13	1	10
SL1344_2746		-	2926180	2927463	14	11	8	9	18	4	25
IsrM		+	2927616	2927944	3	3	1	2	5	1	3
SL1344_2747		+	2928000	2928911	23	22	19	20	15	17	26
SL1344_2747A		-	2928907	2929495	4	4	3	4	4	3	5
IsrN		+	2929501	2929643	0	0	0	0	0	0	0
SL1344_2750		-	2929642	2929908	16	15	14	15	16	7	10
SL1344_2751		-	2930361	2930999	109	67	61	64	59	12	75
SL1344_2752		-	2930996	2932978	172	104	81	93	105	17	189
SL1344_2753		+	2933257	2933556	8	5	6	5	6	8	8
SL1344_2754		+	2933553	2934419	1	1	2	2	1	1	2
SL1344_2755	fljA	-	2935199	2935738	6	5	2	3	5	3	10
SL1344_2756	fljB	-	2935806	2937326	19	9	8	9	23	11	23
SL1344_2757	hin	+	2937418	2937990	8	25	17	21	57	6	33
SL1344_2758	iroB	+	2938953	2940068	6	1	0	0	0	98	4
SL1344_2759	iroC	+	2940149	2943802	4	1	1	1	1	8	5
SL1344_2760	iroD	+	2943912	2945156	3	2	1	2	1	0	3
SL1344_2761	iroE	+	2945188	2946123	4	3	3	3	3	2	3
SL1344_2762	iroN	-	2946165	2948345	5	11	7	9	7	69	7
SL1344_2763	pipB2	-	2949378	2950430	38	2456	2067	2262	1958	561	312
SL1344_2764	virK	+	2950949	2951878	342	2314	2337	2325	1691	290	220
SL1344_2765	mig-14	+	2952171	2953067	457	1314	1361	1337	552	132	152
SL1344_2767	nixA	-	2953789	2954802	14	13	12	13	24	18	22
SL1344_2768	tctE	-	2954935	2956350	11	8	8	8	5	4	6
SL1344_2769	tctD	-	2956337	2957011	17	7	7	7	4	5	7
SL1344_2770		+	2957166	2958143	5	3	2	3	4	5	8
SL1344_2771		+	2958155	2958589	2	1	1	1	1	0	2
SL1344_2772		+	2958600	2960114	3	3	2	3	3	3	4
SL1344_2773	csiD	+	2960408	2961394	3	6	5	6	10	6	5
SL1344_2774	ygaF	+	2961420	2962688	4	5	5	5	8	2	3
SL1344_2775	gabD	+	2962710	2964158	4	5	5	5	9	1	2
SL1344_2776	gabT	+	2964173	2965456	4	7	6	7	11	2	2
SL1344_2777	gabP	+	2965586	2966986	6	6	6	6	9	5	6
SL1344_2778	ygaE	+	2967028	2967705	6	9	7	8	13	4	13
SL1344_2779	ygaU	-	2967727	2968176	62	149	120	135	432	68	202
SL1344_2780	yqaE	-	2968276	2968434	57	60	74	67	315	80	268
SL1344_2781		+	2968677	2968916	11	8	9	8	14	8	113
SL1344_2782	ygaP	+	2968926	2969453	6	8	5	7	8	6	107
SL1344_2783	stpA	-	2969801	2970202	631	326	358	342	416	154	482
SL1344_2784		+	2970901	2971350	7	12	10	11	171	69	72
SL1344_2785	ygaC	-	2971385	2971735	18	18	15	17	13	4	9
SL1344_2786	ygaM	+	2971885	2972223	63	241	158	200	361	24	105
SL1344_2787		-	2972307	2973641	9	6	7	6	9	6	9
SL1344_2788		+	2973730	2974161	4	4	4	4	3	1	8
SL1344_2789		+	2974158	2974334	1	1	1	1	1	1	3
STnc3080		-	2974404	2974260	12	1	1	1	2	135	31
SL1344_2790	nrdH	+	2974433	2974678	19	4	3	4	1	40	19
SL1344_2791	nrdI	+	2974675	2975085	14	1	1	1	0	4	7
SL1344_2792	nrdE	+	2975058	2977202	13	2	2	2	1	2	9
SL1344_2793	nrdF	+	2977213	2978172	26	9	10	10	10	19	44
SL1344_2794	proV	+	2978527	2979729	295	24	22	23	15	24	147
SL1344_2795	proW	+	2979722	2980786	158	11	13	12	9	16	94
SL1344_2796	proX	+	2980856	2981851	169	12	17	14	10	16	37
SL1344_2797		+	2982016	2983200	12	5	8	7	13	4	16
SL1344_2798	emrR	+	2983697	2984227	96	100	96	98	135	20	200
SL1344_2799	emrA	+	2984354	2985526	39	27	28	28	24	8	59
SL1344_2800	emrB	+	2985543	2987081	21	21	22	21	18	3	37
SL1344_2801		-	2987130	2988500	3	4	4	4	6	4	7
SL1344_2802	luxS	-	2988846	2989361	154	176	146	161	146	63	60
MicA		+	2989429	2989502	370	2359	1389	1874	29592	3856	3130
SL1344_2803	gshA	-	2989511	2991067	93	55	53	54	46	12	35
SL1344_2804	yqaA	-	2991144	2991569	113	61	62	61	58	10	58
SL1344_2805	yqaB	-	2991566	2992132	115	75	65	70	53	37	67
SL1344_2806	csrA	-	2993527	2993712	948	787	1017	902	862	735	869
SL1344_2807	alaS	-	2993947	2996577	183	106	99	103	59	21	33
SL1344_2808	oraA	-	2996813	2997313	19	18	21	19	28	6	27
SL1344_2809	recA	-	2997430	2998491	133	141	119	130	129	737	180
SL1344_2810	ygaD	-	2998576	2999073	48	58	47	53	58	9	33
SL1344_2811	mltB	-	2999551	3000630	38	44	42	43	71	7	29
SL1344_2812	srlA	+	3000884	3001447	3	1	2	1	2	11	1
SL1344_2813	srlE	+	3001444	3002415	1	1	1	1	1	2	1
SL1344_2814	slrB	+	3002427	3002789	1	2	1	2	3	2	1
SL1344_2815	gutD	+	3002801	3003580	4	11	8	9	8	3	3
SL1344_2816	gutM	+	3003656	3004015	21	40	24	32	36	13	23
SL1344_2817	srlR	+	3004213	3004986	24	27	21	24	22	5	15
SL1344_2818	gutQ	+	3004979	3005944	18	27	19	23	25	5	14
SL1344_2819	norR	-	3005941	3007461	9	5	5	5	6	6	8
SL1344_2820	norV	+	3007647	3009086	2	2	2	2	5	2	49
SL1344_2821	norW	+	3009083	3010216	1	2	1	1	2	0	27
C0664		+	3010214	3010321	2	1	2	1	1	0	87
SL1344_2822	hydA	-	3010313	3012553	12	13	10	12	13	2	4
SL1344_2823	hydN	-	3012699	3013244	1	2	2	2	2	1	1
SL1344_2824		-	3013445	3014254	5	5	7	6	8	2	3
SL1344_2825	hycI	-	3014281	3014751	4	9	7	8	8	1	5
SL1344_2826	hycH	-	3014744	3015154	5	12	6	9	15	2	5
SL1344_2827	hycG	-	3015151	3015918	4	5	4	4	6	1	2
SL1344_2828	hycF	-	3015918	3016460	4	6	4	5	5	1	1
SL1344_2829	hycE	-	3016470	3018179	3	3	2	2	3	1	1
SL1344_2830	hycD	-	3018197	3019120	2	1	1	1	1	1	1
SL1344_2831	hycC	-	3019123	3020949	2	2	2	2	1	1	1
SL1344_2832	hycB	-	3020949	3021557	1	0	1	1	0	0	1
SL1344_2833	hycA	-	3021703	3022164	2	1	2	2	0	1	1
SL1344_2834		+	3022374	3022730	13	49	43	46	41	13	7
SL1344_2835	hypB	+	3022799	3023671	9	33	29	31	15	3	3
SL1344_2836	hypC	+	3023662	3023934	15	33	33	33	14	5	4
SL1344_2837	hypD	+	3023934	3025055	9	24	18	21	11	2	3
SL1344_2838	hypE	+	3025052	3026062	12	32	26	29	16	3	6
SL1344_2839	fhlA	+	3026281	3028359	9	12	11	11	18	2	10
SL1344_2840	ygbA	-	3028421	3028765	7	7	8	7	11	63	195
SL1344_2841	sitA	+	3028947	3029864	20	12	11	11	8	710	18
SL1344_2842	sitB	+	3029861	3030682	16	8	7	8	6	220	11
SL1344_2843	sitC	+	3030679	3031539	15	6	6	6	5	102	13
SL1344_2844	sitD	+	3031530	3032378	22	12	14	13	12	72	22
SL1344_2845	avrA	-	3032477	3033382	53	59	57	58	68	89	129
SL1344_2846	sprB	-	3033543	3034298	25	4	7	5	5	3	16
SL1344_2847	hilC	-	3034683	3035570	66	24	31	28	17	5	51
SL1344_2848	orgC	-	3035915	3036367	109	261	256	258	57	10	29
SL1344_2849	orgB	-	3036364	3037044	122	275	263	269	54	4	21
SL1344_2850	orgA	-	3037001	3037600	87	34	27	30	18	11	36
STnc4240		+	3037101	3037394	256	95	86	91	54	12	155
SL1344_2851	prgK	-	3037572	3038330	107	16	14	15	15	15	29
SL1344_2852	prgJ	-	3038327	3038632	99	11	10	10	9	7	29
SL1344_2853	prgI	-	3038651	3038893	78	7	5	6	7	5	18
STnc3020		+	3038687	3038786	17	261	321	291	312	94	75
SL1344_2854	prgH	-	3038918	3040096	52	3	4	4	9	14	24
SL1344_2855	hilD	+	3040412	3041341	94	42	38	40	67	31	129
SL1344_2856	hilA	+	3042432	3044093	18	3	2	2	4	2	9
SL1344_2857	iagB	+	3044111	3044593	30	8	6	7	14	10	26
SL1344_2858	sptP	-	3044647	3046278	144	36	36	36	27	28	114
SL1344_2859	sicP	-	3046265	3046657	298	65	60	63	46	44	235
SL1344_2860	iacP	-	3046988	3047236	229	62	49	56	57	44	182
SL1344_2861	sipA	-	3047255	3049312	39	7	5	6	8	4	15
STnc1410		+	3048830	3049012	56	35	38	37	68	101	126
SL1344_2862	sipD	-	3049331	3050362	46	4	4	4	10	5	16
SL1344_2863	sipC	-	3050433	3051662	114	8	7	7	21	22	39
SL1344_2864	sipB	-	3051690	3053471	78	5	5	5	11	19	33
SL1344_2865	sicA	-	3053474	3053971	72	5	5	5	16	31	59
SL1344_2866	spaS	-	3054109	3055179	12	2	2	2	3	1	2
SL1344_2867	spaR	-	3055166	3055957	18	2	2	2	3	2	4
SL1344_2868	spaQ	-	3055961	3056221	26	5	4	4	6	4	5
SL1344_2869	spaP	-	3056247	3056921	35	3	2	2	4	2	6
SL1344_2870	spaO	-	3056911	3057822	17	2	2	2	3	1	1
SL1344_2871	invJ	-	3057822	3058832	25	2	1	2	3	1	3
SL1344_2872	invI	-	3058832	3059275	39	2	3	2	4	0	3
SL1344_2873	invC	-	3059253	3060548	30	3	3	3	5	3	6
SL1344_2874	invB	-	3060545	3060952	71	8	8	8	11	14	20
SL1344_2875	invA	-	3060976	3063033	40	4	4	4	7	2	20
SL1344_2876	invE	-	3063058	3064176	34	2	3	2	6	1	21
SL1344_2877	invG	-	3064173	3065861	31	2	2	2	6	3	16
SL1344_2878	invF	-	3065858	3066508	33	1	2	2	5	9	16
SL1344_2879	invH	+	3066965	3067408	25	6	4	5	5	2	16
InvR		+	3067500	3067579	2003	239	301	270	500	1565	2042
SL1344_2880		+	3067839	3068288	92	57	60	58	61	14	98
SL1344_2881		+	3068273	3068620	44	25	24	25	23	3	69
SL1344_2882		-	3068893	3069219	30	76	58	67	147	5	105
SL1344_2883		+	3069460	3069567	1	0	1	0	2	0	1
SL1344_2884		+	3069908	3070198	103	108	96	102	130	171	139
SL1344_2885		+	3070195	3070722	35	32	27	29	30	17	25
SL1344_2885A		-	3070798	3071012	3	2	2	2	2	2	2
SL1344_2886	pphB	+	3071347	3072003	10	5	5	5	6	5	13
SL1344_2887		-	3072175	3072696	2	2	2	2	5	1	4
SL1344_2888	mutS	+	3072897	3075422	41	25	22	23	18	9	28
SL1344_2889		-	3075478	3075858	4	5	4	4	3	2	3
SL1344_2890		-	3075855	3077063	2	1	2	2	1	1	2
SL1344_2891		+	3077151	3078083	6	5	4	4	5	3	5
SL1344_2892		-	3078125	3079621	4	4	3	3	3	3	4
SL1344_2893		-	3079618	3080568	1	1	1	1	1	0	1
SL1344_2894	hyi	-	3080608	3081369	2	2	1	1	1	0	1
