locus_tag	common gene name	strand	start	end	Anaerobic growth	Aerobic shock
C0664		+	3010214	3010321	2	1
SL1344_2822	hydA	-	3010313	3012553	28	13
SL1344_2823	hydN	-	3012699	3013244	70	3
SL1344_2824		-	3013445	3014254	33	7
SL1344_2825	hycI	-	3014281	3014751	63	6
SL1344_2826	hycH	-	3014744	3015154	72	5
SL1344_2827	hycG	-	3015151	3015918	38	6
SL1344_2828	hycF	-	3015918	3016460	40	6
SL1344_2829	hycE	-	3016470	3018179	42	5
SL1344_2830	hycD	-	3018197	3019120	30	3
SL1344_2831	hycC	-	3019123	3020949	43	3
SL1344_2832	hycB	-	3020949	3021557	40	2
SL1344_2833	hycA	-	3021703	3022164	107	4
SL1344_2834		+	3022374	3022730	101	13
SL1344_2835	hypB	+	3022799	3023671	48	10
SL1344_2836	hypC	+	3023662	3023934	98	15
SL1344_2837	hypD	+	3023934	3025055	61	11
SL1344_2838	hypE	+	3025052	3026062	71	13
SL1344_2839	fhlA	+	3026281	3028359	24	15
SL1344_2840	ygbA	-	3028421	3028765	10	15
SL1344_2841	sitA	+	3028947	3029864	1	22
SL1344_2842	sitB	+	3029861	3030682	4	22
SL1344_2843	sitC	+	3030679	3031539	2	17
SL1344_2844	sitD	+	3031530	3032378	8	22
SL1344_2845	avrA	-	3032477	3033382	267	750
SL1344_2846	sprB	-	3033543	3034298	281	797
SL1344_2847	hilC	-	3034683	3035570	1234	1764
SL1344_2848	orgC	-	3035915	3036367	191	705
SL1344_2849	orgB	-	3036364	3037044	168	725
SL1344_2850	orgA	-	3037001	3037600	457	1828
STnc4240		+	3037101	3037394	148	193
SL1344_2851	prgK	-	3037572	3038330	666	2480
SL1344_2852	prgJ	-	3038327	3038632	607	2375
SL1344_2853	prgI	-	3038651	3038893	400	1797
STnc3020		+	3038687	3038786	12	5
SL1344_2854	prgH	-	3038918	3040096	486	1415
SL1344_2855	hilD	+	3040412	3041341	890	1010
SL1344_2856	hilA	+	3042432	3044093	140	365
SL1344_2857	iagB	+	3044111	3044593	446	627
SL1344_2858	sptP	-	3044647	3046278	150	544
SL1344_2859	sicP	-	3046265	3046657	290	907
SL1344_2860	iacP	-	3046988	3047236	334	1073
SL1344_2861	sipA	-	3047255	3049312	115	443
STnc1410		+	3048830	3049012	83	53
SL1344_2862	sipD	-	3049331	3050362	136	558
SL1344_2863	sipC	-	3050433	3051662	382	1119
SL1344_2864	sipB	-	3051690	3053471	299	975
SL1344_2865	sicA	-	3053474	3053971	360	972
SL1344_2866	spaS	-	3054109	3055179	43	287
SL1344_2867	spaR	-	3055166	3055957	64	349
SL1344_2868	spaQ	-	3055961	3056221	141	673
SL1344_2869	spaP	-	3056247	3056921	134	689
SL1344_2870	spaO	-	3056911	3057822	117	470
SL1344_2871	invJ	-	3057822	3058832	144	578
SL1344_2872	invI	-	3058832	3059275	241	926
SL1344_2873	invC	-	3059253	3060548	222	974
SL1344_2874	invB	-	3060545	3060952	400	1362
SL1344_2875	invA	-	3060976	3063033	242	757
SL1344_2876	invE	-	3063058	3064176	231	670
SL1344_2877	invG	-	3064173	3065861	229	638
SL1344_2878	invF	-	3065858	3066508	287	771
SL1344_2879	invH	+	3066965	3067408	112	256
InvR		+	3067500	3067579	12338	19028
SL1344_2880		+	3067839	3068288	66	98
SL1344_2881		+	3068273	3068620	49	57
SL1344_2882		-	3068893	3069219	26	33
SL1344_2883		+	3069460	3069567	0	1
SL1344_2884		+	3069908	3070198	94	83
SL1344_2885		+	3070195	3070722	29	29
SL1344_2885A		-	3070798	3071012	2	2
SL1344_2886	pphB	+	3071347	3072003	6	8
SL1344_2887		-	3072175	3072696	1	1
SL1344_2888	mutS	+	3072897	3075422	28	35
SL1344_2889		-	3075478	3075858	4	2
SL1344_2890		-	3075855	3077063	1	1
SL1344_2891		+	3077151	3078083	3	5
SL1344_2892		-	3078125	3079621	6	5
SL1344_2893		-	3079618	3080568	1	1
SL1344_2894	hyi	-	3080608	3081369	1	1
SL1344_2895	ygbL	-	3081374	3082012	2	2
SL1344_2896	ygbK	-	3082009	3083271	1	2
SL1344_2897	ygbJ	-	3083265	3084188	1	1
SL1344_2898	ygbI	+	3084385	3085149	13	14
SL1344_2899		-	3085168	3085572	37	26
SL1344_2900		+	3085743	3086336	1	1
SL1344_2901		+	3086336	3087763	2	1
SL1344_2902		+	3087774	3088010	3	2
SL1344_2903	rpoS	-	3088055	3089047	252	1251
SL1344_2904	nlpD	-	3089110	3090243	328	1359
SL1344_2905	pcm	-	3090419	3091045	75	102
SL1344_2906	surE	-	3091039	3091800	60	95
SL1344_2907	truD	-	3091781	3092830	46	70
SL1344_2908	ispF	-	3092827	3093306	31	63
SL1344_2909	ispD	-	3093306	3094016	37	67
SL1344_2910	ftsB	-	3094035	3094346	68	148
SL1344_2911	ygbE	-	3094537	3094893	19	32
SL1344_2912	cysC	-	3094911	3095516	7	8
SL1344_2913	cysN	-	3095503	3096942	8	8
SL1344_2914	cysD	-	3096952	3097860	2	2
SL1344_2915	iap	+	3098111	3099157	50	60
SL1344_2916	ygbF	-	3100256	3100552	25	13
SL1344_2917		-	3100549	3101469	9	10
SL1344_2918	ygcH	-	3101466	3102116	7	5
SL1344_2919		-	3102098	3102844	11	6
SL1344_2920	yghJ	-	3102855	3103913	6	5
SL1344_2921		-	3103927	3104487	6	5
SL1344_2922		-	3104484	3106040	5	3
SL1344_2923	ygcB	-	3106052	3108715	9	2
SL1344_2924	sopD	+	3109160	3110113	45	82
STnc3140		-	3109981	3109885	20	58
SL1344_2925	cysH	-	3110201	3110935	3	4
SL1344_2926	cysI	-	3111011	3112723	6	6
SL1344_2927	cysJ	-	3112723	3114522	3	5
SL1344_2928	ptpS	+	3114946	3115308	8	21
SL1344_2929		-	3115396	3116193	16	10
SL1344_2930	ygcF	-	3118020	3118691	59	69
SL1344_2931	eno	-	3118827	3120125	268	328
SL1344_2932	pyrG	-	3120208	3121845	138	208
SL1344_2933	mazG	-	3122073	3122873	26	42
SL1344_2934		+	3123527	3123631	0	0
SL1344_2935		-	3123641	3123898	78	71
SL1344_2936		-	3123903	3124178	89	100
SL1344_2937	relA	-	3124343	3126577	61	88
SL1344_2938	rumA	-	3126629	3127924	84	95
SL1344_2939	barA	+	3127982	3130738	19	15
SL1344_2940		-	3130782	3131924	12	13
SL1344_2941	gudD	-	3132002	3133342	5	5
SL1344_2942	ygcY	-	3133363	3134703	5	6
SL1344_2943	gudT	-	3134700	3136058	2	3
SL1344_2944		-	3136539	3136988	72	104
SL1344_2945	yqcB	-	3137007	3137789	6	15
SL1344_2946	yqcC	-	3137789	3138118	11	28
CsrB		-	3138522	3138160	9466	5368
SL1344_2947	syd	-	3138730	3139275	38	72
SL1344_2948	queF	+	3139344	3140192	22	36
SL1344_2949	ygdH	+	3140305	3141669	75	65
SL1344_2950	sdaC	+	3142234	3143523	105	100
SL1344_2951	sdaB	+	3143582	3144949	77	68
SL1344_2952	exo	+	3145060	3145875	13	19
SL1344_2953	fucO	-	3145967	3147115	2	2
SL1344_2954	fucA	-	3147132	3147779	1	1
SL1344_2955	fucP	+	3148334	3149650	1	0
SL1344_2956	fucI	+	3149682	3151457	1	1
SL1344_2957	fucK	+	3151558	3152976	2	1
SL1344_2958	fucU	+	3152978	3153400	4	2
SL1344_2959	fucR	+	3153458	3154168	12	14
SL1344_2960	ygdE	-	3154227	3155327	37	68
SL1344_2961	ygdD	-	3155320	3155715	29	49
SL1344_2962	gcvA	-	3155734	3156651	30	48
GcvB		+	3156779	3156979	35281	20002
SL1344_2963	ygdI	-	3156998	3157225	801	843
SL1344_2964	csdA	+	3157418	3158623	15	21
SL1344_2965	ygdK	+	3158623	3159066	12	16
SL1344_2966		+	3159339	3160253	37	3
SL1344_2967	ygdL	-	3160305	3161111	45	89
SL1344_2968	mltA	-	3161221	3162318	42	73
SL1344_2969	amiC	-	3162818	3164071	14	68
SL1344_2970	argA	+	3164304	3165635	14	13
SL1344_2971	recD	-	3165738	3167573	15	20
SL1344_2972	recB	-	3167570	3171115	22	30
SL1344_2973	ptr	-	3171108	3173996	16	20
SL1344_2974	recC	-	3174174	3177545	12	19
SL1344_2975	comQ	-	3177561	3177881	5	9
SL1344_2976	comP	-	3177866	3178273	3	6
SL1344_2977	comO	-	3178270	3178833	1	3
SL1344_2978	comN	-	3178824	3179294	2	1
SL1344_2979	thyA	-	3179479	3180273	51	98
SL1344_2980	lgt	-	3180280	3181155	60	101
SL1344_2981	ptsP	-	3181371	3183617	100	117
SL1344_2982	nudH	-	3183630	3184160	219	274
SL1344_2983	mutH	+	3184843	3185538	48	63
SL1344_2984	ygdQ	+	3185720	3186433	59	130
STnc3830		-	3186537	3186446	34	43
SL1344_2985	ygdR	+	3186603	3186821	119	85
SL1344_2986	tas	+	3187012	3188052	17	37
SL1344_2987	ygeD	-	3188139	3189341	19	31
SL1344_2988	aas	-	3189334	3191493	22	40
OmrA		-	3191670	3191584	1254	503
OmrB		-	3191870	3191785	1730	854
SL1344_2989	galR	+	3192086	3193114	28	29
SL1344_2990		+	3193125	3194147	17	19
SL1344_2991	lysA	-	3194157	3195419	3	24
SL1344_2992	lysR	+	3195537	3196472	4	6
SL1344_2993	ygeA	-	3196444	3197151	41	42
SL1344_2994	araE	-	3197264	3198682	3	4
SL1344_2995	kduD	-	3199036	3199797	14	12
SL1344_2996	kduI	-	3199854	3200690	6	7
SL1344_2997	yqeF	-	3201120	3202298	7	32
SL1344_2998		-	3202421	3203284	13	13
SL1344_2999		+	3203361	3203843	16	20
SL1344_3000		+	3203985	3205214	9	28
SL1344_3001	yohL	-	3205245	3205517	65	104
SL1344_3002	yohM	+	3205639	3206475	7	27
SL1344_3003	STM325	-	3206685	3207383	4	6
SL1344_3004	STM325.1N	-	3207430	3207942	1	3
SL1344_3005	STM326	-	3208086	3209162	3	4
SL1344_3006	stdC	-	3209159	3209902	0	0
SL1344_3007	stdB	-	3209943	3212432	1	1
SL1344_3008	stdA	-	3212552	3213262	1	1
SL1344_3009		-	3213855	3214487	13	21
SL1344_3010		-	3214534	3215070	2	1
STnc290		-	3215717	3215639	635	357
SL1344_3011		-	3215876	3216274	47	66
SL1344_3012		-	3216274	3216501	207	190
SL1344_3013		+	3217204	3218010	3	2
SL1344_3014		-	3218295	3219053	42	48
IsrO		+	3219100	3219300	49	63
SL1344_3015	idi	+	3219318	3219863	45	60
SL1344_3016	lysS	-	3219939	3221456	137	262
SL1344_3017	prfB	-	3221466	3222542	81	183
SL1344_3018	recJ	-	3222669	3224402	38	58
SL1344_3019	dsbC	-	3224408	3225082	37	52
SL1344_3020	xerD	-	3225145	3226041	29	47
SL1344_3021	fldB	+	3226154	3226675	33	37
SL1344_3022	ygfX	-	3226728	3227141	90	68
SL1344_3023	ygfY	-	3227122	3227388	92	63
SL1344_3024	ygfZ	+	3227638	3228618	37	42
SL1344_3025	yqfA	-	3228734	3229393	64	58
SL1344_3026	yqfB	-	3229557	3229868	44	37
SL1344_3027	bglA	+	3230027	3231460	14	15
SL1344_3028		-	3231508	3232401	5	5
SL1344_3029	gcvP	-	3232857	3235730	157	175
SL1344_3030	gcvH	-	3235893	3236282	595	435
SL1344_3031	gcvT	-	3236308	3237402	218	248
SL1344_3032	visC	-	3237857	3239059	40	48
SL1344_3033	ubiH	-	3239185	3240363	78	83
SL1344_3034	pepP	-	3240360	3241502	69	85
SL1344_3035	ygfB	-	3241702	3242280	79	91
SL1344_3036	ygfE	+	3242447	3242776	64	103
SsrS		+	3242594	3243000	66143	42255
SL1344_3037	ygfA	+	3243142	3243618	22	16
RygC		+	3243669	3243813	4328	6624
SL1344_3038	serA	-	3243999	3245231	38	47
SL1344_3039	rpiA	-	3245497	3246156	121	169
SL1344_3040	iciA	+	3246310	3247203	7	9
SL1344_3041	yggE	-	3247469	3248215	90	90
SL1344_3042	yggA	-	3248309	3248944	100	32
SL1344_3043	yggB	-	3249144	3250004	58	141
STnc3030		+	3250106	3250210	44	30
SL1344_3044	fba	-	3250231	3251310	211	197
SL1344_3045	pgk	-	3251412	3252575	170	163
SL1344_3046	epd	-	3252597	3253643	80	84
SL1344_3047		+	3254017	3254442	10	2
SL1344_3048		+	3254468	3255046	8	3
SL1344_3049		+	3255047	3255754	9	2
SL1344_3050		+	3255742	3256419	9	6
SL1344_3051		+	3256413	3257069	7	4
SL1344_3052	tktA	-	3257113	3259059	141	168
SL1344_3053	yggG	+	3259380	3260138	27	28
SL1344_3054	speB	-	3260239	3261159	34	133
STnc750		-	3261273	3261185	505	534
SL1344_3055		-	3261364	3262254	6	6
SL1344_3056		-	3262534	3263007	2	4
SL1344_3057		-	3263046	3264053	4	6
SL1344_3058		-	3264067	3265083	3	4
SL1344_3059		-	3265086	3266558	1	1
SL1344_3060		-	3267800	3268549	95	87
SL1344_3061		-	3268754	3269485	4	8
SL1344_3062	speA	-	3269629	3271542	37	107
SL1344_3063	yqgB	-	3271614	3271745	139	343
SL1344_3064	yqgD	-	3272040	3272339	27	103
SL1344_3065	metK	+	3272395	3273549	106	192
STnc3150		-	3273824	3273499	19	20
SL1344_3066	galP	+	3274081	3275436	26	43
SL1344_3067	sprT	+	3275515	3276012	16	26
STnc3850		-	3276099	3275931	31	28
SL1344_3068	endA	+	3276107	3276814	3	14
SL1344_3069	yggJ	+	3276843	3277622	39	52
SL1344_3070	gshB	+	3277642	3278589	30	53
SL1344_3071	yqgE	+	3278805	3279368	33	44
SL1344_3072	yqgF	+	3279368	3279784	16	32
SL1344_3073	iclR	-	3279831	3280517	5	15
SL1344_3074	pilT	-	3280649	3281629	2	4
SL1344_3075	yggS	+	3281647	3282351	33	51
SL1344_3076	yggT	+	3282370	3282936	34	56
SL1344_3077	yggU	+	3282933	3283223	44	71
SL1344_3078	yggV	+	3283231	3283824	50	73
SL1344_3079	yggW	+	3283817	3284953	18	39
STnc3860		-	3283844	3283748	30	20
SL1344_3080	yggM	-	3285044	3286051	24	7
SL1344_3081	ansB	-	3286184	3287230	61	13
SL1344_3082	yggN	-	3287419	3288138	65	55
SL1344_3083	yggL	-	3288188	3288514	205	176
SL1344_3084	trmB	-	3288514	3289233	67	96
SL1344_3085	mutY	+	3289388	3290440	32	86
SL1344_3086	yggX	+	3290468	3290743	79	177
SL1344_3087	mltC	+	3290856	3291941	23	68
SL1344_3088	nupG	+	3292158	3293414	14	8
SL1344_3089	speC	-	3293476	3295611	8	11
SL1344_3090	yqgA	+	3296036	3296743	7	8
STnc3870		-	3297024	3296886	79	46
SL1344_3091		-	3297083	3297517	13	20
SL1344_3092		-	3297528	3298853	3	7
SL1344_3093		-	3298878	3299405	6	6
SL1344_3094		-	3299429	3300271	12	12
SL1344_3095		+	3300513	3301241	4	5
SL1344_3096		-	3301289	3303028	14	14
SL1344_3097		-	3303097	3304281	2	3
SL1344_3098		+	3304793	3305476	1	4
STnc3880		+	3305410	3305515	14	30
SL1344_3099		-	3305580	3306137	8	10
SL1344_3100		-	3306115	3307614	6	9
SL1344_3101		-	3307823	3308197	6	7
SL1344_3102	ordL	-	3308212	3309513	11	12
SL1344_3103		+	3309675	3311159	5	8
SL1344_3104	iraD	-	3311295	3311675	63	4
SL1344_3105		-	3311675	3312160	59	4
STnc1170		-	3312525	3312429	547	49
SL1344_3106		-	3312886	3313809	8	7
SL1344_3107		-	3313848	3314726	3	5
SL1344_3108	exuT	-	3315122	3316426	6	3
SL1344_3109	uxuA	+	3316831	3318015	12	4
SL1344_3110	uxuB	+	3318126	3319598	5	3
SL1344_3111	uxaC	+	3319610	3321022	9	10
SL1344_3112		-	3321322	3322380	433	979
STnc3890		+	3322951	3323033	127	152
SL1344_3113	gsp	-	3323050	3324906	49	37
SL1344_3114	yghU	+	3325133	3325999	31	43
SL1344_3115		-	3326067	3326777	20	11
SL1344_3116		-	3326777	3327829	6	5
SL1344_3117	hybG	-	3327905	3328153	109	34
SL1344_3118	hybF	-	3328181	3328522	74	20
SL1344_3119	hybE	-	3328515	3329003	106	23
SL1344_3120	hybD	-	3328996	3329490	194	38
SL1344_3121	hybC	-	3329490	3331193	104	34
SL1344_3122	hybB	-	3331190	3332368	81	16
SL1344_3123	hybA	-	3332358	3333344	85	16
SL1344_3124	hypO	-	3333347	3334465	115	27
SL1344_3125	yghW	-	3334655	3334942	23	42
SL1344_3126		-	3335027	3336670	50	54
SL1344_3127	yqhA	-	3336977	3337471	64	84
SL1344_3128		-	3337751	3338266	416	367
SL1344_3129		+	3338358	3338768	86	101
SL1344_3130		+	3338755	3339159	43	56
SL1344_3131	yghA	+	3339283	3340167	79	142
SL1344_3132	exbD	-	3340280	3340705	30	81
SL1344_3133	exbB	-	3340712	3341446	24	59
SL1344_3134		-	3341439	3341588	39	16
SL1344_3135	metC	+	3341698	3342885	12	15
SL1344_3136	yghB	+	3343025	3343684	115	41
SL1344_3137	yqhC	-	3343748	3344665	20	34
SL1344_3138	yqhD	+	3344840	3346003	17	15
SL1344_3139	dkgA	+	3346109	3346936	53	69
SL1344_3140		+	3347286	3348587	3	2
SL1344_3141		+	3348632	3349087	42	28
STnc1820		-	3349187	3349037	235	177
STnc3920		+	3349508	3349727	1	2
SL1344_3142	ygiR	-	3349642	3351813	4	22
SL1344_3143		+	3352301	3353284	2	1
SL1344_3144		+	3353326	3353808	2	2
SL1344_3145	ygiK	+	3353819	3355126	4	6
SL1344_3146	sufI	-	3355171	3356583	40	63
SL1344_3147	plsC	-	3356657	3357394	31	42
SL1344_3148	parC	-	3357651	3359909	45	67
SL1344_3149		-	3360020	3360886	62	37
SL1344_3150	ygiW	-	3360958	3361350	152	101
SL1344_3151	ygiX	+	3361502	3362161	14	14
SL1344_3152	ygiY	+	3362158	3363507	7	7
SL1344_3153	mdaB	+	3363614	3364195	14	20
SL1344_3154	ygiN	+	3364227	3364541	97	106
SL1344_3155	parE	-	3364666	3366558	43	72
SL1344_3156	yqiA	-	3366586	3367167	101	126
SL1344_3157	cpdA	-	3367167	3367994	99	124
SL1344_3158	yqiB	-	3368019	3368441	95	103
SL1344_3159	nudF	-	3368438	3369070	18	52
SL1344_3160	tolC	+	3369271	3370746	98	161
SL1344_3161	ygiB	+	3370959	3371630	94	162
SL1344_3162	ygiC	+	3371636	3372799	79	144
SL1344_3163	ygiD	-	3372861	3373691	43	47
SL1344_3164	ygiE	+	3373790	3374563	27	25
SL1344_3165	assT	+	3375206	3377002	2	4
SL1344_3166		+	3377022	3377693	3	7
SL1344_3167		+	3377708	3378385	9	12
SL1344_3168	ribB	-	3378556	3379209	216	78
SroG		-	3379412	3379312	591	309
SL1344_3169	yqiC	+	3379646	3379945	114	99
SL1344_3170	glgS	-	3380019	3380228	179	39
SL1344_3171		+	3380486	3381106	3	3
SL1344_3172	yqiK	+	3381125	3382804	5	6
STnc1420		+	3382981	3383131	187	62
SL1344_3172A	ibsC	+	3383044	3383103	0	0
RygD		-	3383144	3383000	6739	6396
SL1344_3173	rfaE	-	3383264	3384697	38	54
SL1344_3174	glnE	-	3384745	3387588	27	32
SL1344_3175	ygiF	-	3387706	3389007	25	34
SL1344_3176	ygiM	+	3389249	3389863	24	42
SL1344_3177	cca	+	3389926	3391167	37	42
SL1344_3178	bacA	-	3391272	3392096	26	63
SL1344_3179	folB	-	3392191	3392553	22	50
SL1344_3180	ygiH	+	3392657	3393268	137	118
SL1344_3182	gcp	-	3393519	3394532	31	44
SL1344_3183	rpsU	+	3394760	3394975	836	3390
SL1344_3184	dnaG	+	3395211	3396956	42	149
SL1344_3185	rpoD	+	3397106	3398953	76	212
SL1344_3186	mug	-	3399077	3399583	44	51
SL1344_3187	yqjH	-	3399864	3400631	19	15
SL1344_3188	yqjI	+	3400863	3401510	112	26
SL1344_3189		-	3401507	3403072	187	404
SL1344_3190	aer	-	3403460	3404980	24	42
SL1344_3191	oat	+	3405500	3406789	5	11
SL1344_3192	fadH	+	3406960	3408978	3	4
SL1344_3193	ygjO	-	3409059	3410195	9	24
SL1344_3194	ygjP	+	3410419	3410778	27	20
SL1344_3195	ygjQ	+	3410930	3411622	4	5
SL1344_3196	ygjR	+	3411711	3412709	18	14
SraF		+	3412774	3412961	454	1430
SL1344_3197	ygjT	+	3412982	3413950	14	22
STnc310		-	3414032	3413972	2	69
SL1344_3198	ygjU	+	3414205	3415449	35	40
SL1344_3199	yqjA	+	3415899	3416561	84	96
SL1344_3200	yqjB	+	3416565	3416948	38	56
SL1344_3201	yqjC	+	3417093	3417461	336	498
SL1344_3202	yqjE	+	3417811	3418209	381	408
SL1344_3203	yqjK	+	3418206	3418505	163	180
SL1344_3204	yqjF	+	3418650	3419135	2	2
SL1344_3205	yqjG	+	3419203	3420189	16	23
SL1344_3206	yhaH	+	3420313	3420678	57	104
SL1344_3207	yhaJ	-	3420717	3421613	25	44
SL1344_3208	yhaK	+	3421718	3422419	8	7
SL1344_3209	yhaL	+	3422476	3422607	50	21
SL1344_3210	yhaN	-	3422720	3424030	13	10
SL1344_3211	yhaO	-	3424056	3425387	6	3
SL1344_3212	tdcG	-	3425703	3427067	151	15
SL1344_3213	tdcE	-	3427137	3429431	237	21
SL1344_3214	tdcD	-	3429465	3430673	233	14
SL1344_3215	tdcC	-	3430739	3432070	311	20
SL1344_3216	tdcB	-	3432091	3433080	341	18
SL1344_3217	tdcA	-	3433178	3434116	357	6
SL1344_3220	garK	-	3435915	3437060	9	5
SL1344_3221	garRb	-	3437158	3438048	12	4
SL1344_3222	garL	-	3438074	3438790	8	4
SL1344_3223	garD	+	3439374	3440945	4	3
SL1344_3224		-	3441185	3442132	27	25
SL1344_3225	agaR	-	3442143	3442976	38	41
SL1344_3226	gatY	+	3443310	3444164	9	2
SL1344_3227		+	3444175	3445089	9	1
SL1344_3228		+	3445116	3446543	7	2
SL1344_3229		+	3446530	3447336	7	2
SL1344_3230		+	3447534	3448805	1	1
SL1344_3231	gatA	+	3448820	3449284	1	1
SL1344_3232	gatB	+	3449315	3449599	1	3
SL1344_3233	gatC	+	3449603	3450976	3	2
SL1344_3234	gatD	+	3451020	3452063	1	1
SL1344_3235	gatR	+	3452174	3452947	16	21
SL1344_3236	yraL	-	3453105	3453968	23	22
SL1344_3237	yraM	+	3454032	3456074	45	48
SL1344_3238	yraN	+	3456032	3456427	109	75
SL1344_3239	yraO	+	3456449	3457039	56	129
SL1344_3240	yraP	+	3457049	3457624	66	85
SL1344_3241	yraR	-	3457691	3458359	7	10
SL1344_3242	yhbO	+	3458457	3458975	26	59
SL1344_3243	yhbP	-	3458955	3459398	15	8
SL1344_3244	yhbQ	+	3459436	3459753	33	31
SL1344_3245	yhbS	-	3459740	3460243	165	62
SL1344_3246	yhbT	-	3460237	3460761	224	86
SL1344_3247	yhbU	+	3460978	3461973	51	1
SL1344_3248	yhbV	+	3461982	3462860	37	1
SL1344_3249	yhbW	+	3463038	3464045	16	16
SL1344_3250		-	3464023	3464742	4	4
SL1344_3251		+	3464901	3465431	3	0
SL1344_3252	mtr	-	3465492	3466652	4	6
SL1344_3253	deaD	-	3466890	3468779	19	65
SL1344_3253A	yrbN	-	3468772	3468852	44	140
SL1344_3254	nlpI	-	3468958	3469842	871	537
SL1344_3255	pnp	-	3469952	3472087	119	218
SraG		-	3472312	3472142	980	1169
SL1344_3256	rpsO	-	3472329	3472598	543	2090
SL1344_3257	truB	-	3472749	3473693	51	115
SL1344_3258	rbfA	-	3473693	3474094	42	98
SL1344_3259	infB	-	3474315	3476993	80	231
SL1344_3260	nusA	-	3477018	3478520	66	205
SL1344_3261	yhbC	-	3478548	3478970	58	200
SL1344_3262	argG	+	3479628	3480971	9	8
SL1344_3263		-	3481057	3482121	24	16
STnc3950		-	3481116	3480987	62	53
SL1344_3264	secG	-	3482557	3482889	403	1655
SL1344_3265	glmM	-	3483112	3484449	32	47
SL1344_3266	folP	-	3484442	3485290	24	41
SL1344_3267	tnpA_1c	-	3485437	3485895	0	0
SL1344_3268	ftsH	-	3486106	3488040	218	464
SL1344_3269	ftsJ	-	3488144	3488770	206	326
SL1344_3270	yhbY	+	3488897	3489190	133	187
STnc1660		-	3489247	3489125	120	254
SL1344_3271	greA	-	3489346	3489822	72	142
SL1344_3272	dacB	+	3490070	3491503	28	51
STnc3960		+	3491490	3491592	92	65
SL1344_3273	obgE	-	3491635	3492807	17	42
SL1344_3274	yhbE	-	3492823	3493833	20	56
SL1344_3275	rpmA	-	3493918	3494175	345	1437
SL1344_3276	rplU	-	3494195	3494506	316	1605
SL1344_3277	ispB	+	3494764	3495735	86	108
SL1344_3278	nlp	+	3495967	3496254	3	3
SL1344_3279	murA	-	3496312	3497571	33	81
SL1344_3280	yrbA	-	3497625	3497918	28	93
SL1344_3281	yrbB	-	3498067	3498363	98	210
SL1344_3282	yrbC	-	3498363	3498998	56	105
SL1344_3283	yrbD	-	3499017	3499568	30	75
SL1344_3284	yrbE	-	3499573	3500355	22	54
SL1344_3285	yrbF	-	3500363	3501175	61	96
SL1344_3286	yrbG	+	3501430	3502365	61	66
SL1344_3287	yrbH	+	3502379	3503365	48	72
SL1344_3288	yrbI	+	3503386	3503952	73	111
SL1344_3289	yrbK	+	3503949	3504524	58	101
SL1344_3290	yhbN	+	3504493	3505047	58	91
SL1344_3291	yhbG	+	3505054	3505779	69	103
SL1344_3292	rpoN	+	3505827	3507260	99	128
SL1344_3293	yhbH	+	3507283	3507570	415	301
STnc3970		-	3507677	3507628	237	115
SL1344_3294	ptsN	+	3507688	3508179	133	179
SL1344_3295	yhbJ	+	3508225	3509079	71	101
SL1344_3296	ptsO	+	3509076	3509348	49	48
SL1344_3297	yrbL	+	3509597	3510229	6	6
SL1344_3298	mtgA	-	3510304	3511032	61	55
SL1344_3299	yhbL	-	3511029	3511682	61	73
ArcZ		+	3511800	3511917	12382	7776
SL1344_3300	arcB	-	3511909	3514245	28	31
SL1344_3301	yhcC	-	3514339	3515268	4	3
SL1344_3302	gltB	+	3515940	3520400	10	17
SL1344_3303	gltD	+	3520410	3521828	9	19
SL1344_3304	yhcG	+	3522035	3523138	2	1
SL1344_3305	codB	+	3523255	3524508	3	15
SL1344_3306	codA	+	3524495	3525775	9	26
SL1344_3307	yhcH	-	3525858	3526325	50	23
SL1344_3308	nanK	-	3526322	3527197	29	12
SL1344_3309	nanE	-	3527194	3527883	16	7
SL1344_3310	nanT	-	3527930	3529420	31	10
SL1344_3311	nanA	-	3529536	3530429	41	6
SL1344_3312	yhcK	-	3530564	3531355	31	39
SL1344_3313	sspB	-	3531464	3531964	238	330
SL1344_3314	sspA	-	3531970	3532608	161	281
SL1344_3315		-	3532871	3533623	9	6
STnc3060		+	3533708	3533783	78	63
SL1344_3316	rpsI	-	3533823	3534215	179	1336
SL1344_3317	rplM	-	3534231	3534659	171	1512
SL1344_3318	yhcM	-	3534962	3536086	20	31
SL1344_3319	yhcB	+	3536273	3536677	229	181
SL1344_3320	degQ	+	3536834	3538201	39	51
SL1344_3321	degS	+	3538294	3539364	46	41
SL1344_3322		-	3539398	3540129	4	5
SL1344_3323	oadB2	-	3540149	3541450	1	1
SL1344_3324	oadA2	-	3541466	3543241	0	1
SL1344_3325		-	3543257	3543511	1	1
STnc3050		-	3543654	3543529	66	54
SL1344_3326	ttdB	-	3543667	3544284	1	4
SL1344_3327	ttdA	-	3544284	3545183	1	1
SL1344_3328		-	3545216	3546484	0	0
SL1344_3329		-	3546695	3547360	23	48
SL1344_3330		-	3547347	3547976	37	92
SL1344_3331	mdh	-	3548096	3549034	113	595
SL1344_3332	argR	+	3549448	3549918	152	173
SL1344_3333	yhcN	+	3550283	3550546	11	16
SL1344_3334		+	3550650	3550916	15	49
STnc2100		+	3550903	3550965	23	21
SL1344_3335	yhcO	-	3550976	3551248	86	95
SL1344_3336	yhcP	-	3551420	3553387	5	6
SL1344_3337	yhcQ	-	3553393	3554325	3	7
