Sequence name	locus tag	Name	Start	End	Strand	L Arabinose logFC	D Maltose monohydrate logFC	Mucin from porcine stomach logFC	N Acetyl D Glucosamine logFC	D Xylose logFC	28°C logFC	42°C logFC	Aerobic shaking logFC	bile salts logFC	deoxycholic acid logFC	Gentamicin logFC	peroxide logFC	pH 6 logFC	Starvation logFC
NC_004663.1	BT_2147	BT_2147	2705540	2706553	+	-0.7149699493	-0.01368460323	-0.6737201097	-1.187323234	-0.544529257	1.529326021	0.403325144	0.1650350058	1.876950081	1.074633976	0.8131658295	0.03972512605	-0.07261341601	-1.471811472
NC_004663.1	BT_2148	BT_2148	2706648	2707619	+	-0.1615802451	0.09993332579	-0.3364115197	-0.3882418108	-0.274197621	0.4305208069	-0.1867510538	0.2060349114	-0.1945610599	-0.008635047267	0.03794075115	-0.2319776444	0.05365728354	-0.5407163796
NC_004663.1	BT_2149	BT_2149	2707763	2708131	+	-0.3500003492	-0.04680071516	0.07537841605	-0.3906255505	-0.2201162272	0.8289377599	0.1487376908	0.4786835948	0.4053616122	0.7375863172	0.8348078384	0.1243460364	0.2826237055	-0.5577274604
NC_004663.1	BT_2150	mgsA	2708461	2708985	-	-0.7835851292	-0.06546494098	-1.451906392	-0.4219927806	-0.8585442935	-0.4578651972	-0.530027988	0.3892991631	-1.741020907	-1.320053645	-1.149480281	-0.0506503562	0.2512860388	0.631162133
NC_004663.1	BT_2151	BT_2151	2708990	2710018	-	-0.5788414951	-0.01712018528	-1.076787415	-0.2554803922	-0.6199725403	0.4178267137	-0.5064378459	0.1546383461	-0.2013150518	0.1215687785	0.1592027061	-0.08533613528	0.2531824368	-0.9731227294
NC_004663.1	BT_2152	BT_2152	2710021	2710875	-	-0.4826183379	0.01158284419	-0.9029048611	-0.1864970387	-0.5359026007	1.227541671	0.2963435973	0.1048829702	1.08699841	1.297931581	1.333376453	0.05791564146	0.5118784204	-2.20332235
NC_004663.1	BT_2153	BT_2153	2710904	2712235	-	-0.6112494992	0.07257750267	-0.8376976684	-0.2390616402	-0.62614468	1.036088949	0.6554878224	0.3527730485	1.705401047	1.349089252	1.565309514	0.1413340116	0.4908282065	-1.816525414
NC_004663.1	BT_2154	BT_2154	2712345	2714018	+	-0.9804414369	0.4048866329	0.632987765	-0.07533711031	-0.6336511965	-0.4303986303	0.2023409633	0.6062047454	0.4891416235	0.06295809507	0.8133170102	-0.2892667845	0.7806054316	0.1477886475
NC_004663.1	BT_2155	BT_2155	2714178	2714399	+	0.06543998359	-0.1292878147	-1.075709934	-0.1730764325	0.3360014444	-0.4075897881	0.3143762456	-0.08361861841	-0.4420768176	-1.624001	-1.023915953	0.02798223115	-0.1493533036	-0.8378377728
NC_004663.1	BT_2156	BT_2156	2714468	2715382	-	-4.796762028	1.336914284	-2.701849596	-5.694401126	-3.960430134	0.6756366323	-0.6956640051	0.989022562	-0.4228073114	0.3363857195	0.3875198835	-0.2017270181	-0.8409173011	-3.374294144
NC_004663.1	BT_2157	BT_2157	2715522	2716394	-	-4.864886508	1.269389073	-2.558731837	-6.033444933	-4.307077896	0.1019500863	-0.1459105038	1.372478417	-0.7079917606	0.2022428755	0.006641526186	-0.1510948027	-0.9413098552	-3.142926696
NC_004663.1	BT_2158	BT_2158	2716447	2717922	-	-4.324275595	1.872711721	-1.312693822	-4.936351737	-3.444690603	0.3172368856	0.1075810234	0.5928653921	0.1963785545	0.8837464973	0.7151080276	-0.3702967683	-0.8877624129	-2.359670583
NC_004663.1	BT_2159	BT_2159	2717930	2719048	-	-4.324753218	1.303979222	-3.221033974	-5.710443572	-3.96957702	1.275296521	-0.8343885646	0.9605821203	1.041494128	1.387675369	1.648593897	-0.2249757899	-0.7344063015	-3.865768908
NC_004663.1	BT_2160	BT_2160	2719301	2720986	-	0.4987207355	0.1547250971	-0.001857717251	-0.08574382062	0.543004723	1.063182973	0.5468795471	-0.2758169909	2.887059552	1.969598146	1.476526239	0.009014733199	-0.189886955	-1.218347177
NC_004663.1	BT_2161	rplI	2721028	2721471	-	-0.02754958177	-0.3353046171	-1.438530268	-0.5508894143	-0.2724513906	0.8416224315	-0.4428378211	-0.362581787	1.039331691	0.8751979252	0.4112717732	-0.00789069317	-0.3592353927	-3.113274218
NC_004663.1	BT_2162	rpsR	2721486	2721758	-	-0.09086925332	-0.409867198	-1.385766396	-0.5829880596	-0.3004236103	0.8622602876	-0.460934262	-0.4247425711	0.9307955735	0.8966081957	0.5264122994	-0.01236513095	-0.3165078983	-3.243043087
NC_004663.1	BT_2163	rpsF	2721761	2722105	-	-0.02148358382	-0.420476176	-1.502471417	-0.6423956631	-0.2727957331	0.9511258773	-0.5215475879	-0.5140250388	1.129626691	1.030916924	0.6277986021	0.001129271689	-0.3273613596	-3.478723292
NC_004663.1	BT_2164	BT_2164	2722266	2722712	+	0.2827473836	-0.4882814293	1.233624387	0.4505635545	-0.07299923961	-0.2218604993	-0.2580493294	-1.205043332	1.109222979	-0.3732012293	-0.2572281159	-0.6749103268	-0.2562173007	-0.04352232934
NC_004663.1	BT_2165	BT_2165	2723104	2723805	-	0.3978695167	-0.3819173474	0.7248953705	0.2775081909	0.1311715884	0.08413896004	-0.6148163203	-0.04336840656	-0.5963526012	-1.398633022	-0.5561244205	0.08815579761	0.1372996115	1.19172927
NC_004663.1	BT_2166	BT_2166	2723807	2725354	-	0.35992136	-0.2998380792	0.6116063778	0.2263603957	0.1756795623	0.1027527297	-0.4252680928	-0.1428408532	0.3791611364	-0.865545992	-0.552964902	-0.03989928077	0.110666004	0.7283836795
NC_004663.1	BT_2167	fusA	2725620	2727776	-	0.849373243	2.106954726	5.465864821	0.9767230112	1.604304639	-4.555642537	-0.7986213444	0.4722036878	-3.124498127	-3.099646977	-3.101898382	-0.08455479002	0.5902945176	6.537725459
NC_004663.1	BT_2168	BT_2168	2728034	2729164	+	-0.1508965699	-0.2797360401	-0.1981177155	-0.2941020952	-0.2576104759	0.98427348	0.1877016224	-0.1585012114	2.36487076	0.9233164813	0.7800631584	-0.05749420734	0.1890256819	-1.854821179
NC_004663.1	BT_2169	BT_2169	2729184	2729732	+	-0.01242647965	-0.3367819224	-0.1343847902	-0.1880113977	-0.3703758259	2.402848771	0.3676972313	0.204662446	1.735421605	1.780438119	1.624828754	-0.05152008854	0.2699618848	-1.593682154
NC_004663.1	BT_2170	BT_2170	2729867	2730301	+	-0.3130503558	0.08940412154	2.136082135	-1.417179917	-0.5472874142	0.757292479	-1.046630743	-0.7827654092	2.420763351	0.94751313	-0.9617757314	-0.5660074277	-0.04948805494	0.834858847
NC_004663.1	BT_2171	BT_2171	2730326	2731198	+	-0.3184975382	-0.08877968875	2.052188574	-1.189103158	-0.5048285714	0.8460761473	-0.5678064629	-0.5330300175	2.672378522	1.103604145	-0.07428365883	-0.3867700435	-0.0221487384	1.047366279
NC_004663.1	BT_2172	BT_2172	2731204	2733897	+	-0.3136785574	-0.1990353816	1.770371863	-1.269495883	-0.5842496773	1.386343552	-0.4444415104	-0.4131354677	1.889495939	1.606688734	0.2247234319	-0.3128723532	0.01556127364	0.1201817305
NC_004663.1	BT_2173	BT_2173	2733904	2734917	+	-0.2519576696	-0.1527034959	2.117398621	-1.862377771	-0.6434496966	1.838929055	-1.81899152	-1.039655736	1.647766498	2.317492432	-0.3912873955	-0.5320846587	-0.04634294181	-1.316619
NC_004663.1	BT_2174	BT_2174	2734946	2735623	-	-0.03489435849	0.1405414464	0.2350565175	-0.3034979313	0.02121070899	0.309199352	0.3939730451	1.098373486	-0.1596886788	-0.05805136167	0.05513288615	0.110496887	0.7396774555	1.435454982
NC_004663.1	BT_2175	BT_2175	2735602	2735958	-	-0.01371239505	0.15580693	0.2658631342	-0.06553811961	0.121576357	0.2228311983	0.3261884956	1.096478239	-0.02937081015	0.05763096601	0.2850516968	-0.03772724547	0.6975159842	1.274392183
NC_004663.1	BT_2176	BT_2176	2736102	2736389	+	-0.3549193982	-0.413082115	-1.169569415	-0.9851370257	-0.5384142151	1.574298272	0.4045003003	0.6386712841	2.71077038	2.09791096	1.484904921	0.1772183973	-0.1209057747	-2.646348274
NC_004663.1	BT_2177	BT_2177	2736386	2736994	+	-0.4109937479	-0.3814574377	-1.300955073	-1.153694025	-1.004735958	1.968526253	0.2662473727	0.06347880746	3.407870975	2.800671643	1.969923509	-0.09817304951	-0.007203000927	-2.52362167
NC_004663.1	BT_2178	BT_2178	2737287	2737643	+	-3.287708777	-0.004522050004	-8.238120921	-0.7611092074	-2.217935819	-1.237665738	-0.5064619321	-0.04763206097	0.5642336209	-1.663531571	-1.310747389	0.123599517	1.127929826	-5.092643915
NC_004663.1	BT_2179	BT_2179	2737773	2738837	-	-0.1446407131	0.01004486228	-0.4121749993	0.1182123703	-0.2341421871	-0.954526062	-0.1568523765	0.1976760888	-1.405756865	-1.245675589	-0.6402146452	0.009520662804	0.08940221135	-0.3947190136
NC_004663.1	BT_2180	BT_2180	2738964	2739659	+	-0.3414246089	-0.2040152114	-1.515187099	-0.6381803574	-0.6970428872	0.9849023878	-0.0710985476	0.07671391853	0.4158788979	0.1743482426	0.2501338261	-0.06454694548	-0.182173727	-1.75051784
NC_004663.1	BT_2181	BT_2181	2739700	2740473	-	-0.1865918789	0.3002720065	-0.4393307221	0.3001195222	-0.09123739009	-0.4709482403	-0.06449754847	0.2858568891	-0.5829737598	-0.8902296767	-0.5321255259	0.08470355782	-0.02374185951	1.385521018
NC_004663.1	BT_2182	BT_2182	2740585	2741226	+	-0.3470388417	-0.1775229657	-0.4529540223	-0.6443727128	-0.504956231	0.4405418522	0.1127742802	0.2290401627	0.2636428378	0.7747439653	0.2560154589	0.1243344484	-0.0205722652	-0.9799444438
NC_004663.1	BT_2183	BT_2183	2741631	2742686	-	-0.2745592233	0.2029959423	-0.2068449722	-0.3210462428	-0.2000617392	0.1434371804	-0.03680256259	0.00796290599	0.6866120507	0.8969004043	0.7392940347	0.1153008772	0.1062462487	0.8626270234
NC_004663.1	BT_2185	BT_2185	2743362	2743952	+	-0.05368932071	-0.1050251469	0.8834242481	0.7021983428	0.07697824546	-0.6285004176	1.803028302	0.08854860504	0.6108225827	0.6781807432	-1.507747059	0.6669070436	1.033633392	-0.4987242349
NC_004663.1	BT_2186	BT_2186	2743993	2745225	+	-0.2115354675	-0.05039325449	-0.4486897419	-0.3616568012	-0.3215779284	0.662564906	0.06586860344	0.02570177221	0.621674712	0.6854737963	0.6100286268	-0.03528156892	0.093245961	-1.213283091
NC_004663.1	BT_2187	BT_2187	2745239	2745808	+	-0.0602757257	-0.2477537279	-0.1259042395	-0.3152019357	-0.2961570989	1.126034711	0.3929976328	-0.15561097	0.9664130325	1.563000564	0.9802424235	-0.103976265	-0.0121878916	-1.557722912
NC_004663.1	BT_2188	BT_2188	2745883	2746599	+	-1.484076892	-0.4660932349	-1.083814542	-1.022555508	-1.150372262	0.8049812221	-0.3261203151	0.3870842824	0.9693555416	1.355040284	0.5680916187	0.1265899638	0.1196319245	-1.912659208
NC_004663.1	BT_2189	BT_2189	2746623	2747645	-	-0.2813727811	0.3227552889	-0.6104895088	-0.4545685918	-0.3788613898	0.03472639374	0.1832998348	0.1911914118	-0.05738984615	-0.2017894481	-0.2360660514	-0.03456683258	0.07092694452	0.8184336521
NC_004663.1	BT_2190	BT_2190	2747782	2748618	-	0.1903343275	-0.04689333253	0.470808557	-0.4202502417	0.5412214661	-0.1262032666	0.06492543526	-0.3050679299	0.4477371443	0.1241957537	-0.01758912034	-0.2339513148	-0.3500720164	-0.08636758713
NC_004663.1	BT_2191	BT_2191	2748661	2751366	-	0.37670747	0.09479591916	1.512877804	0.163306146	0.8072285726	0.0425755396	0.6471880231	-0.3283410693	0.6816268172	0.5509343913	0.04242463709	0.007523177862	-0.1104109059	1.715930455
NC_004663.1	BT_2192	BT_2192	2751385	2752839	-	0.4368816833	0.311133975	1.617688436	0.3740407743	0.5253257997	-0.9800379836	0.5415982249	-0.4983256877	0.2289171698	-0.2948309365	-0.755399903	0.06223684746	-0.4099515722	2.321785003
NC_004663.1	BT_2193	BT_2193	2752866	2754539	-	0.6459000742	0.4623945817	1.759004421	0.8152337415	0.9289096187	-1.955538731	0.1845973659	-0.3024219998	-0.8697830504	-1.549440268	-1.317385825	0.2178550097	-0.2167117481	2.774344313
NC_004663.1	BT_2194	BT_2194	2754557	2755507	-	0.4958841626	0.5084305713	1.714611876	0.7083653242	0.5767990411	-0.9803202296	0.4497168607	-0.4542390302	-0.07394322219	-0.7220071822	-1.720909717	0.06746568283	-0.1039180314	2.678630972
NC_004663.1	BT_2195	BT_2195	2755560	2757302	-	0.5265957251	1.065737518	2.294800184	0.8778861052	1.179306887	-1.153763763	0.6968974587	-0.4188943005	0.5163633679	-0.5720313696	-1.09767868	0.09835247675	-0.3084847255	3.344800316
NC_004663.1	BT_2196	BT_2196	2757331	2760693	-	0.4418892317	0.3832402259	2.279361228	0.7807534449	0.7529019474	-1.019908663	0.1905870202	-0.5941094147	0.9653015831	-0.5075774657	-1.224406522	-0.173737498	0.04036638438	3.498060037
NC_004663.1	BT_2197	BT_2197	2760889	2761857	-	0.3399738523	0.4346817718	0.8958609544	0.325595601	0.5791728501	-0.367410514	0.5665429379	-0.2442688441	0.5643513681	-0.3131861043	-0.8698971103	-0.06338130162	0.766885209	2.619514711
NC_004663.1	BT_2198	BT_2198	2762259	2762840	-	0.1908670777	0.1939888069	1.079359375	0.04712534359	0.5019335507	-0.09052486263	0.7300401265	0.5647148352	1.933962943	0.4768341568	0.6779185426	0.002311681954	0.08949905901	1.513622942
NC_004663.1	BT_2199	BT_2199	2762989	2765265	-	0.8556729927	1.189851409	2.521040259	0.8134751424	1.733841466	-0.1852002643	0.7341936232	-0.3872436766	4.196490787	1.298211314	1.360702571	0.1076977404	1.111790076	2.917978848
NC_004663.1	BT_2200	BT_2200	2765368	2767272	-	1.074016412	1.526992193	3.228384094	1.360867184	2.183542022	0.07035514674	0.7848247913	-1.001055684	4.443487658	1.18616561	2.012932879	0.3347861249	0.7000655743	3.638748069
NC_004663.1	BT_2201	BT_2201	2767291	2768934	-	1.002932178	1.626294326	3.443598345	1.284303328	2.267049848	-0.1887278603	0.6895841275	-0.4391248744	4.046360196	0.8690913495	1.690184395	0.3214127293	0.4505307344	3.751439266
NC_004663.1	BT_2202	BT_2202	2768949	2771939	-	1.029711796	1.496154038	3.511834914	1.567462748	2.132887566	0.07855701625	0.7378948075	-0.7229501432	5.358116229	1.592684594	2.126153708	0.2574647947	0.4546429964	3.814520786
NC_004663.1	BT_2203	BT_2203	2771962	2772915	-	0.5388701028	0.8895565418	3.683663385	1.640583951	1.760347065	-0.774608982	0.7435701344	-0.8070903581	6.517369667	1.743319464	1.961044059	0.03652015101	0.1918289317	3.980354112
NC_004663.1	BT_2204	BT_2204	2773161	2775734	-	0.3774843589	0.6062643527	1.35941918	0.8173364589	0.7248679684	0.7951255476	0.4413897598	0.3640310216	0.1933327751	0.6555272459	0.6338614431	0.1777623606	0.2213398551	2.052155768
NC_004663.1	BT_2205	BT_2205	2776070	2776495	+	0.03274630105	-0.07682027336	-0.1061180503	-0.06786812259	-0.2972151091	0.3592627569	0.07440054207	-0.1698662478	0.7336234496	0.4390399731	0.0008802616421	-0.1016523717	0.02637181131	-1.055066005
NC_004663.1	BT_2206	BT_2206	2776605	2777414	+	-0.07635208201	-0.006779505471	0.2556171482	0.2089837343	-0.1052676042	0.274016268	0.2199347054	-0.307132768	0.9089062429	0.3073627156	0.3030164246	-0.1418783923	-0.2327789319	-0.4970017658
NC_004663.1	BT_2207	BT_2207	2777429	2777842	+	0.1529476823	-0.1713102474	-0.2404924671	0.2955926388	0.1030900787	0.7770446157	-0.4483476763	0.4451756129	-0.735586264	-0.2259126467	0.1778871399	0.1014141598	-0.07234528575	-0.617351844
NC_004663.1	BT_2208	BT_2208	2777839	2778063	+	0.2742828454	-0.1212879286	-0.1231737839	0.3151811908	0.1749915529	0.9976174531	-0.2915314668	0.3554326914	-0.5591935103	-0.04499707416	0.2328713953	-0.0007558696951	-0.0596644596	-0.5351734886
NC_004663.1	BT_2209	BT_2209	2778139	2778432	+	-0.1252661844	-0.01566270834	0.108712214	0.1061850485	0.01491022195	0.88825285	0.3704215985	0.326706311	1.376270229	1.096847079	0.9816751971	0.2510207438	0.3009063859	1.104743611
NC_004663.1	BT_2210	BT_2210	2778416	2778793	+	0.01449974584	-0.154429211	0.2748503691	0.1247932974	0.1814342721	0.7856815618	0.02653189958	0.1557424701	0.7283860195	0.7745518457	0.205476662	0.01462104133	0.1500677026	1.23461997
NC_004663.1	BT_2211	BT_2211	2778788	2780098	-	0.2826664538	0.2174190998	1.088551907	-0.1073277502	0.2591218551	1.959682987	-1.945296135	0.2081612745	0.9956052768	1.762330153	0.7966128417	-0.3177676228	0.2483325189	0.7721844015
NC_004663.1	BT_2212	BT_2212	2780158	2781132	-	0.255628326	0.2343712687	0.9655483113	-0.1749416967	0.2382290328	1.791112964	-1.231489349	0.2156380919	0.6530735417	1.513711923	0.6172519181	-0.1644945901	0.335975201	0.8652572332
NC_004663.1	BT_2213	BT_2213	2781144	2782418	-	0.2258440997	0.3969900217	0.6116772009	-0.3815989093	0.2887671349	1.31283557	-0.8924178207	0.3953687571	0.4799963517	1.22505531	0.6114102822	-0.04852194348	0.1666055369	0.6716036774
NC_004663.1	BT_2214	BT_2214	2782415	2783029	-	0.3803323836	0.6591314244	0.7858855365	-0.1575352476	0.5529981773	1.761592692	-0.4431690585	0.303074326	0.4011470753	1.617413827	1.216305777	0.02469045299	-0.02253298644	1.234888065
NC_004663.1	BT_2215	BT_2215	2783050	2783982	-	0.3384672	0.7654321704	0.8525071076	0.1008262511	0.5084343088	1.526769135	-0.1796669399	0.5901006025	0.5713861505	1.357169598	0.9831690529	0.02179424157	0.2030621723	1.699961415
NC_004663.1	BT_2216	BT_2216	2783963	2784925	-	0.03751904252	0.5629351366	0.4500929705	-0.09086778213	0.2449275107	0.6401075179	0.3127673397	0.3609845989	1.052375103	1.004173297	1.082291155	-0.2110789298	-0.08965130726	1.761521779
NC_004663.1	BT_2217	BT_2217	2785123	2786508	-	0.0252894806	-0.05997337665	0.7172510788	0.7878003558	0.2262912195	-2.498865562	-0.4381402394	-0.686195154	-2.35971618	-2.576201781	-2.330118504	-0.08058693243	-0.772699274	-0.281077934
NC_004663.1	BT_2218	BT_2218	2786521	2786919	-	-0.1786000899	0.03962845898	0.6873421445	0.5592382717	0.2028483561	-2.50572655	-0.5839411423	-0.5128348936	-3.699104017	-2.547464653	-2.365853981	0.07431891436	-0.9519799081	-0.6609378052
NC_004663.1	BT_2219	BT_2219	2786924	2788333	-	-0.06208635737	-0.008389534174	0.8850510966	0.7854177409	0.06159500538	-2.773435373	-0.5817444272	-0.4440878956	-3.165558431	-3.151593412	-2.338132107	0.04293115986	-1.032738216	0.2693279907
NC_004663.1	BT_2220	BT_2220	2788390	2789664	-	-0.5479524165	-0.1530580617	0.5053196919	0.2852632053	0.01963089812	-2.92589906	-0.3992761687	-0.6839119067	-2.923237788	-3.064003467	-2.595636582	-0.0001884155382	-0.9109829378	0.7320974399
NC_004663.1	BT_2221	BT_2221	2789679	2790089	-	0.6245657541	0.3030388015	0.8758065996	0.6828879762	0.5881065303	-3.022432669	-0.4914694233	-0.5286979629	-3.493983451	-2.907418081	-2.895588244	-0.1059263836	-0.9610256431	0.6057163447
NC_004663.1	BT_2222	BT_2222	2790336	2791499	+	0.942256801	-0.1576281151	2.768351485	1.657571263	1.143847814	-4.543815276	-0.7897196825	-0.3870606462	-3.52803297	-4.049589148	-3.654920693	0.01646032418	-0.2278506075	2.583809045
NC_004663.1	BT_2223	BT_2223	2791544	2793331	-	0.2772865327	0.02299081534	0.7181007385	0.6258642934	0.5760269332	-1.55538276	-0.21186363	-0.2404561849	0.7708400805	0.06541473623	-0.5465870737	0.04746377546	-0.4673800164	0.824534633
NC_004663.1	BT_2224	BT_2224	2793433	2794158	+	-0.001616290957	0.5955938135	1.311398505	-0.05464056055	0.3051798646	1.337511266	0.5455590108	-0.08100393557	2.507366722	1.955842886	1.504964091	-0.3284304454	-0.2808081696	0.7670681324
NC_004663.1	BT_2225	BT_2225	2794168	2794773	-	-0.1054714126	-0.08439665503	-1.037045953	-0.1634359324	0.0465480454	-0.1347573584	0.2652551584	-0.3526375567	0.5098357531	-0.613188012	0.3687183818	-0.3698522934	-0.6506252271	-0.3078878764
NC_004663.1	BT_2226	BT_2226	2795082	2795927	+	-0.08240007108	-0.3360076698	-0.557796204	-0.3159885724	0.09511051889	1.443103197	0.3221686848	0.7497839749	1.385016359	0.8854315268	1.070720641	0.5496769639	0.3845417706	-0.505101272
NC_004663.1	BT_2227	BT_2227	2795996	2796463	+	-0.03425983506	-0.9697940858	0.05816480941	0.02530986052	0.1370215487	0.853751962	2.107282584	1.823976217	1.708786255	1.978761603	1.663571323	1.252104599	1.036837322	-0.9544549688
NC_004663.1	BT_2228	BT_2228	2796547	2796882	-	0.3076614802	-0.1245435074	0.3304581613	0.7989132572	0.352450708	-0.09514410801	-0.3305196916	0.02110633373	-0.3796732445	-0.7380050152	-0.6281756545	0.06578241712	0.01525940789	1.220619417
NC_004663.1	BT_2229	BT_2229	2796926	2797240	-	0.2675042899	-0.2325399792	0.3457611159	0.8442970471	0.3074121157	0.09131713048	-0.6188360856	0.01750735434	-0.6283909202	-0.5534346871	-0.5931049406	0.08435117962	0.05148424081	0.6522796743
NC_004663.1	BT_2230	BT_2230	2797309	2801112	-	0.2831805831	-0.08232121201	0.4527844159	0.7757612502	0.3191747673	-0.9386076725	-0.1398530863	-0.2524925014	-1.452408197	-1.255187182	-1.20193676	0.06921393253	-0.01406395536	0.6815122671
NC_004663.1	BT_2231	BT_2231	2801274	2801960	+	-0.1876272266	-0.1675607037	-0.4849763234	-0.3869367995	-0.1911753224	1.432360049	0.5304126013	0.2028470907	1.961390296	1.492061862	1.44430895	0.2072559506	0.1893232869	-0.5407715755
NC_004663.1	BT_2232	BT_2232	2801971	2802678	+	-0.323797843	-0.2730176011	-0.5339990316	-0.3454766599	-0.4177980738	2.045546852	0.6313052791	0.1232874909	2.223012808	2.305966955	2.06035384	-0.09115329376	0.5276184691	-1.354872665
NC_004663.1	BT_2233	BT_2233	2802745	2803044	+	0.3577255158	-0.2780634817	0.6014580155	0.6968966432	0.4153376428	-1.913797496	-0.258421094	-0.03894576482	-2.387416241	-1.681384919	-0.2184478518	-0.008110932069	-0.4019650307	-0.04451426213
NC_004663.1	BT_2234	BT_2234	2803099	2803542	-	-0.05085945547	-0.03474094444	-0.7862584092	0.0114575569	0.007118079263	0.843585693	0.2517337933	0.1903280839	0.8762654696	0.6860814906	0.7326632994	-0.06058629102	0.02388356152	0.06665163255
NC_004663.1	BT_2235	BT_2235	2803542	2803775	-	0.0005314591902	-0.0463629133	-0.7650941481	0.03003750525	0.05998002971	0.5596818582	0.09023436254	0.1509276494	0.4885072216	0.4209686365	0.5485731245	-0.0298922445	0.01041626718	0.3617014829
