Sequence name	locus tag	Name	Start	End	Strand	L Arabinose logFC	D Maltose monohydrate logFC	Mucin from porcine stomach logFC	N Acetyl D Glucosamine logFC	D Xylose logFC	28°C logFC	42°C logFC	Aerobic shaking logFC	bile salts logFC	deoxycholic acid logFC	Gentamicin logFC	peroxide logFC	pH 6 logFC	Starvation logFC	L Arabinose R1	L Arabinose R2	D Maltose monohydrate R1	D Maltose monohydrate R2	Mucin from porcine stomach R1	Mucin from porcine stomach R2	N Acetyl D Glucosamine R1	N Acetyl D Glucosamine R2	D Xylose R1	D Xylose R2	Glucose R1	Glucose R2	28°C R1	28°C R2	42°C R1	42°C R2	Aerobic shaking R1	Aerobic shaking R2	Bile salts R1	Bile salts R2	Deoxycholic acid R1	Deoxycholic acid R2	Gentamicin R1	Gentamicin R2	Peroxide R1	Peroxide R2	pH 6 R1	pH 6 R2	Starvation R1	Starvation R2	Control for TYG growth R1	Control for TYG growth R2
NC_004663.1	BT_1952	BT_1952	2450813	2451952	-	-0.07325603549	-0.07515474862	-0.7508644912	-0.2298721575	-0.1998269272	0.0827103363	-0.9799096127	0.04066747501	-0.7304173518	-0.09544133735	-0.6366613917	-0.1646863471	-0.1525428414	-0.6624005895	16.08316624	17.39277867	15.1835938	14.40778824	9.328306772	8.320786382	22.33093852	20.42105894	13.22825838	13.98074695	15.81786964	19.47074064	62.78162309	58.43259061	38.9049219	35.43988607	39.94428513	34.37643667	13.4218554	14.43370485	18.76251248	17.4249638	27.94169344	24.52943709	32.41075698	37.76695505	48.22198168	50.80690534	9.090327835	8.462483148	37.41318297	36.80243275
NC_004663.1	BT_1953	BT_1953	2451964	2454042	-	-0.1161841737	-0.175469239	-0.8998019839	-0.3679617032	-0.2035834614	0.1621134729	-0.779813739	-0.1311672807	-0.7044727076	-0.02841709222	-0.5444689005	-0.07318615416	-0.08013679074	-0.8083853574	350.8547363	354.9117185	152.5973572	140.1273598	601.4536842	487.2282693	698.9781377	682.727053	429.7695263	420.2258997	179.8569571	174.4640173	84.63698309	84.1213885	740.0225404	686.3017	728.2206977	830.9806746	150.5401174	127.5939508	73.83082527	64.33323137	73.8929152	68.04252549	1079.660435	1001.006231	872.5776993	904.9529307	653.5170569	709.6299868	939.057337	1064.864237
NC_004663.1	BT_1954	BT_1954	2454061	2455161	-	-0.1371067281	-0.2136865143	-1.124720537	-0.4666928358	-0.2510108274	0.3637329498	-0.8990355111	-0.1653730522	-0.678014136	0.1007779638	-0.2903578132	0.03489613239	-0.09054347382	-1.250374643	0.5113145336	0.123792019	0.6718404338	0.4647673625	0.3948489639	0.1422356646	0.3458331187	0.6126317681	0.3402767429	0.6427929632	0.5704805445	0.6181187504	0.3152215385	0.3769844555	0.4737281206	0.4153111649	0.3858463605	0.4335766788	0.4894022024	0	0.4064082125	0.6625461521	0.53849088	0.2132994529	0	0.3638434976	0.332031088	0.327786486	0.4228059458	0.744698517	0.2033325161	0.6369651823
NC_004663.1	BT_1955	BT_1955	2455190	2457280	-	-0.1098170229	-0.1766625489	-0.7435977235	-0.249501771	-0.1607557494	0.03470682384	-0.7462099024	-0.1927042051	-0.7273974553	0.03048931048	-0.2609218114	0.0171608718	-0.07842033359	-0.6159332621	8.599380792	6.932353065	9.36097671	8.458765998	9.723155736	10.52543918	7.262495493	6.841054744	8.081572645	6.789500674	9.646307388	9.22027136	9.929478463	8.185948177	9.060050306	9.275282683	5.852003134	7.556622116	7.145272155	6.581769409	7.78949074	8.679354593	11.72713472	8.105379212	3.612830746	5.166577666	6.93944974	6.162385938	7.821909997	8.868682339	3.388875269	3.963338912
NC_004663.1	BT_1956	BT_1956	2457295	2459076	-	-0.154955656	-0.09484952512	-0.7197962957	-0.227991198	-0.1893284808	0.1262630536	-0.580853198	-0.2414000489	-0.3017229312	-0.2371555895	-0.2183893581	-0.03454296853	-0.086090294	-0.2338745913	240.038932	262.1296003	130.7401484	137.803523	456.6428267	354.0956871	490.3419576	493.4238366	240.7883302	250.6089065	128.3062606	141.9097631	65.88130155	59.77896366	362.3427962	404.7553395	442.2442369	335.0928332	177.6529995	205.3050177	128.7636687	141.4536035	67.25152768	40.74019551	308.5043298	519.2774398	566.37863	485.3862285	344.0935722	415.9479717	552.1155588	477.0161476
NC_004663.1	BT_1957	BT_1957	2459141	2460058	-	-0.2287101281	-0.0775844348	-0.967063281	-0.09184437406	-0.1213072604	-0.6850414669	0.05458308306	0.04651547968	-0.2568233217	-0.7952059523	-0.424821867	-0.07832264042	-0.151440517	0.4322293995	61.0788452	60.34860927	59.30111562	54.88902551	161.8387191	137.3996521	80.13447408	76.9873922	86.4728273	74.16223813	46.10520037	47.02853492	41.13641077	45.18427974	101.3778178	107.1502805	228.29243	235.370197	32.887828	34.75636127	33.73188164	29.94708608	41.46379776	43.08648949	171.0596819	167.9865428	140.1171191	140.4237306	119.583615	123.8230534	166.8004407	167.8049386
NC_004663.1	BT_1958	BT_1958	2460314	2460499	-	-0.2790564138	-0.119819964	-0.6718728339	-0.6606038425	-0.3187243274	0.3258177442	0.208069088	0.09305443679	1.392380656	0.277769953	0.7110040573	0.241783734	-0.2335173348	0.514762441	163.8065833	182.7789161	67.09446465	65.904012	85.73158128	55.40079138	309.7182602	275.1227165	162.7798869	171.0632773	76.91114977	75.41048754	12.39871385	9.155336777	168.6472109	110.8188625	98.84097602	96.68759937	18.40152281	13.04806918	5.960653784	7.089243828	9.872332799	8.531978118	148.754379	146.992773	195.5663108	198.5730532	170.5317315	183.6697342	142.5360938	147.4928267
NC_004663.1	BT_1960	BT_1960	2461168	2461806	-	0.131136704	-0.8690422397	-0.6861931995	-0.7367419439	0.312584746	-0.339364709	0.8133885799	-0.1213318023	2.152919537	1.656564849	1.034095618	0.914260484	1.167734269	-3.49126545	634.0300217	605.281077	1109.432503	1103.590102	271.0144576	192.3737364	932.8601354	917.0076516	622.2385591	568.5905505	994.9180696	1066.254844	771.7148632	766.5709629	1129.012543	1209.93986	1772.57818	1809.005783	663.2378647	702.7482215	727.9448433	858.1297762	1302.429942	1130.060502	1211.869096	1340.69052	1517.3212	1369.033038	126.0666395	138.3785244	1319.424697	1228.918158
NC_004663.1	BT_1962	BT_1962	2462491	2463267	-	0.1642756173	0.02309367562	1.285901803	0.616884473	0.5202606229	-2.096306681	-0.2084408549	0.02424404332	-1.37947475	-2.00121692	-2.135846754	-0.02851377478	-0.1161194574	0.5419916247	183.5154344	180.9839318	321.3188848	309.3491565	72.05993591	44.59088087	266.5385251	260.1642909	178.6878246	175.0405588	291.9304532	325.9031111	230.6370923	214.0194609	335.8140215	318.8897561	561.0206082	514.7793968	155.336259	136.8315219	226.4371091	254.0201947	364.1993318	313.7634953	334.0035845	442.215387	476.8630486	406.0618989	27.13004819	35.67782895	444.4171028	385.7178048
NC_004663.1	BT_1963	BT_1963	2463497	2464225	+	-0.1100917285	0.1706628992	-0.03453606021	-0.5476439991	-0.2435870798	0.7630912276	0.05720784512	0.21490581	1.116347021	0.5900070634	0.9101222122	0.03403537473	0.1466291151	0.7477003577	938.86645	947.3184255	1577.974021	1567.613837	321.2096321	290.0896381	1250.087915	1285.250397	878.6370849	829.3636208	1440.04848	1540.403436	918.0827309	950.1085378	1706.191042	1916.384152	2348.73254	2294.859421	785.099013	850.7802984	1048.617857	1157.733146	1618.942914	1332.055084	1700.072485	1946.562712	2068.553678	1914.207521	212.3895201	248.8647044	2000.724181	1860.07988
NC_004663.1	BT_1964	BT_1964	2464700	2465308	-	-0.8938287235	-0.3041961607	-1.977699652	-1.559475149	-1.138064602	-0.6077559862	0.2682679099	0.05910210826	4.612669844	4.415848432	-0.6167094967	-0.04393204907	-0.2870962501	-2.108878783	9.389594162	7.860793207	11.37649801	11.61918406	49.30676437	45.72876618	16.15534712	13.98842537	16.46088744	16.9536644	5.601081709	6.438736983	11.71573385	11.79422797	17.52794046	17.23541334	13.24739171	12.63566321	16.05239224	16.9740369	10.09247061	10.86575689	11.54763776	12.58466772	10.78613237	13.17113461	11.3001247	13.70147512	78.21909997	75.62074941	14.91105118	13.9424601
NC_004663.1	BT_1965	BT_1965	2465318	2466688	-	-0.9692108726	-0.1345210492	-2.73917263	-1.677148021	-1.591346934	-0.893726214	0.1852465845	-0.3607163954	4.482690918	4.48747965	-1.183616375	-0.02265149222	-0.3133335895	-2.795323606	91.19991954	99.90015934	57.95743475	58.9789783	91.90109635	98.42707994	199.8915426	223.5084901	101.9128845	110.7612625	65.29409141	61.09073649	48.91187539	56.38610356	49.80066868	59.181841	18.13477894	19.26319244	54.22576402	51.8458678	35.01884098	37.10258452	34.82241024	43.08648949	37.7514633	38.49464204	37.32029429	43.46448805	71.66560781	81.98453674	30.56765492	35.24540675
NC_004663.1	BT_1966	BT_1966	2466692	2469889	-	-1.452791339	-0.1709404672	-4.06078398	-2.131555861	-2.035645506	-0.5207638407	0.1320521992	-0.3545538738	4.439072142	4.483132477	-0.5665187926	-0.1222131073	-0.1120884515	-4.204199959	22.1724575	24.38702775	13.21286186	17.66115978	10.90770263	5.902780083	24.35653251	21.44211189	19.82112028	23.94403788	22.71549804	19.05866147	14.39511693	14.70239377	35.52960905	36.82425662	25.59447525	16.22815569	6.753750393	8.198344352	9.957001207	11.99208535	7.35937536	7.038881947	19.42551024	25.17797003	21.91405181	24.84621564	14.58680513	15.50326913	26.70433712	19.74592065
NC_004663.1	BT_1967	BT_1967	2469908	2471050	-	-1.376304252	-0.08238462407	-3.070774376	-2.130491191	-1.821804386	-0.447731892	0.3232168323	-0.5178746046	4.899980149	4.51158555	-0.5205883158	-0.001281348369	0.002840394758	-4.105119338	24.12474936	27.9769963	27.23193225	27.74661154	20.87763897	22.47323501	24.99879401	28.28316663	24.28725253	25.10910012	28.42030349	30.90593752	32.3102077	29.83562691	28.83819934	29.55631124	24.84421843	23.11892791	30.04929523	28.75194005	25.9423909	27.23064685	30.39481856	24.95603599	24.8709363	24.52305174	27.70467398	27.68156875	17.82831738	23.89805241	26.4332271	25.40783338
NC_004663.1	BT_1968	BT_1968	2471205	2472053	+	-0.6985404846	-0.1703170984	-0.5454861989	-0.6455547726	-0.6410241609	0.6206630166	1.892730906	0.6008992536	3.407465426	2.439283646	1.196203085	0.3782789916	0.1055052227	-0.4324582097	162.4120891	172.5041785	196.6253003	227.9683913	103.647853	92.16871069	162.0475185	166.5847883	154.5707105	159.3724803	216.8863306	218.9170574	327.5677154	339.5014297	209.3878293	228.3519222	252.7936739	190.464041	159.8387593	180.2481061	225.4888232	260.1818739	281.0922393	193.4626038	178.808942	263.713767	247.5623792	190.575063	63.06855358	75.07915049	261.9826508	249.5488036
NC_004663.1	BT_1969	BT_1969	2472243	2474534	+	-0.1027636533	0.0626776486	-1.882343309	-0.148182985	-0.3199260734	-0.1456463668	0.07497633457	-0.5527419378	-0.7910077445	-0.3019111002	-0.5650400994	-0.315006153	0.1560948197	-1.43666153	29.56327667	28.71974841	22.75299602	19.93851985	55.32821107	56.82314803	44.9089007	38.95316992	32.53896354	34.46977265	17.63303501	18.44054272	12.13602923	12.01164228	30.67981741	31.49443	49.06679551	43.79124456	9.690163607	12.93259954	9.347388888	7.950553826	12.23570944	12.37136827	35.7617884	41.62369612	47.03246714	42.67780048	63.91416547	53.14439417	38.42984555	37.43939794
NC_004663.1	BT_1970	BT_1970	2474872	2476206	+	-0.1951708406	-0.1872728074	-4.344156817	-0.5758061619	-0.732564131	1.183141817	-0.4830599124	-0.8834266144	-0.5171645843	0.2691972972	-0.2113318804	-0.08704773727	1.254938743	-3.047932327	3.300302899	3.589968551	1.433259592	1.394302088	16.92914933	15.57480528	3.260712262	3.114211488	3.232629058	3.655884978	1.55585603	2.008885939	0.5253692308	0.7001139888	2.664720678	2.768741099	2.057847256	1.796246241	2.15336969	3.464089163	0.812816425	1.093201151	0.9573171199	0.6398983588	1.884955172	1.52814269	1.66015544	2.753406483	2.395900359	4.468191102	2.033325161	1.698573819
NC_004663.1	BT_1971	BT_1971	2476610	2478076	+	0.7781641892	0.1609987141	2.614720295	1.301976581	0.9255957901	-2.379052585	-0.7827507748	-0.3638191124	-2.588377855	-3.041142255	-2.682766703	-0.1481608442	-0.2809677999	1.650413401	6.3681901	5.199264799	2.687361735	2.23088334	46.54282162	42.38622807	6.027377212	5.513685913	5.699635444	5.423565627	2.178198443	2.730024481	1.891329231	2.046487044	8.586322186	9.62137532	5.208925867	5.512617773	4.225172347	3.233149885	2.641653381	1.810959482	2.943750144	5.119186871	4.555308332	5.093808966	2.921873575	3.671208644	4.228059458	5.551388945	5.30020092	4.270025852
NC_004663.1	BT_1972	BT_1972	2478307	2481279	-	-0.2063474519	0.1408556355	-0.6371292693	-0.3117783251	-0.2524903362	-0.06731644322	0.1483255777	0.2339017805	-0.9144799541	-0.4105775174	-0.4280846522	0.04413879539	0.1523041997	0.2395894325	0.6042808124	0.7427521141	0.7614191583	0.9062963569	0.2467806024	0.4978248263	0.988094625	1.021052947	0.7230880787	0.6628802433	0.9594445521	1.107462761	0.1576107693	0.1615647667	0.5329441357	0.5537482199	0.3950331786	0.3840250583	1.663967488	2.367127595	1.354694042	1.987638456	0.65815552	1.279796718	0.2094394635	0.3638434976	0.3984373056	0.1966718916	1.691223783	1.895596225	0.4066650323	0.2123217274
NC_004663.1	BT_1973	BT_1973	2481611	2482948	+	-0.2533695749	-0.083158771	3.524917653	-0.3095360791	-0.1953916375	-1.33444259	0.8667544172	0.08478452822	0.6542639561	0.2198603721	0.2325330849	-0.05568395544	-0.2474850288	2.758451983	0.3408763557	0.247584038	0.6270510715	0.8830579888	0.1974244819	0.07111783232	0.4446425812	0.7657897102	0.6805534859	0.602618403	0.9853754859	0.4635890628	0.3152215385	0.2692746111	0.4737281206	0.4153111649	0.4501540873	0.6813347809	0.9788044047	0.5773481938	0.4741429146	0.7950553826	0.5983232	0.4265989059	0.1570795977	0.2183060986	0.2656248704	0.327786486	1.620756126	1.083197843	0.542220043	0.2830956366
NC_004663.1	BT_1974	BT_1974	2483101	2484264	+	-0.1324381232	-0.02757317169	-0.3088053933	-0.3631712503	-0.2714142031	1.114577836	-0.009983677329	0.1807083204	0.8010802337	1.161321722	0.6955223607	-0.05715277852	0.2296554378	0.03576723483	0.4183482548	0.3094800475	0.895787245	0.3253371538	0.8884101688	0.5689426586	0.2964283875	0.7657897102	0.2126729643	0.200872801	0.5704805445	0.5150989586	0.2626846154	0.1077098444	0.769808196	0.6229667473	0.4501540873	0.6193952554	0.7830435238	0.1154696388	0.4064082125	0.3312730761	0.5983232	0.4265989059	1.047197318	0.5093808966	0.7304683937	0.7866875665	2.043562071	1.557096899	1.423327613	0.8492869097
NC_004663.1	BT_1975	BT_1975	2484488	2485996	-	-0.3047549501	-0.330961199	-1.267474382	-0.4813601351	-0.4432139409	0.9987779939	0.2076983414	-0.03748652151	1.178678655	1.105792517	0.8381171787	0.0788349678	-0.211415609	-2.974678404	99.43166096	89.06835768	104.8071077	99.92498294	88.10067507	96.22242713	97.62374895	86.73844784	95.19241884	91.23642621	107.9764085	107.6556824	77.5970354	74.37364758	33.27940047	33.77864141	20.90001119	22.97956397	71.74636287	63.7392406	64.61890579	72.54880366	58.62071552	64.41643479	29.19062523	26.70611272	26.89451813	25.04288753	91.25561663	85.91112892	25.14545449	23.36182401
NC_004663.1	BT_1977	BT_1977	2487583	2488572	-	0.1115026738	-0.2207417228	-1.089626288	0.2130920062	-0.01562788813	0.2637334446	0.5189212692	0.0444633764	1.240418959	0.5590364697	0.6152422314	0.02326190115	-0.1669344218	-0.6644604725	0.6042808124	0.371376057	0.179157449	0.3253371538	0.3948489639	0.4267069939	0.6916662375	0.8168423575	0.8506918574	0.5624438428	0.3630330738	0.3090593752	0.2626846154	0.1615647667	0.4145121055	0.6921852748	0.4501540873	0.3096976277	1.957608809	1.154696388	1.151489935	0.6625461521	0.35899392	0.6398983588	0.4188789271	0.2183060986	0.1328124352	0.1311145944	1.585522297	1.69249663	0.542220043	0.07077390914
NC_004663.1	BT_1978	ruvA	2488641	2489246	-	0.3005849393	-0.3030313307	-0.7498899457	0.5565647202	0.2333625885	-0.2216082704	0.5311252077	0.09058736586	0.9569382698	0.4915381323	0.2378376123	0.03357070117	-0.1121188476	-0.5988057584	0.3253819759	0.123792019	0.2239468113	0.37181389	0.09871224097	0	0.1482141937	0.4594738261	0.4678805215	0.3213964816	0.2593093384	0.2060395835	0.1050738462	0.2154196889	0.2368640603	0.06921852748	0.1929231803	0.1858185766	1.076684845	1.270166026	0.745081723	0.5300369217	0.47865856	0.8531978118	0.471238793	0.2183060986	0.1328124352	0.3933437832	0.2114029729	0.2030995955	0.542220043	0.2123217274
NC_004663.1	BT_1979	BT_1979	2489425	2490324	+	0.1288744552	-0.3269046264	-1.856464781	0.6156138767	0.1238793046	-1.330080843	-0.4457137147	-0.3536584804	-2.65086427	-2.41119264	-2.047626834	0.006085431546	0.09594047947	-0.5519195196	58.19689055	58.92500105	52.58271128	51.21736335	32.5256834	38.11915813	65.95531622	69.27844245	57.88958089	56.40508252	65.1385058	57.2790042	32.67796616	30.37417613	15.92910806	15.50495016	22.76493527	25.02356832	18.79304457	16.85856726	37.99916787	37.44332254	30.16213731	28.15552779	26.7035316	27.79764322	28.35545492	25.8951324	10.92248693	16.04486805	29.27988232	27.31872893
NC_004663.1	BT_1980	BT_1980	2490471	2492132	+	-0.131502861	-0.05346913226	0.176766712	0.1984592764	-0.1575751384	-1.620916208	0.503464159	0.195237924	-0.1784532247	-0.3851441527	-1.164409266	-0.1521366563	0.3563368211	1.286843999	75.07027016	77.67949193	65.12373271	62.65064047	42.29819526	43.80858471	86.31006549	85.36002636	75.66904071	72.71595396	79.29679568	81.48865526	39.8229877	42.11454917	22.97581385	22.4268029	27.07355296	27.56308886	20.45701206	18.37616823	41.72457649	43.19800912	32.84794368	27.62227916	34.60987135	32.38207129	34.86326424	34.48313833	20.08328243	20.30995955	30.56765492	31.98980693
NC_004663.1	BT_1981	BT_1981	2492244	2492549	+	-0.578646426	-0.01586480925	-0.2188060026	-0.3564242841	-0.8682044162	-0.9192069172	0.07738309635	0.1644811745	0.8645686138	0.01823598997	-0.4513581866	-1.586547159	-0.3527812067	0.4106310056	116.3008148	112.3412573	98.31265014	95.97446036	60.06639863	65.7839949	133.639798	142.4879387	107.6550545	105.2975223	124.7352006	119.4514485	70.45201386	63.27953361	42.51709882	48.59140629	46.68740962	48.80834612	31.90902359	36.14199693	50.66555716	59.82791754	49.12233472	45.21948402	50.68435018	53.63053154	47.74607046	49.3646448	28.609869	33.4437334	49.15563577	48.97554513
NC_004663.1	BT_1982	BT_1982	2492546	2492875	+	-0.2303791323	-0.9203543488	-0.3375932397	-0.4178971792	-0.69198095	0.5927846181	2.156634416	1.719274581	1.027699282	0.2615019781	0.7880823966	0.7649519101	1.580452625	0.1372653599	54.38527312	55.70640856	50.29845381	47.91751507	27.78749583	27.66483677	58.05055922	62.28422976	48.44690128	48.61121784	63.3752023	61.81187504	32.78304	28.48925385	45.77397965	42.63861293	34.59755699	38.34056631	17.71635973	16.3966887	26.61973792	32.59727068	28.65968128	25.59593435	35.70942854	38.56741074	34.79685803	33.56533617	15.29148171	20.64845888	39.31095312	43.24285849
NC_004663.1	BT_1983	BT_1983	2492878	2493567	+	-0.2523594341	-0.4208953175	-1.60817485	-0.4017846489	-0.430769112	1.591742388	0.5105716678	-0.520377567	1.69191408	1.086376472	1.020216827	0.08004381414	-0.4479818224	-2.207271048	32.3057819	33.67142917	36.36896215	29.46625078	18.45918906	15.14809829	41.45056952	43.95632936	31.77334087	30.73353855	40.81528986	39.76563961	24.37713231	21.91895334	34.5821528	31.90974117	23.15078163	28.24442365	12.72445726	14.8955834	20.25267592	22.06278687	22.7362816	26.87573107	28.37904731	28.52533021	21.05077098	24.97733024	13.74119324	13.74307263	29.55099234	28.73420711
NC_004663.1	BT_1984	BT_1984	2493601	2493822	-	-0.3791563494	0.1453117247	-0.8795017589	-0.430720894	0.07423227241	-0.4514272299	0.3019641421	0.09377486458	1.516340217	0.7309337294	0.5976915149	-0.1327516309	0.1822659783	-0.3051935724	44.67029698	44.9365029	46.93925164	39.41227234	25.71453877	25.67353747	61.21246202	69.53370568	44.7463917	39.29071988	52.43234822	50.9947969	48.33396924	48.63099476	56.5512944	47.48390985	36.01232698	34.56225525	24.02964814	25.98066872	35.6284533	38.16265836	55.0457344	51.61846761	44.8200452	42.56968922	37.58591916	35.56483374	20.08328243	22.47635524	43.03871591	41.33196294
NC_004663.1	BT_1985	BT_1985	2493812	2494270	-	-0.2909607469	0.264461092	-0.7348029422	-0.02033526828	-0.07554542801	0.004265421667	0.3518667507	0.1292135908	1.789385139	1.113047709	0.8958094046	-0.09764811296	0.2384145062	0.194524449	31.32963597	31.07179677	30.36718761	27.88604175	28.33041316	29.37166475	28.308911	25.93474485	32.96430947	29.52830175	28.10913228	27.60930418	43.50057231	39.63722275	62.25577052	48.14148586	41.3498683	36.8540177	26.03619717	23.09392775	31.02249356	30.21210454	33.98475776	39.3004242	36.91370545	36.67542456	34.39842072	38.28546157	30.58296341	33.17293394	35.65096783	35.81159803
NC_004663.1	BT_1986	BT_1986	2494470	2495171	+	0.8643153383	0.445192661	2.377909844	1.913021201	1.317630539	-3.508418846	-0.5654432978	0.2698345821	-3.130412678	-3.611721623	-3.746632781	-0.2421235275	-0.07914850218	3.360439043	0.7902133701	1.671192257	0.6718404338	0.8830579888	4.639475326	4.693776933	1.97618925	1.73579001	1.573779936	2.08907713	0.6742042798	0.8241583338	0.4465638462	0.3231295333	2.190992558	0.9921322273	3.151078611	3.592492481	0.7014764901	0.7588004833	0.423341888	0.6183764087	0.47865856	0.2399618846	2.251474233	1.873794013	1.460936787	1.383987385	2.254965044	2.098695821	2.938907941	2.547860729
