Sequence name	locus tag	Name	Start	End	Strand	L Arabinose logFC	D Maltose monohydrate logFC	Mucin from porcine stomach logFC	N Acetyl D Glucosamine logFC	D Xylose logFC	28°C	42°C	Aerobic shaking	bile salts	deoxycholic acid	Gentamicin	peroxide	pH 6	Starvation	L Arabinose R1	L Arabinose R2	D Maltose monohydrate R1	D Maltose monohydrate R2	Mucin from porcine stomach R1	Mucin from porcine stomach R2	N Acetyl D Glucosamine R1	N Acetyl D Glucosamine R2	D Xylose R1	D Xylose R2	Glucose R1	Glucose R2	28°C R1	28°C R2	42°C R1	42°C R2	Aerobic shaking R1	Aerobic shaking R2	Bile salts R1	Bile salts R2	Deoxycholic acid R1	Deoxycholic acid R2	Gentamicin R1	Gentamicin R2	Peroxide R1	Peroxide R2	pH 6 R1	pH 6 R2	Starvation R1	Starvation R2	Control for TYG growth R1	Control for TYG growth R2
NC_004663.1	BT_2474	BT_2474	3094268	3096328	-	-0,0428960805	0,2366804616	-0,1470779484	1,1192330971	-0,1844967512	-0,857539845	-0,4734149465	-0,5142078031	-2,1581473079	-2,3063567038	-1,372357854	0,0994332385	0,0354837163	-0,0176688542	2,556572668	2,5996323993	5,3299341078	5,1589177238	2,4678060243	2,844713293	3,3595217249	4,3394750244	3,1900944651	2,7720446538	6,1197003861	5,3570291698	2,7319200004	3,7159896331	33,930776638	41,0465867972	10,7393903673	8,8573521521	18,6951641305	13,7408870127	3,2512657002	3,6440038367	12,9237811192	13,2245660823	10,8384922386	16,7368008889	6,4414031077	8,522448637	7,0467657632	4,5358909672	14,233276129	15,5702600112
NC_004663.1	BT_2475	BT_2475	3096315	3097469	-	-0,3406410947	0,3878152269	-0,6405493493	1,0833028209	-0,5343233108	-0,8882779275	-1,0225699752	-0,194499738	-2,2540540006	-2,6705733866	-1,9559921409	0,0491033412	-0,4654127692	-1,4435097812	2,1382244132	2,3520483612	3,8518851535	3,6251854275	1,5300397351	2,5602419637	2,3220223686	2,5015797199	1,7439183076	2,8523937742	4,2526731497	4,0692817732	2,6268461542	2,7466010331	30,9699758843	39,731434775	10,7393903673	12,2640260567	18,2057619282	19,398899312	2,9803268918	3,1802215302	15,257241599	18,7703518587	10,7861323727	10,9153049275	6,2421844549	4,9167972906	6,6239598174	5,0097900235	14,8432736774	11,8900167358
NC_004663.1	BT_2476	BT_2476	3097482	3098216	-	-0,3959547332	0,6482995694	-0,8880430521	1,5297775689	-0,2376414201	-0,4557125957	-0,7572193755	-0,1105437319	-2,6609377104	-2,7936161997	-2,0241705669	0,2020289288	-0,4320041546	-0,8958456273	1,8236885032	2,4366395742	2,9396751424	3,5972993858	1,7916271737	7,409292831	9,9385851027	2,7296148781	7,5832089984	12,4480874779	4,9700956526	6,5718042139	4,6460152314	5,171867697	3,3338616487	3,2394270862	3,5744378119	21,1502833207	6,6526072709	27,2046468924	2,2713703433	1,3957638938	13,5540148898	250,0296187363	54,1514459649	1,2394935151	0,7614579619	6,8747752338	66,2102366499	35,4352377675	1,3194021047	3,2178537356
NC_004663.1	BT_2477	BT_2477	3098236	3099447	-	-0,6057808353	0,4029760409	-0,9238297204	1,1535299946	-0,3062901652	-0,4979223165	-0,7273641419	0,0031181372	-2,7153135892	-2,8305540483	-2,2485241148	0,0556928316	-0,2361760126	-1,2782389646	4096,0036033918	1375,8368785067	2753,7403163489	1138,8566497271	3687,8284501791	22890,8638176534	1405,1586617933	767,182596581	1290,5860346112	1198,1901881322	1734,9765489655	1960,8031678683	2906,2357599181	5048,7616278907	3385,5819032108	8110,1502823649	2485,9555827312	13119,3469004251	22548,984612382	47695,2923952383	5778,0094172625	5120,7551636307	19254,4344712662	288986,476412496	29842,332774577	1602,931933598	893,1536658608	3723,1857466992	28147,5400929401	8151,5828002045	1290,8180713903	3182,9279910412
NC_004663.1	BT_2478	BT_2478	3099493	3100926	-	-0,3213382476	0,5803734928	-1,1760264124	1,423269873	-0,437916192	-0,5410746463	-0,4901415025	0,0569804922	-3,0327137402	-2,8620985551	-2,2126611153	0,0452396292	-0,4565551268	-1,7163035944	21,2056082026	28,3607515557	24,9566326459	27,1795953591	11,1840969022	16,5846784981	11,284040617	12,3241090692	20,1188624264	19,2275445116	27,642375473	33,1929768942	73,8353917023	70,0867957749	7,082235403	8,2923795924	7,1381576693	9,2661530206	81,8672004124	135,8846708953	17,4518459927	14,3772515011	21,7071656946	57,5055325126	13,4041256671	5,7923884815	2,7890611394	6,1886088564	2,3254327018	1,9903760364	6,9675275527	7,2897126416
NC_004663.1	BT_2479	BT_2479	3101055	3102173	-	-0,247975781	0,4045704271	-0,9447423809	1,2122397663	-0,719099489	-0,8852863234	-0,6578070907	-0,1611516531	-3,5115086871	-2,750529104	-2,0968887036	0,0499054917	-0,6189720352	-1,5727907061	48,9374491795	58,7516922233	57,4110045325	63,7645329106	18,5957409953	30,2961965702	29,3760531999	27,4561137425	52,0283139957	54,7097160799	66,5889093711	85,4222943029	326,6325581979	274,2858116037	29,5823472644	35,753676729	30,751954932	37,9813170605	350,5685856014	585,2059027283	66,8033499332	51,3340758667	83,5378851788	237,1889916693	56,2554399091	23,649827343	15,6430913272	32,2541902261	17,5464467503	9,8841803166	27,205890658	34,0988694245
NC_004663.1	BT_2480	BT_2480	3102214	3103584	-	-0,1945590222	0,6178148288	-0,9644836831	1,5747525082	-0,1826132564	0,0224394456	-0,1537688561	-0,6673424111	-0,9097517213	-1,7976123111	-0,8198764411	-0,0885020682	-0,323226926	-0,4377388479	2959,6419148311	1127,776241208	2044,5291317267	995,295433736	2967,6642475519	21649,3610038753	1106,4378947763	536,4203761902	1037,0961660472	922,2826914726	1420,7472214273	1401,1052244071	2170,76787122	3990,1838912812	2503,5159336104	4574,8762878839	1959,7693983548	8029,2630208925	55786,205001574	117489,662691979	4839,807027368	4002,0570282117	20283,9921372767	197230,858592792	19050,2924642824	1426,669164004	909,1752726274	2571,5713000798	13941,2145099675	5524,7885395573	1174,1368366342	2643,0669712531
NC_004663.1	BT_2481	BT_2481	3103699	3104046	-	-4,6540876097	-1,828009505	-4,6540876097	0,3089109182	-0,7653479674	-0,4566461077	1,1555418799	0,9531936964	-0,0194217779	-0,75145328	0,2628730154	0,1335786171	-0,0539063593	0,5924114964	5,5721663378	5,7253808793	3,9582598889	4,4036707597	2,6590609912	2,3468884667	3,8844469944	3,6311195425	4,8648940592	4,8410345041	5,4260479059	5,4922426464	17,0482315408	16,2305271835	4,8261052286	5,4423067233	4,4372331458	4,5215853643	8,7725344775	9,0066318234	10,8121518206	10,9485751639	7,5987046395	8,1053792117	4,273874053	4,138719785	4,1337870459	4,5890108045	1,250800923	1,4386221351	4,185260957	4,0341128211
NC_004663.1	BT_2483	BT_2483	3105728	3105919	+	-0,3057288159	-0,9546959307	-1,7312747858	-0,4717228325	0,0453651728	0,5708687125	0,5146478966	0,8390713291	1,0673694285	0,8312299314	0,4828554272	0,1440828169	0,2662408364	-2,3862569092	2,1556555905	2,1740973339	1,7635811386	1,678972097	1,1845468917	1,1467750462	1,6056537656	1,6209215532	2,1692642362	2,4305608921	2,748678987	2,2986291029	5,2405580776	4,6180595802	2,0725605276	2,0419465607	1,9372702684	1,7497915965	3,0220585996	3,2187161805	3,7254086148	3,619158356	3,4029631998	2,3462939823	1,7147856078	1,7737370507	1,9091787562	1,5569858087	0,5549328039	0,7616234833	1,9062423387	1,7870412058
NC_004663.1	BT_2484	BT_2484	3105916	3106692	-	0,0683116367	0,1300090585	0,8123559171	0,6205846354	0,3958159126	-1,3627546041	0,3987741799	0,2623966418	-1,0586035098	-1,2681460377	-1,7790647808	-0,0011420603	-0,0076158347	0,3066010639	2,6495389468	4,1470326369	4,7028830363	4,6941503613	5,1823926511	5,9027800829	2,0255939812	1,480526773	3,7005095795	3,3746630568	3,0598501931	4,1207916691	1,7862553849	1,6695025888	3,138448799	2,4918669894	2,3793858898	1,8581857662	6,6558699522	7,0436479645	6,5025314003	5,6978969083	4,2480947197	3,8393901529	2,0943946355	2,1830609855	1,859374093	3,146750266	7,7514423395	5,8221884057	1,5588826237	2,1232172743
NC_004663.1	BT_2485	BT_2485	3107147	3108247	-	0,9123773949	0,4846152483	1,4511618154	1,9454447609	1,5632840113	-2,4413129181	0,0431900138	-0,3676782947	-2,2329156129	-2,8797055754	-0,6242222724	-0,2398388922	-0,4438844623	1,7276537314	51,9216667302	48,5264714528	28,0381407687	25,6086816738	167,5640290514	163,0731895199	110,0737412201	107,3637173679	68,6508328884	64,2391217592	23,2341167202	23,1279432426	47,3357676987	38,6139792305	594,7360474069	527,410570154	825,0681342061	778,3320779222	35,0411976897	37,5276325977	25,5359826867	24,7129714743	47,387197437	32,2082173939	1011,5926089388	1037,7544238109	853,5855210994	709,1332838947	173,8437113776	196,8035080848	1058,8201889862	1054,672794032
NC_004663.1	BT_2486	BT_2486	3108332	3111382	-	1,0221225802	0,0233648171	1,1617909311	1,4173568333	1,0613491815	-1,5225607305	0,1195159502	-0,0759920972	-1,2923394026	-1,7045810736	-1,0511526205	-0,0341344778	-0,224976512	0,9650503456	29,2843778335	29,0292284584	24,2310449774	22,4017868726	61,1522332827	59,3833899909	40,5118796232	40,2805387557	30,0719571574	28,8051596632	23,3897023233	23,6430422012	32,1525969274	31,07429012	86,1593019343	88,6689337053	149,7083878747	140,7266020245	24,1764687971	22,5165795586	19,6430636052	18,2862737987	22,6166169586	22,3964425587	147,4453823381	155,4339421682	130,3554051593	106,9239517456	36,6431819685	41,4323174915	161,9204603436	158,3212347503
NC_004663.1	BT_2488	BT_2488	3111751	3112698	-	0,6413513983	0,2967111273	2,1234956302	1,0840850133	1,093672206	-3,0130932162	-0,2994996706	0,256340916	-1,9601497541	-2,1858634141	-2,6536662661	0,0485029781	-0,3986893996	1,5203636985	19,6158848345	17,7022587188	17,1543257419	13,943020875	12,783235206	11,1062348147	15,1178477618	15,8773733245	15,6527301753	15,6279039177	25,8790719719	23,694552097	20,4434301951	19,7109015319	24,0417021205	21,1116508822	19,7424721123	18,9534948149	30,4408169874	26,0961383602	25,5359826867	28,6882483871	30,2452377581	24,742736541	19,1113510488	17,3917191845	14,808586526	14,2587121427	7,9628453124	9,2071816648	18,5032589677	18,0473468312
NC_004663.1	BT_2489	rplS	3113000	3113353	+	-0,1740301476	-0,1405785645	-1,5620734296	-0,5465790316	-0,2193121591	1,3457557762	0,2615892734	-0,0775935203	2,2996752217	1,4655974907	1,3459297805	0,0600455774	0,0251067415	-2,2991763565	113,0469950651	112,2793612442	107,2705225895	109,2203301878	107,6456987809	77,8740263952	102,1689842204	101,7989788072	93,5761043088	90,8346806114	131,1586633605	126,456794344	154,5636277132	155,8561448997	121,0967508286	119,0558672702	109,6018022914	114,2784246193	114,2264740331	126,1313354079	126,5961582003	133,370540423	125,8872012721	109,2093199053	116,1341825376	113,5191712464	110,2343212249	121,2809998341	98,6547206845	98,5033038402	103,2251406879	106,7978288951
NC_004663.1	BT_2491	BT_2491	3114126	3114707	-	-0,1417087241	0,1931127252	-0,4839079119	0,4661251435	-0,195202831	-0,6519133269	-0,0893869683	-0,3597182157	-1,183856501	-1,1885682467	-1,1663243167	-0,1891606333	0,3553135706	0,6739108106	214,4732052757	220,59737788	148,1184209618	146,3552424516	519,5348632702	466,7463335452	255,2865975402	264,9121870766	235,0886947794	236,9897306178	153,7704376686	148,5030297735	158,819118483	156,5562588886	599,1180325224	683,948270056	871,4753458746	802,1168557292	172,856857877	193,5271145654	188,0992676952	190,0844910449	258,7269181278	215,6457469223	838,1767331207	1015,7782765568	707,42543615	612,4034918649	653,0237832738	667,9268698881	1030,5569692444	981,2802502518
NC_004663.1	BT_2492	BT_2492	3114715	3115191	-	0,1724526567	0,218073853	-0,7527666437	0,4695495582	-0,0426339868	-0,294455326	-0,1613667958	-0,3597881837	-0,8009049554	-0,3755234406	-1,0741342802	-0,2424224227	0,3999884402	1,1123560011	21,8005923871	21,4779152986	17,2439044664	17,0104854675	48,5170664382	41,8884032391	32,9529557423	31,9589572384	25,4782211277	24,9885764442	17,8923443493	16,6892062597	17,3897215408	14,3792642323	79,4086762157	77,1325124582	89,6842702562	94,5197159724	19,5760880948	21,0154742547	17,5432878405	12,8533953512	22,3174553586	21,7565441999	111,6835939372	105,0052334029	83,0741782243	74,0797458446	64,5483743907	63,9763725972	105,3940208599	114,229089355
NC_004663.1	BT_2493	BT_2493	3115362	3116342	-	0,6089088117	0,3901155794	-0,0440345316	0,0528395936	0,4313151049	0,9128656573	0,2377694734	-0,3347977076	-0,0571905811	0,5882788629	0,4247845331	-0,0180827701	-0,1464014162	0,8727177384	12,4574813641	10,522321616	18,4980066094	17,7541132475	18,6072574234	15,9303944407	11,2148739933	10,4147400585	14,2490886107	15,1056346351	8,4534844317	8,9627218802	20,3843261566	20,3033056763	21,9099255778	24,8494513663	14,683597608	14,6177280272	10,5710875712	13,3944780964	12,8018586944	13,9797238099	13,5819366391	16,6373573293	10,7337725069	15,7180390957	13,3476497387	12,1280999834	43,9718183622	52,3996956511	15,1143836989	14,1547818284
NC_004663.1	BT_2494	BT_2494	3116521	3117237	+	-0,4192405628	-0,0207572476	-1,0355908964	0,3708536675	-0,9227837189	-0,2581486934	-0,1190513962	0,0838668695	0,7229339338	-1,4259776971	-1,0535046896	-0,0782609568	0,5389642164	-0,4906284349	1252,5346747634	1292,0173024316	492,3694592177	454,4495270536	3894,1485502583	3528,4401329441	2681,7382168618	2830,4608741381	1560,424073942	1530,9319655282	605,6428907568	578,6621701266	282,5435723459	235,5075748606	3805,8725048924	4020,8696522033	3220,5952633809	3294,3775448391	419,6134483118	438,6691576574	268,7035631785	237,5227955372	272,5960499029	251,6933544692	4415,4027705275	4565,362670293	5258,9739970398	4614,3814785518	6247,5215903195	6869,5053200427	4407,5711746111	4518,0648117979
NC_004663.1	BT_2495	BT_2495	3117358	3118617	+	-0,4696537669	-0,2427824127	-1,5035890489	-0,0455176046	-1,0342384131	0,8416511925	-0,4876920571	-0,6689334818	0,3175279292	-0,3509411069	-0,301831203	-0,3262681176	0,2510075941	-2,5558434858	1196,8478737403	1325,5649395839	500,2075976115	508,7808317299	3076,2682776778	3534,6273843563	2706,094749367	2763,990327294	1621,5037493	1687,6127503068	615,2891981452	597,3602623249	258,6918092658	238,0387562048	3271,9216969601	3922,0602042218	2579,6401508608	2751,7253615926	426,1714378236	539,8205612131	284,4180140626	256,2728516423	324,8296652597	458,1672249151	3981,548921787	3749,1161678117	4055,2284905072	4175,2787018553	5595,8366925406	5817,1109157847	3430,1517695816	3700,5553873003
NC_004663.1	BT_2496	BT_2496	3118623	3119864	+	-0,5007255707	-0,3372951274	-1,6404132412	-0,2315635225	-1,1268437213	1,2344428643	-0,7409420461	-0,426076956	-0,1143240301	-0,1240519132	-0,4217927427	-0,0385630979	0,4164532525	-2,7849385063	91,0604701203	96,6196708391	103,3738480737	107,965458309	82,2272967304	70,3355361689	106,5166005703	113,0816138706	82,4320409775	84,3665764193	110,4139162889	118,1121912142	144,3714646349	154,940611222	102,6805701402	111,4418292471	115,625292697	125,3655996908	59,7070686891	71,9375849488	104,7347831018	106,7361851075	114,8182220728	108,5694215465	109,5891993017	99,0382000425	129,0936870248	144,947184126	106,1242923935	92,8165151649	90,4829696772	105,5946724397
NC_004663.1	BT_2497	BT_2497	3119920	3121020	+	-0,3431660046	-0,3910427422	-1,4956478578	-0,0009736401	-0,976379716	1,2487126584	-1,5621070796	-0,4509202344	-0,5492515504	-0,1394977736	-0,3248519226	-0,1642350207	0,3595854325	-2,4497040325	16,6409639117	20,2399951085	21,9915768649	23,9355191688	16,1394513991	14,9347447881	20,0089161554	22,7694807162	17,3115792971	14,9851109545	21,1077801454	21,7371760542	29,3156030809	29,350932609	25,4628864823	27,6874109931	26,2375525141	31,031702295	12,9202181426	12,7016602638	17,6787572447	20,6051853311	25,4387080517	21,1166458411	26,5988118706	22,9221403478	33,6015461083	36,8504851748	33,5426050327	30,3295396016	25,2810095053	28,1680158385
NC_004663.1	BT_2498	BT_2498	3121031	3122368	+	-0,3213582028	-0,270435878	-1,3340568869	-0,0400857992	-1,0398011244	1,1283829985	-1,7974750155	-0,3749762425	-0,5323297797	-0,3781723154	-0,5490992207	-0,1779162043	0,2714381644	-2,4728903066	30,678872016	30,576628696	42,1467898775	40,6671442188	30,847575304	31,2207283904	42,2410452169	42,3226446496	31,3905295363	27,158002695	33,5027665207	38,4263823139	59,9446292389	63,0102589954	60,2819033465	58,3512186679	73,7180907647	75,1945840043	41,2647623631	44,3499637546	41,8600458897	53,7987475526	66,6382463958	55,8844566703	53,4594230707	55,0859055343	75,2382445469	82,8644236704	60,5317179057	56,8001868879	57,0686595267	59,0962141335
NC_004663.1	BT_2499	BT_2499	3122545	3123573	+	0,7764499903	0,0666805868	2,5512826282	1,769732352	1,1589265146	-3,1536506558	-0,7808313345	0,9838337537	-3,2346908798	-3,8716298884	-3,0767885145	-0,0792211131	-0,187667182	2,4326536815	1,7198761585	1,2998161996	0,9853659695	0,4182906263	2,6158743858	2,9869489576	1,7291655937	2,1442111885	1,616314529	1,6873315284	0,4667568091	0,8756682297	0,2626846154	0,1615647667	3,6713929347	3,5993634291	2,4436936165	2,8492181748	0,8809239643	0,461878555	0,2032041063	0,1325092304	0,53849088	0	4,2411491369	2,6924418821	2,6009101895	2,0322762134	2,3959003595	2,3694952814	2,7788777204	3,5386954571
NC_004663.1	BT_2500	BT_2500	3123705	3124223	-	-0,526682677	-0,0384190142	-1,9451453372	0,8101536308	-1,1244041736	-2,5072538674	-0,9681902212	-0,5918216609	-1,2010461066	-3,2791638972	-2,8311613846	0,0051931431	0,4553452844	-0,2112032242	1,3944941825	1,4236082186	0,537472347	0,5112440988	4,4914069643	3,5558916162	1,3339277437	1,5315794204	1,5737799361	1,1248876856	0,8297898829	0,8241583338	0,4202953847	0,4308393777	1,7172644372	1,6612446596	0,771692721	0,8671533575	0,8809239643	1,0392267489	0,2709388083	0,3312730761	0,8376524799	0,4265989059	1,1519170495	0,8004556947	0,5312497408	0,6555729721	1,0570148645	3,3849932591	0,8811075699	1,0616086371
NC_004663.1	BT_2501	BT_2501	3124539	3126488	+	-0,3407390217	-0,3577783618	-0,6952010631	0,0786961145	-0,3819341204	1,1110472162	-0,0552985598	-0,2717166722	-0,5444915785	-0,3370912465	-0,1852981365	-0,2972824995	-0,0154181227	-2,095163239	0,5113145336	1,0522321616	0,895787245	0,6041975713	5,9720905789	4,9782482627	1,3339277437	1,4294741257	0,8506918574	0,8436657642	0,8297898829	0,5150989586	0	0,1615647667	1,2435363166	1,6612446596	1,286154535	1,1768509852	0,1957608809	0,3464089163	0,1354694042	0,3975276913	0,41882624	0,6398983588	1,8849551719	1,1642991923	1,1953119169	0,9178021609	1,2684178374	2,978794068	1,2877726021	1,3447042737
NC_004663.1	BT_2502	BT_2502	3126511	3127710	-	-0,3992791075	0,2662189005	0,5289867367	-0,0338035543	-0,3830938839	-2,1989878051	-0,5891742056	0,2059886051	1,2988307336	-0,5737075007	-1,675351372	-0,0962154099	-0,4018114037	0,7846331504	1,998774995	2,3520483612	1,8363638523	2,4865053894	0,8390540483	0,4978248263	1,2845230124	1,1231582416	2,4670063863	2,7117828135	3,0857811269	3,4769179708	2,3641615388	2,1003419665	3,138448799	3,6685819566	1,6076931688	0,8795412627	9,5922831664	10,3345326692	5,6897149753	5,6978969083	4,2480947197	4,6925879647	0,8377578542	1,6009113894	1,9921865282	0,9178021609	2,5368356747	2,5048950117	1,1522175914	1,2031564554
NC_004663.1	BT_2503	BT_2503	3127725	3128741	-	-0,7222659096	0,2345822204	-0,1721880495	-0,5587232717	-1,0335241901	-1,4793020442	-0,816336223	0,6909934555	2,412647782	0,4854065195	-0,8041782288	-0,2034034745	-0,2863105743	-0,0413062832	0,4183482548	0,8046481236	1,433259592	0,929534725	0,3948489639	0,4267069939	0,6422615062	0,9700002996	1,276037786	0,8838403244	1,1409610889	1,2877473966	1,1558123078	0,8616787555	1,1843203015	1,868900242	1,543385442	1,1768509852	1,6639674881	1,7320445814	1,9643063605	1,9213838412	1,3761433599	1,7063956235	0,7853979883	1,3098365913	0,6735487786	1,4750391872	1,5502884679	1,6247967644	1,084440086	1,3447042737
NC_004663.1	BT_2504	BT_2504	3128774	3129454	-	-0,8186912028	0,3021397832	-0,4863383775	-0,5386671426	-1,0399688397	-1,3157181248	-1,010809454	1,0144933073	2,870072964	0,741888791	-0,631839475	0,0234080887	-0,3573471818	-0,0696229166	2,0917412738	2,7234244183	4,6133043118	5,1124409875	3,2575039521	3,7692451132	2,9148791436	2,9100008987	3,2751636508	2,8523937742	4,7194299588	3,4511630228	2,1014769234	1,8849222776	3,7306089497	3,5301449016	4,6944640528	6,1939525539	4,0130980594	4,9651944668	2,8448574876	3,2464761454	5,5644057597	3,6260907	3,4033912827	2,9107479807	3,7187481859	3,2778648604	6,4830245021	6,4991870575	2,711100215	3,8217910937
NC_004663.1	BT_2505	BT_2505	3129568	3130407	-	0,0338634408	0,039420395	-0,2244662616	0,0399121199	-0,05591912	0,2678478717	0,2984072196	0,2057881007	1,1477103559	0,5891779643	0,5317044408	0,0692863041	0,1553243481	0,2524906114	4,2299656871	5,3230568175	6,7631936998	7,4362778	4,8862559282	4,6937769334	5,4345204373	4,5436856138	4,0407863224	3,9772814598	5,8085291801	6,2326973994	2,8369938465	3,2851502553	7,5204339145	6,7141971658	6,8809267623	6,5036501816	5,774945988	6,812708687	4,673694444	5,6316422931	9,0945126394	9,1718764764	4,4505886004	6,1125707594	5,8437471493	5,2445837766	7,8923776548	7,3792853049	6,1677529892	5,1664953674
