Sequence name	locus tag	Name	Start	End	Strand	28°C	42°C	Aerobic shaking	bile salts	deoxycholic acid	Gentamicin	peroxide	pH 6	Starvation
NC_004663.1	BT_2681	BT_2681	3341531	3343018	-	1,7376168724	-0,0729182055	0,2915616859	0,8240958	1,4716502266	0,6269432686	0,0858890374	0,1883881265	-3,4608086083
NC_004663.1	BT_2682	BT_2682	3343005	3343871	-	0,4681678186	-0,1445028596	0,1263372781	-0,4568985031	0,1609595677	-0,117222002	-0,0368615536	0,0094774572	-2,7728188945
NC_004663.1	BT_2683	BT_2683	3343900	3345294	-	0,7918693833	0,0709148313	0,2542882964	0,5617634811	0,5384728627	0,3797495526	0,0797749885	-0,0060622416	-2,6416754523
NC_004663.1	BT_2685	BT_2685	3345516	3345809	-	0,9965721592	0,0535420451	0,176059039	3,6643001538	3,157835998	0,6520168488	0,2911092396	0,1675390629	-2,7082319093
NC_004663.1	BT_2686	BT_2686	3345822	3348980	-	0,9253404212	0,0396957402	-0,2921466366	4,4724034732	3,3973510132	0,6315893885	0,0659050651	0,0404451202	-2,6929910419
NC_004663.1	BT_2687	BT_2687	3349011	3350027	-	0,7804288486	0,1591904246	-0,2814704236	4,9356669312	3,2703949542	0,5334697749	0,0026506487	0,0174583228	-2,8559578231
NC_004663.1	BT_2688	BT_2688	3350059	3351405	-	0,6546513911	0,2871505731	-0,368790303	5,0729927064	3,3542731987	0,3656647357	-0,0087245446	0,0463443	-2,6105554986
NC_004663.1	BT_2689	BT_2689	3351455	3352102	-	0,4329856087	0,2568549385	-0,3255840964	4,9002038156	3,1977103023	0,074109501	0,0285366978	-0,0239376759	-2,0192105198
NC_004663.1	BT_2690	BT_2690	3352437	3353936	-	-1,8752015487	1,2616053941	1,2391428542	-1,1872261076	-1,3826536467	-1,3684140376	0,0254523301	0,3177198675	5,5398830546
NC_004663.1	BT_2691	BT_2691	3353933	3354562	-	-2,1928127737	0,875116474	0,7335809026	-1,7255486079	-1,7322626205	-1,7473597694	-0,3503965928	0,1947535704	5,2478639356
NC_004663.1	BT_2692	BT_2692	3354584	3355837	-	-2,152216842	1,0848807813	1,1618145233	-0,9222989818	-1,2829299468	-1,153411326	-0,1480707974	0,5355574687	6,048123919
NC_004663.1	BT_2693	BT_2693	3355935	3356837	-	-3,0848539207	1,0076849066	1,2247395579	-0,5708254856	-0,6650185023	-0,6479812308	0,1640433501	0,444490171	6,0183525038
NC_004663.1	BT_2694	BT_2694	3356866	3358857	-	-2,0027799441	0,8984511438	0,9957393232	1,1338610037	0,776986654	-0,256487299	-0,0656449439	0,328411568	5,5257981391
NC_004663.1	BT_2695	BT_2695	3358978	3359646	-	-1,4863080108	0,2123834974	0,5056748509	0,1856995774	0,2543451154	-0,4066846257	-0,2067417157	0,2986140118	2,4982540654
NC_004663.1	BT_2697	BT_2697	3360681	3362495	+	0,987471716	-0,0539784634	0,0825015245	0,1575723986	0,5311418572	0,0960341126	-0,2552829361	0,311136024	-2,9787779181
NC_004663.1	BT_2698	BT_2698	3362686	3363225	-	0,9626791663	0,5233839033	-0,1826279505	1,1857415106	1,2838326914	2,6917618387	0,2171972305	0,7292663519	0,7983628188
NC_004663.1	BT_2699	BT_2699	3363332	3363727	-	1,5367042633	0,7528284968	0,5778778092	2,0315745827	1,4039643907	1,6181289449	0,6377489888	0,259162402	0,737395209
NC_004663.1	BT_2700	rplQ	3363875	3364366	-	0,2296434633	-1,0275244453	0,1544012007	-0,2980949845	0,3698736259	-0,0618697023	0,0028121957	-0,390804053	-2,5201113844
NC_004663.1	BT_2701	BT_2701	3364370	3365362	-	0,3155469519	-0,9613256223	0,213465417	-0,2513831575	0,4646069001	0,1205442098	0,02800733	-0,4080836407	-2,5068681514
NC_004663.1	BT_2702	rpsD	3365374	3365979	-	0,2649640248	-0,9476404638	0,158692922	-0,1881740344	0,4960263532	0,1744701915	0,019765363	-0,3498881375	-2,7044129973
NC_004663.1	BT_2703	BT_2703	3366096	3366485	-	0,0984459101	-0,9274087285	0,1933734523	-0,0419962756	0,3876385793	0,1264784369	0,0126558632	-0,4525921885	-2,4123506347
NC_004663.1	BT_2704	rpsM	3366497	3366877	-	0,0744159051	-0,935186097	0,234443255	-0,2516026312	0,390751404	0,0994262342	0,0189546435	-0,4207568484	-2,2374228719
NC_004663.1	BT_2705	infA	3367037	3367255	-	0,0510138516	-1,2394708687	0,1622683697	-0,185742443	0,5779502404	0,1180430755	-0,0700198201	-0,4112554634	-2,7518843853
NC_004663.1	BT_2706	BT_2706	3367257	3368054	-	0,4816977493	-1,0923016934	0,1381922807	0,3626621584	0,8979551853	0,6815743634	-0,0241481702	-0,4118972555	-3,0313849245
NC_004663.1	BT_2707	secY	3368070	3369413	-	0,4061676824	-0,9841546345	0,1444389063	0,2741288113	0,8066557903	0,525169242	0,0358224566	-0,4072665724	-2,6637033197
NC_004663.1	BT_2708	rplO	3369418	3369864	-	0,1705933519	-0,6842869276	0,2380541886	0,0817804854	0,5827642204	0,3746112978	0,0354522975	-0,4317489413	-2,5535813185
NC_004663.1	BT_2709	rpmD	3369896	3370072	-	0,0605870168	-0,6846713481	0,2223641702	-0,0749186042	0,5210551828	0,4504987905	0,0024454619	-0,3584256264	-2,6107398849
NC_004663.1	BT_2710	rpsE	3370082	3370600	-	0,1398187636	-0,748599811	0,1916751863	0,0029876309	0,633470894	0,4003433726	0,0292305746	-0,3718384371	-2,6958454654
NC_004663.1	BT_2711	rplR	3370606	3370950	-	0,0875571122	-0,826965552	0,2108203401	-0,0300891369	0,5328473909	0,4781923132	0,0718205381	-0,3836523516	-2,7834953859
NC_004663.1	BT_2712	rplF	3370972	3371541	-	0,2249816749	-0,6769937945	0,2611651535	0,1329781596	0,6584555699	0,5126895567	0,0540913234	-0,3657330909	-2,8932714577
NC_004663.1	BT_2713	rpsH	3371559	3371954	-	0,0237689848	-0,7971154447	0,1899585567	-0,1022218001	0,5549269843	0,3602507432	0,1316570559	-0,3877235004	-2,9160358645
NC_004663.1	BT_2714	rpsN	3372007	3372306	-	0,0818456474	-0,6641842123	0,2540413278	-0,0377165208	0,4788099617	0,4487008559	0,0838951582	-0,3262772094	-2,9042268518
NC_004663.1	BT_2715	rplE	3372313	3372870	-	0,0733646752	-0,7001933884	0,1916791331	0,0234137247	0,5007431706	0,4680826201	0,1548362929	-0,4234194564	-3,2007347892
NC_004663.1	BT_2716	rplX	3372873	3373190	-	0,0802270731	-0,7223417708	0,1666775208	0,2508294549	0,5125081738	0,6502906796	0,1296327007	-0,3737575571	-3,2636465762
NC_004663.1	BT_2717	rplN	3373211	3373576	-	0,1271850097	-0,7316949882	0,1479253698	0,2918154828	0,5411709881	0,4894863521	0,0629944517	-0,3962581913	-3,2311352809
NC_004663.1	BT_2718	rpsQ	3373579	3373848	-	0,0679646681	-0,8830164609	0,0805816807	0,1135288976	0,5503898143	0,2989455455	-0,0072182041	-0,3788716988	-3,2142825471
NC_004663.1	BT_2719	rpmC	3373845	3374042	-	-0,018210202	-0,9539233434	0,0081148518	0,0053348366	0,5261134684	0,146252684	-0,0277485069	-0,3619943116	-3,309145062
NC_004663.1	BT_2720	rplP	3374048	3374482	-	0,1639887374	-0,6205492387	0,1409688959	0,2381380626	0,5492349389	0,461924519	0,0332703926	-0,393803227	-3,1928894821
NC_004663.1	BT_2721	rpsC	3374506	3375237	-	0,2725055581	-0,6900210338	0,0987634017	0,3236700844	0,594959363	0,5467402486	-0,0142483145	-0,3371981122	-3,3487449071
NC_004663.1	BT_2722	rplV	3375243	3375653	-	0,2437497801	-0,7266351881	0,0558713627	0,3563630577	0,6266057278	0,4098794761	-0,0417958866	-0,3112529045	-3,4054194114
NC_004663.1	BT_2723	rpsS	3375689	3375958	-	0,2269945895	-0,6853056044	0,0443996467	0,4481357569	0,5747287868	0,5203925303	0,0043066979	-0,3397638747	-3,1914308961
NC_004663.1	BT_2724	rplB	3375979	3376803	-	0,4125622886	-0,4738130219	0,1167630475	0,6214799881	0,678230725	0,5836125503	0,0446706957	-0,4002652213	-2,9042969377
NC_004663.1	BT_2725	rplW	3376809	3377099	-	0,335745421	-0,5626686635	0,0476975787	0,1249864296	0,5718744233	0,3898420586	-0,0369404149	-0,3999718088	-3,2470132406
NC_004663.1	BT_2726	rplD	3377116	3377742	-	0,3668273435	-0,5926700042	0,0431178872	0,2527841255	0,6048601	0,4738671888	-0,013140899	-0,3973415714	-3,8743115743
NC_004663.1	BT_2727	rplC	3377742	3378359	-	0,4481153341	-0,6232595009	-0,0029836845	0,2370645586	0,7530288293	0,4185827867	-0,0563963499	-0,3032247982	-4,1397852144
NC_004663.1	BT_2728	rpsJ	3378378	3378683	-	0,5132070221	-0,6252180004	0,0354212652	0,3552385529	0,7818088909	0,4603208623	-0,071678534	-0,2559975678	-3,8884614379
NC_004663.1	BT_2729	fusA	3378768	3380885	-	0,7564910116	-0,2872341006	0,1261504184	1,1320100508	1,1025396698	0,9577637016	0,0163393076	-0,1673638065	-3,8008578077
NC_004663.1	BT_2730	BT_2730	3380941	3381417	-	0,6632583471	-0,3224266454	0,0143417997	1,0067874629	1,0840820247	0,7943333816	-0,0764259193	-0,2162225388	-3,6628103878
NC_004663.1	BT_2731	rpsL	3381561	3381962	-	0,758073287	-0,1260401675	0,1691119502	1,1818067268	1,0522846218	0,5758558311	0,0131861398	-0,2910603595	-3,3082407334
NC_004663.1	BT_2732	BT_2732	3382099	3382404	-	0,3409129843	-0,488038357	0,300126479	-0,0787171243	0,0225885508	0,0891428073	-0,0647955286	-0,1710546953	0,0331218667
NC_004663.1	BT_2733	BT_2733	3382547	3386830	-	1,1721383056	-0,6311629341	-0,2006651348	0,631870264	1,3241774041	0,8950976334	0,0373355518	-0,1474574839	-2,2923725892
NC_004663.1	BT_2734	rpoB	3386937	3390749	-	1,4378615435	-0,4239062152	-0,3529081161	1,2360423193	1,6358284496	1,3290476779	0,0046612206	-0,0398458983	-2,3333086941
NC_004663.1	BT_2735	rplL	3390854	3391228	-	0,866365275	-0,4328826242	0,4430457226	0,9623453256	1,0513190985	1,0915507317	0,0884072513	-0,3136726208	-2,757450753
NC_004663.1	BT_2736	rplJ	3391276	3391794	-	1,206988377	-0,2485819492	0,2761953746	1,4779587213	1,3135051998	1,5102075076	0,0444066296	-0,1882510631	-3,3447017743
NC_004663.1	BT_2737	rplA	3391810	3392508	-	1,2342820639	-0,3590177644	0,1720489294	1,4371668655	1,4276256033	1,2915692438	-0,0375666319	-0,1244083953	-3,3329982926
NC_004663.1	BT_2738	rplK	3392524	3392967	-	1,3250812457	-0,2169644176	0,2261809052	1,4948971704	1,426883479	1,5610377168	0,0585047795	-0,1281439313	-3,3195239248
NC_004663.1	BT_2739	BT_2739	3393029	3393571	-	1,5748114098	0,0587296482	0,2886483464	2,0855824929	1,697497529	1,8859942064	0,1258735354	-0,0256135029	-3,2436027936
NC_004663.1	BT_2740	tuf	3393922	3395106	-	1,3729199484	0,1692221746	-0,4485777844	1,5650363438	1,5524031236	0,7641334641	-0,1992698165	0,1914454788	-1,6997590669
NC_004663.1	BT_2741	BT_2741	3395754	3396053	-	-1,9330433524	-0,3416329154	0,2487137799	-0,8398405544	-0,9176251882	-1,2388251951	-0,1127855513	0,415097894	1,2807089647
NC_004663.1	BT_2742	BT_2742	3396070	3396951	-	-0,8119465216	-0,4843338858	0,4015680142	0,5098281001	-0,0245499221	-0,5134660997	0,0304888935	0,392674965	-0,0238299147
NC_004663.1	BT_2743	BT_2743	3397408	3399189	+	0,2562742892	0,1996808291	-0,1005261538	-0,4547668491	-0,1167630853	-0,1875755773	-0,0757790293	0,0502625104	-0,7727719621
NC_004663.1	BT_2744	BT_2744	3399339	3399851	+	0,7601230706	0,4235442311	0,2594543662	-0,4036997481	0,1910500308	0,0961191601	0,3045401339	0,2072206339	-1,402213897
NC_004663.1	BT_2745	BT_2745	3400447	3401661	+	0,2901139091	0,1915140485	-0,5198988004	1,5686905911	1,3488400032	-0,2839094261	-0,7497152072	0,3717155369	0,2592143161
NC_004663.1	BT_2746	BT_2746	3401658	3403286	+	2,2532315868	-0,2661129031	-1,5788509571	1,5688754745	1,9690022755	1,0897484211	-0,0763899856	-0,4422929234	0,0207297864
NC_004663.1	BT_2747	BT_2747	3403559	3404782	-	2,3028563192	0,1976455621	-0,0925188611	2,2749695796	2,6878436681	2,1839369503	0,0038761306	0,1638948131	-1,9267930693
NC_004663.1	BT_2748	gltX	3404799	3406313	-	1,7272948541	0,1046506135	-0,0643666956	1,6281719025	1,9342443156	1,6597172555	0,0161695594	0,0899267313	-1,4269688258
NC_004663.1	BT_2749	BT_2749	3406408	3408480	+	-1,5618284076	-0,229043409	-0,2959274978	-1,912752307	-1,64826936	-1,4220565854	-0,0003506677	-0,2355569604	1,260773824
NC_004663.1	BT_2750	BT_2750	3408455	3408925	-	1,1918657378	-0,3592339964	0,153012502	0,702887701	1,4743835176	0,1827888324	-0,1379636045	-0,2882609194	-0,3258183891
NC_004663.1	BT_2751	BT_2751	3408968	3410764	-	0,5766119772	-0,0727986863	0,0442578283	0,4471345718	0,885167833	-0,0641102898	-0,0613328149	-0,3002478848	-0,172066927
NC_004663.1	BT_2752	BT_2752	3410820	3413276	-	0,6498326638	-0,0578242187	0,1972155972	0,5975880447	0,5148346091	0,0761919951	-0,0451448527	0,0236052743	-1,7045714356
NC_004663.1	BT_2753	BT_2753	3413478	3414068	-	-1,732826672	-0,0423766117	-0,0184779842	-0,6260300957	-1,2644328491	-1,1383080251	0,1396193495	-0,1281350071	2,3743616515
NC_004663.1	BT_2754	BT_2754	3414127	3415107	-	-3,1418477173	0,1995836891	-0,1574760515	-1,5919766571	-2,0013467401	-2,3982197801	0,0473015578	-0,9456136254	0,7374173819
NC_004663.1	BT_2755	aspA	3415335	3416795	-	-4,1052339383	-0,5652161355	-0,4792970421	-3,5868997521	-3,9120722609	-4,1812854249	-0,0974696128	-0,6516412786	2,1242768338
NC_004663.1	BT_2756	BT_2756	3416948	3418258	+	-2,7398586466	-0,4057166643	-0,1627249955	-1,6434300974	-2,407266504	-2,39036328	0,0177190948	-0,3777914992	2,2604028958
NC_004663.1	BT_2757	ansB	3418288	3419346	+	-3,6224979283	-0,4180579243	-0,5345495812	-3,3755190535	-3,7683228737	-3,4054427738	-0,0656772421	-0,5246988912	2,0811377668
NC_004663.1	BT_2758	BT_2758	3419362	3420531	+	-4,0100861127	-0,3101677336	-0,6452077867	-3,3471801287	-4,2373541239	-3,5768011546	-0,0642867345	-0,6288373178	1,9764381318
NC_004663.1	BT_2759	BT_2759	3420612	3420833	-	-1,4593194781	0,022946123	0,448971637	-1,5043236041	-2,0823619922	-1,5945864528	0,2030433152	-0,0355964818	0,6285241058
NC_004663.1	BT_2760	BT_2760	3420898	3421461	-	-3,4767119364	-0,7177007852	0,329761437	-3,5287729173	-3,9672140524	-3,8343674537	0,060054384	-0,0155907503	2,5975861108
NC_004663.1	BT_2761	BT_2761	3421513	3422151	-	0,8268782278	0,762304613	0,2650741789	1,7407340547	0,9359124207	0,828896957	0,067210567	0,3598632905	-0,6444751523
NC_004663.1	BT_2762	BT_2762	3422246	3422929	-	-2,6770162127	0,9808538817	0,4836203923	-1,0246063128	-0,1721373217	-1,3731502387	0,0988815894	0,1119229096	1,3836789824
NC_004663.1	BT_2763	BT_2763	3423675	3424892	-	-0,3084637621	-0,0037424748	-0,3205410742	0,5544755502	0,2537683567	0,4999860273	0,4113244186	0,0328163884	0,0046483225
NC_004663.1	BT_2764	BT_2764	3424923	3425258	-	-1,2001655489	-0,8301293905	-0,4231192479	-1,7759251386	-1,1771747571	-0,7540410496	-0,10942146	-0,410239958	-0,5276625844
NC_004663.1	BT_2765	BT_2765	3425399	3425950	-	-0,8501428587	-1,0974397918	0,2237214343	-0,6050081937	0,5961801646	0,2991329963	0,0017251175	-0,2876146943	-0,4156683757
NC_004663.1	BT_2766	BT_2766	3426219	3426527	-	-0,8066727207	0,2579892878	0,3587101983	-0,5584615426	-0,1582840476	-0,1717344912	0,366835519	-0,6469296914	0,4211401458
NC_004663.1	BT_2767	BT_2767	3426618	3427235	-	-1,3192256776	-0,1893797424	0,0004641796	-0,6566443903	-1,080466046	-0,6736478216	0,0611283607	-0,4708422711	0,7785179449
NC_004663.1	BT_2768	BT_2768	3427358	3428308	-	-1,8568152883	-0,066759146	0,1032077397	-2,2290367994	-1,520214496	-1,6542534663	0,0161739708	-0,1903470611	1,398422353
NC_004663.1	BT_2769	BT_2769	3428346	3432137	-	-1,5340628141	-0,2161355779	0,1619088673	-1,4777231993	-1,2706825861	-1,2697884033	0,0153616304	-0,2383668865	1,8617448306
NC_004663.1	BT_2770	BT_2770	3432150	3432677	-	-1,351461178	-0,0836218028	-0,100077554	-1,2052393979	-1,4664268555	-1,2020179127	-0,1974392733	-0,5934388729	2,1252226991
NC_004663.1	BT_2771	BT_2771	3432674	3434038	-	-1,4218970634	-0,1434979699	0,1849878929	-1,2101761488	-1,1406191302	-0,9889220829	-0,0324657434	-0,1227941367	2,1842442424
NC_004663.1	BT_2772	BT_2772	3434041	3435690	-	-1,4105451843	-0,3533288094	-0,0303077442	-1,2174209709	-0,8877259425	-0,2628217394	0,1088687392	-0,2908174302	1,7868930744
NC_004663.1	BT_2773	BT_2773	3435706	3436281	-	-1,0495160835	-0,3089623132	-0,2560205346	-0,032316087	-0,5034418911	-0,0919858711	-0,5119516789	-0,3951188486	2,1140206808
NC_004663.1	BT_2774	BT_2774	3436305	3437786	-	-0,7538951387	0,0515305779	0,1276087507	-0,0692744133	-0,1461730961	0,4941584644	0,0166173809	-0,3048172375	2,6831728174
NC_004663.1	BT_2775	BT_2775	3438939	3441047	+	0,6167190393	-0,4862405672	0,1996500303	-1,6276134672	-1,8490239457	-1,1383428503	-0,0748479668	-0,2804603868	-0,5914947097
NC_004663.1	BT_2776	BT_2776	3441171	3442340	-	0,4300949551	-0,0111799178	0,127099549	-0,7191540618	-0,4594025376	0,3055777763	0,1039201327	0,5345147858	-0,1031236335
NC_004663.1	BT_2777	BT_2777	3442351	3444303	-	-0,0990920492	0,1562042879	0,2293755674	-0,3539075308	-0,4802188818	0,0911146496	0,0870306014	0,5059073111	0,3626722279
NC_004663.1	BT_2778	BT_2778	3444566	3446215	+	-0,8434626955	0,6476512286	0,2442531893	1,4550059806	0,3246261689	0,9712562434	0,1576603477	0,3039481736	-0,7166561778
NC_004663.1	BT_2780	BT_2780	3447271	3448458	+	-0,5169301109	0,8812071394	0,1179937868	0,1356028465	-0,0436836056	-0,1774680178	-0,3237756208	-0,2879396953	3,4071801542
NC_004663.1	BT_2781	BT_2781	3448893	3449975	+	-0,317523695	-0,0691417487	0,4223193352	-0,3888281933	-0,2065334596	0,0152763466	-0,1501829376	0,3156828172	1,2031176797
NC_004663.1	BT_2782	BT_2782	3450064	3451713	-	0,3860918514	0,2292718925	0,167381054	1,7152441166	1,7279613467	1,2789119317	-0,0292512164	-0,2325242955	1,7497540913
NC_004663.1	BT_2783	BT_2783	3451747	3452322	-	0,5031521202	0,2418861707	0,377613774	1,925457154	1,7761914985	1,3161625281	0,0177747123	-0,1224887446	1,7163108897
NC_004663.1	BT_2784	BT_2784	3452594	3453463	+	-1,6330443409	0,6799801026	0,5291699148	0,8457841907	0,8923603444	-0,0290844504	-0,263407609	0,3332933698	1,9928582387
NC_004663.1	BT_2785	BT_2785	3453478	3456102	+	-1,8589432191	0,1066853693	0,009062799	-3,1353718977	-1,818730102	-1,9891052367	-0,2349385107	0,4609441532	1,4592635666
NC_004663.1	BT_2786	rpsO	3456177	3456446	-	1,6964175149	0,2214968484	-0,0655993099	2,0980942344	1,5108936845	1,9300703593	0,1965854587	0,0536636844	-2,7381844044
NC_004663.1	BT_2787	BT_2787	3456602	3458401	+	0,9810913072	-0,2052663272	-0,051444163	1,19457316	1,4836671741	0,8894436845	-0,0151953098	-0,1708364191	-3,5909577374
NC_004663.1	BT_2788	BT_2788	3458531	3459055	-	0,2214568386	-0,208961759	0,3447556312	1,2924949116	0,70373308	0,9899483137	0,1461355263	-0,2414735164	-1,1345303479
NC_004663.1	BT_2789	BT_2789	3459052	3459609	-	1,156659551	0,4413020574	0,493975378	2,6194268027	1,5676205495	1,5205140543	-0,0289782812	0,1314110922	-0,6232946692
NC_004663.1	BT_2790	BT_2790	3459741	3461348	-	0,127489608	-0,7561414484	0,9911232235	0,2051792307	-0,3748401129	-0,6562112393	-0,014705207	0,3771769428	-1,7878496697
NC_004663.1	BT_2791	upp	3461630	3462283	+	1,6034648636	-0,0870894962	-1,1953153243	0,3153824326	1,0533942686	0,7406535634	-0,0627076435	-0,1903595951	-2,0656498246
NC_004663.1	BT_2792	BT_2792	3462290	3463042	-	-0,9879566356	0,3525160685	0,4523901013	3,4084199208	4,3834152063	0,2152909576	-0,0473060458	0,301217421	1,3776813943
NC_004663.1	BT_2793	BT_2793	3463202	3464839	-	0,2304043415	0,3491816887	-0,3021461557	7,8139086255	8,5826196772	0,3951980475	0,209530448	0,590983131	-1,3246664022
NC_004663.1	BT_2794	BT_2794	3464845	3465936	-	-0,5362571791	0,1684131485	-0,2643737531	6,8958946537	7,6583087961	-0,1332865777	-0,1561270082	0,1422828242	-0,0355192618
NC_004663.1	BT_2795	BT_2795	3465961	3467346	-	-0,5130433594	-0,0516574835	-0,5779966065	6,3644493717	6,8188517036	0,1845716461	-0,5230765193	-0,0524624137	-0,4951233198
NC_004663.1	BT_2796	BT_2796	3467624	3470155	-	1,4480767892	-0,4397345293	-0,2094912898	0,5277355073	1,2483708572	0,7914454348	-0,0315802276	0,0305786837	-2,1404411354
NC_004663.1	BT_2797	BT_2797	3470274	3471704	-	0,6405755876	-0,3390504843	-0,1614821192	-0,0731495725	0,3491295703	0,2110992154	0,0151085854	-0,1822270496	-1,03339862
NC_004663.1	BT_2798	BT_2798	3471884	3473581	-	0,4783973493	0,0584630924	0,0938092963	-0,5298400446	-0,2766454181	0,1970820477	0,0895021375	0,1323793238	-2,1282257045
NC_004663.1	BT_2799	BT_2799	3473626	3474615	-	0,9476875955	-0,014040894	0,2637313029	1,0195731683	0,973306497	1,0967238267	0,0511880758	-0,0411906274	-2,3879459224
NC_004663.1	BT_2800	BT_2800	3475292	3475999	-	1,4171325468	0,1070769597	0,1671563551	0,3789977447	0,6803051073	0,5264801265	-0,0963330584	0,2049090526	1,1250830668
NC_004663.1	BT_2801	BT_2801	3476031	3476834	-	0,2277767402	-0,1010454796	0,2885085742	-0,7562286707	-0,5950398195	-0,227408703	0,0173966963	0,3446643626	0,8712298372
NC_004663.1	BT_2802	BT_2802	3477149	3478690	+	-0,186145047	-0,0852827968	0,0006382204	0,6453156097	0,7553998694	0,1055167126	-0,1730399717	0,2600919554	0,4710888854
NC_004663.1	BT_2803	BT_2803	3478877	3479842	+	-0,1352456372	0,3237282395	-0,4132652237	1,3058811188	0,4874153727	0,6676510557	-0,1723306192	-0,7022417652	2,8113519626
NC_004663.1	BT_2804	BT_2804	3479882	3480817	+	0,3458143991	1,1703485585	0,0830699266	1,1661367433	0,927339488	-1,08162839	0,9187217604	-1,3977739303	3,7479612296
NC_004663.1	BT_2805	BT_2805	3480830	3484081	+	0,2440524606	0,1275090471	-0,8116692952	0,9430009911	0,8905165139	-0,6669983333	-0,3052761167	-0,7496377245	3,6664431257
NC_004663.1	BT_2806	BT_2806	3484094	3486094	+	-0,3790715741	0,2194694792	-0,1835035089	0,2004834337	0,2580982457	-0,7539679872	0,0637299763	-0,1399237245	3,820365186
NC_004663.1	BT_2807	BT_2807	3486128	3487747	+	0,1597844738	0,0893201798	-0,2594667421	-0,1010571234	-0,0480232727	-1,0470879529	0,3879682495	-0,2697888102	3,5825609842
NC_004663.1	BT_2808	BT_2808	3487759	3488775	+	0,9760803553	-0,2358899771	0,3642745912	0,0260487542	0,269446779	0,1213551842	-0,296660076	-0,1914808084	3,3067001046
NC_004663.1	BT_2809	BT_2809	3488795	3489799	+	0,3974221072	0,4089338333	-0,2175321452	-0,5495498852	-0,5128281185	-0,7450363495	-0,1243593937	-0,1528804841	3,4186371499
NC_004663.1	BT_2810	BT_2810	3489922	3491757	-	-0,2407435671	0,6462792659	-0,2783285931	1,8262881792	0,9613709037	0,3263072541	0,2620741302	-0,367701145	1,60940389
NC_004663.1	BT_2811	BT_2811	3491839	3493410	-	-2,517029125	-0,7517964017	-0,3953148337	-2,460618133	-2,9486265056	-2,8809482113	0,1190548004	-0,4512233444	-0,907475563
